q0,q1,q2,q3
8.709565918292244e-05,-0.0017132887720251904,-0.0005770687696572378,-0.9999983619208739
9.090835290733366e-05,-0.0015621297741246513,-0.0005404861447168215,-0.9999986295781317
9.282401195555382e-05,-0.001412733490685679,-0.0005041176418633821,-0.9999988706147552
9.309415412747488e-05,-0.0012655580770764298,-0.0004680691297723302,-0.9999990852021556
9.19523497082021e-05,-0.0011210799006130237,-0.0004324471821998882,-0.999999273755592
8.961362626505816e-05,-0.0009797824154103496,-0.00039735793584257264,-0.9999994369499307
8.62745647521305e-05,-0.0008421432649529213,-0.00036290448707442874,-0.999999575724663
8.211422565852818e-05,-0.0007086194054168007,-0.0003291843890034241,-0.9999996912755742
7.729576121640786e-05,-0.0005796331364400969,-0.00029628684687620977,-0.9999997850313627
7.196808439194735e-05,-0.0004555592511484439,-0.00026429049662323964,-0.9999998586174058
6.62671889147682e-05,-0.00033671788800369103,-0.00023326258099124085,-0.9999999138081381
