x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2
0.0,0.0,5.0,0.4384107332398351,-1.7436375307861411,4.986263582309472,-0.532836870824797,0.0006562259361871627,0.0006111969296778947,-0.8462175044842031,0.11729274011713456,-0.053990858592554036,-0.01499725642541233,0.0005191507113977423,-0.0018037184077002166,-0.009778446656127926,39590,631000000,2.94,0,2,2,-0.7154729793038325,0.2873302777304349,4.967131701737684
0.0,0.0,5.0,0.43463226290233337,-1.6999104147552035,4.981933643276493,-0.5343130217142468,0.0003945061984132177,0.0006896638576207776,-0.845286320459058,0.15292226832472547,-0.04903634253882797,-0.01398391170102139,0.0004567426145740683,-0.0017277325014219969,-0.012916263403894845,39591,178000000,2.98,0,2,2,-0.7154729793038325,0.2873302777304349,4.967131701737684
0.0,0.0,5.0,0.4260621161920827,-1.6488744971571836,4.977944158835986,-0.536013833581925,0.0001613965228632031,0.0007718325863660608,-0.8442088298723421,0.1763682000079479,-0.04480520760502798,-0.012896854317129308,0.00021992708951756867,-0.0015015930102890707,-0.01321505706073367,39591,663000000,3.18,0,2,2,-0.7154729793038325,0.2873302777304349,4.967131701737684
0.0,0.0,5.0,0.41250202919587375,-1.5855739272999638,4.973835888179156,-0.5378255004317765,-5.189565396409982e-05,0.0008537175437100625,-0.84305575115677,0.19243294660468613,-0.040742968276276985,-0.011717006646949572,0.00037029485326911526,-0.0011770084142881387,-0.011756444382626796,39592,33000000,3.38,0,2,2,-0.7154729793038325,0.2873302777304349,4.967131701737684
0.0,0.0,5.0,0.3963534517073333,-1.5190692814395352,4.970144703827666,-0.5393837426277086,-0.00022003325173893911,0.0009080423189355507,-0.8420595615711757,0.20093234384025466,-0.03732819721421275,-0.010595615505535963,0.00012522195191877472,-0.0008849925563936267,-0.009490997399552725,39592,357000000,3.6,0,2,2,-0.6456840210723988,0.3645553299763741,4.955295663633068
0.0,0.0,5.0,0.3775810594984779,-1.4472199313195173,4.966673103591557,-0.5406211492698185,-0.00034051848058817597,0.0009615566371235188,-0.8412655540423479,0.2042264168317185,-0.03436771876218027,-0.00936546120856961,0.00010883769334668614,-0.000577411248059434,-0.0065220419855904765,39592,683000000,3.85,0,2,2,-0.6456840210723988,0.3645553299763741,4.955295663633068
0.0,0.0,5.0,0.3545519224680357,-1.3612269308894243,4.963098197698991,-0.5416842116936437,-0.00044088742021057895,0.0009782767819070453,-0.8405813841589976,0.18725239176703043,-0.03296470811695693,-0.007585108067400481,0.00025316582537016075,-0.00031239849249686813,-0.005579661228694022,39593,34000000,4.04,0,2,2,-0.6456840210723988,0.3645553299763741,4.955295663633068
0.0,0.0,5.0,0.33883742282333484,-1.2824430385726309,4.9597795443961035,-0.5420908097811872,-0.00044857343347289957,0.0009243861020991507,-0.8403192835125144,0.09570094315276748,-0.03889141034189989,-0.006056992379126185,0.00012536228268800187,0.0005306594289322675,0.0034800942330548423,39593,363000000,4.25,0,2,2,-0.6456840210723988,0.3645553299763741,4.955295663633068
-0.009160726391858276,0.14123938972314432,5.179278617806867,0.3429934517345959,-1.2593630753818004,4.957984995248065,-0.5413426998345712,-0.0003158473443744123,0.0008783501162385265,-0.8408015283509811,0.020079905907107197,-0.04482467642310047,-0.005533039343663071,-0.0007945177230794798,0.0016971917830232996,0.009044613216246944,39593,685000000,4.41,0,2,2,-0.6456840210723988,0.3645553299763741,4.955295663633068
-0.020593580356818464,0.21161144053362013,5.268466531635311,0.36009226623969876,-1.2595181527352648,4.956556292698968,-0.539681407610463,3.9503811854984855e-05,0.0008104859800285268,-0.8418689445700644,-0.05946215169290943,-0.05183989228407254,-0.0008770517784731351,-0.0010551650916568178,0.0022772418333261157,0.01662033246248029,39593,978000000,4.34,0,2,2,-0.5335383332634025,0.33573726525843656,4.956010843901205
-0.03656591995530789,0.28168726406152494,5.357113789597273,0.38833223751549373,-1.278784807960247,4.95829269760561,-0.5369502861397575,0.00038476190361272963,0.0007236833092917201,-0.8436134887821423,-0.11794031607193281,-0.056119981817694266,0.012547864844741286,-0.0003133677040523253,0.0020466896557991276,0.024050130923569668,39594,266000000,4.18,0,2,2,-0.5421981522603914,0.377993148372341,4.955757044532407
