x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test
0.0,0.0,5.0,0.4446785846821319,0.8880905784652107,4.95846023612597,-0.5252827360582908,-0.00011676662766927929,-4.068783414970051e-05,0.8509277477607429,-0.09061553360720188,-3.5767895518858e-05,-0.0017552908916145873,-6.740542488614665e-05,0.0025143910988845164,1.0430248220671956e-05,78,731000000,0.07,0,2,0
0.0,0.0,5.0,0.44905983408267836,0.8968375751712309,4.9582867951709435,-0.5252831950267829,-0.00021930857349048802,-0.00010764175823072407,0.850927438351506,-0.1019050565222999,-3.227246153691636e-05,-0.001719206462050296,-4.475933934600107e-05,0.002352566070840112,1.1515489006796997e-05,78,825000000,0.08,0,2,0
0.0,0.0,5.0,0.451739399451756,0.902186792155959,4.958193073405781,-0.5252834828009062,-0.00027328503106014877,-0.00013816940904476683,0.8509272406739931,-0.09810815711877144,-3.0350061513945463e-05,-0.0015438807023588589,0.00011601337277511448,0.0018766264474834315,1.1768304641890381e-05,78,918000000,0.1,0,2,0
0.0,0.0,5.0,0.4542926957870321,0.9072838958735586,4.958110547027259,-0.5252837686734319,-0.00031497947479934313,-0.00016124303000411504,0.8509270457312145,-0.0915314412268931,-2.8552111157335835e-05,-0.0013561787199812005,-6.503184984962829e-06,0.0012975629715583636,1.127565365521832e-05,78,991000000,0.1,0,2,0
0.0,0.0,5.0,0.45731145947117946,0.9133104495698261,4.958019183598683,-0.5252841026687631,-0.00034156017592694535,-0.0001798305128647933,0.8509268255738005,-0.07826158432262897,-2.6320346506099952e-05,-0.0010881767848175661,-5.332699295479415e-05,0.00043803835581002204,8.859482747425318e-06,79,52000000,0.11,0,2,0
0.0,0.0,5.0,0.4597953332205367,0.9182696621139289,4.957948103288752,-0.5252843451501736,-0.00033906568943472214,-0.00018061053452897522,0.8509266767204129,-0.06246111858896782,-2.4288040486841915e-05,-0.0008301248598247671,-4.581025052630139e-05,-0.0003573489919972417,5.661324742334273e-06,79,119000000,0.11,0,2,0
0.0,0.0,5.0,0.4612932617940657,0.9212608080989149,4.957907349507948,-0.5252844575127164,-0.00032340619523048454,-0.0001724474711907262,0.8509266151472016,-0.051046657235226015,-2.288382588272792e-05,-0.0006442221831252839,-4.056957045861509e-05,-0.0007296526291611372,3.2389032345037094e-06,79,200000000,0.11,0,2,0
0.0,0.0,5.0,0.46212560486634036,0.9229231248845147,4.9578859196255545,-0.5252845003516995,-0.0003086800794294414,-0.00016426810706925767,0.8509265957900616,-0.04376573978748394,-2.1999161229829964e-05,-0.0005242559688311634,-3.774643566600844e-05,-0.0009018905984703451,1.7495660475930208e-06,79,261000000,0.11,0,2,0
0.0,0.0,5.0,0.46340816863866524,0.9254891689793758,4.957856315082492,-0.5252865562732147,-0.00027272581884693267,-0.00014373203646761667,0.8509253426478471,-0.029841831916567925,-6.224172050593293e-05,-0.00029410373936084315,-3.363131888534099e-05,-0.001116061571337923,0.00011001356838846732,79,317000000,0.1,0,2,0
0.0,0.0,5.0,0.46405146110585327,0.9267811060230606,4.957845287591188,-0.5252892036762243,-0.000242428488158195,-0.00012616596409986848,0.8509237203250216,-0.019988638111290168,-6.333894907922108e-05,-0.00013000632650917547,-3.1211770235017866e-05,-0.0011955419381592947,8.910719913046705e-05,79,382000000,0.1,0,2,0
0.0,0.0,5.0,0.4645117755316018,0.9277101555653646,4.957844840290341,-0.5252915504891037,-0.00020025083379590888,-0.0001015207220703293,0.8509222858627571,-0.007598044625747128,-5.837354943020823e-05,7.777567817474041e-05,-2.8431188781041783e-05,-0.0012310976217122516,5.504329401162522e-05,79,455000000,0.09,0,2,0
0.0,0.0,5.0,0.46457344493944996,0.9278407236943254,4.957854778423479,-0.5252926898866782,-0.00016846978569484637,-8.286780291707636e-05,0.8509215913951628,0.0012829057403368467,-6.048526543779713e-05,0.0002469430157230737,-2.9275074808765567e-05,-0.0013450416759042128,4.155508968040067e-05,79,530000000,0.09,0,2,0
0.0,0.0,5.0,0.46429963426723353,0.9273038932332821,4.957881008962226,-0.5252936552688585,-0.0001273349733272357,-5.784016004312931e-05,0.8509210046617735,0.012314195850755594,-5.074546108436496e-05,0.000403307734854032,7.149154761521004e-05,-0.0011923197234864347,2.1924910420523247e-05,79,586000000,0.08,0,2,0
0.0,0.0,5.0,0.4638425193111768,0.9263985930044848,4.9579084607464585,-0.5252940869921895,-9.920637151839923e-05,-3.571592653687253e-05,0.8509207431091982,0.0201207697973051,-4.871944749682894e-05,0.0005025466212072739,0.00015137629532091523,-0.0011772687912525726,1.1562719492985707e-05,79,659000000,0.08,0,2,0
0.002985000000000067,0.0,5.0,0.46318235466438695,0.9250905790990049,4.957941667282208,-0.5252929121629984,-7.184860577918935e-05,-1.3764891791918285e-05,0.8509214717467305,0.02743232136982905,-7.67996553145221e-05,0.0005935888654676285,0.00010349642565188333,-0.0011493377655824588,-7.554742111892665e-05,79,725000000,0.07,0,2,3
0.002985000000000067,0.0,5.0,0.46233166303168016,0.9234035009512553,4.957979077912427,-0.5252912893389413,-4.261310621496805e-05,4.239187504492101e-06,0.8509224756173649,0.03433791155338993,-7.21903836117751e-05,0.0006499437111535492,-3.1388549004418564e-05,-0.001138086906848912,-5.608679742863387e-05,79,791000000,0.07,0,2,3
