x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test
0.0,0.0,5.0,-0.8984416452433283,0.5408032037842248,5.531494418708971,-0.9637527198786631,0.0009712379370786627,0.0034047192993955176,0.2667736109697528,-0.03597470538572489,0.000328332019216653,-0.004476385283032717,2.0177607495952543e-05,0.020458053768379614,-0.0007537598946782964,565,770000000,0.61,0,2,0
0.0,0.0,5.0,-0.9006421657100385,0.5421556632047906,5.531115933053442,-0.9637457886949963,0.0006932236595571687,0.0024126165479041437,0.2668103324367524,-0.017772565229368438,0.0002613849775419539,-0.0029283880844592743,0.00017104778322618586,0.0205439106139238,-0.0007016608265075774,565,907000000,0.46,0,2,0
0.0,0.0,5.0,-0.9013263488334208,0.542599813910608,5.530879115618789,-0.9637378547404369,0.0003631301617069308,0.001257098544332412,0.26684758792246127,0.002169781776325098,0.00021551653517061547,-0.0011166575257571094,5.5114161767733094e-05,0.01946496431628475,-0.0006194408797455253,566,11000000,0.36,0,2,0
0.0,0.0,5.0,-0.8992635835343072,0.5413903773948283,5.530909865600159,-0.9637244676610235,-2.7982779977122702e-05,-0.00015561758847206436,0.26689909222701963,0.025657035548725365,9.493196749377868e-05,0.0013792718524577828,-6.490300119565973e-06,0.017235665836778935,-0.0006895342153256934,566,136000000,0.26,0,2,0
0.0,0.0,5.0,-0.8950094082069802,0.5388490311754695,5.531264504198273,-0.9637117959436435,-0.0003292278655869869,-0.001244389813032129,0.2669417866540992,0.043444115710060426,6.16712913242321e-05,0.003639685881542336,-3.146250060481748e-06,0.01521497488283785,-0.0005515716679838079,566,281000000,0.2,0,2,0
0.0,0.0,5.0,-0.8887656157066687,0.535111994390475,5.531913756365872,-0.9636993014998567,-0.0005946403811116334,-0.002202689835696117,0.26698024430469175,0.05900965087390002,5.806868098648275e-05,0.005860048785493272,-1.0037900899373398e-06,0.013373631736612879,-0.0006860578423584229,566,434000000,0.25,0,2,0
0.0,0.0,5.0,-0.8820190320335195,0.5310708349356598,5.532696313428505,-0.963685103927471,-0.0008005721808880912,-0.002931244852947968,0.2670239452859884,0.07074367792207985,5.8010875641738624e-05,0.007754683776953567,0.00016900314818713014,0.01206476354127517,-0.000815981888990791,566,569000000,0.33,0,2,0
0.0,0.0,5.0,-0.8741740958631613,0.5263477386500635,5.533687725557836,-0.963669763878307,-0.0009938834757595562,-0.00358948704206724,0.2670706160646269,0.0784179196255027,-0.0018111107202764508,0.009640343524226167,0.00016762647021550947,0.010893430044234265,-0.0007287570269909338,566,680000000,0.4,0,2,0
0.0,0.0,5.0,-0.8725352020010015,0.5205853534749486,5.534895091404138,-0.9636558413480083,-0.001170654569953249,-0.004177688802320685,0.2671115795318711,0.0018944638115288802,-0.06044969467243342,0.010921388179486943,0.0002250453178476164,0.009674623652244918,-0.0007981259614098235,566,810000000,0.48,0,2,0
0.0,0.0,5.0,-0.8842520312159744,0.5123794031826387,5.536577714898864,-0.9636435470177366,-0.001363793895218447,-0.004771588897510783,0.26714506601597543,-0.07796805187869335,-0.12054346267859106,0.012231147349250434,0.00054724470714973,0.008284745581477182,9.824409268333056e-05,566,928000000,0.54,0,2,0
