x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test
0.0,0.0,5.0,-0.8381283381629026,0.20434576613787714,5.546054272150399,-0.9851671268335,0.003052504369873301,-0.0028959377933468126,0.17154599373927432,0.01754654999182536,0.007734518949028738,0.007182093731833034,0.007761265442240983,-0.019515056737873238,0.011266654109931551,720,734000000,6.16,0,2,0
0.0,0.0,5.0,-0.8371103507656501,0.20479152494480665,5.54666734935842,-0.9852905070108734,0.00280478764190142,-0.001664670730630698,0.17085660312641793,-0.0021798374695087552,0.005170652217820997,0.0035497680941710364,0.007550334066763753,-0.019235261788708158,0.012114767832827056,720,862000000,6.04,0,2,0
0.0,0.0,5.0,-0.8391548595873374,0.20612576430586627,5.546862968183773,-0.9854610869844762,0.0025109811345732655,-0.00012083973652542135,0.16988268425850284,-0.025441722088130538,0.002244184776266007,-0.0007024812915687559,0.006322371928035864,-0.017409344945917837,0.012538511964521604,720,981000000,5.93,0,2,0
0.0,0.0,5.0,-0.8429360251750618,0.2076230560961391,5.546589159943551,-0.9855880563383794,0.002328860674703329,0.0009225823310733744,0.16914463767124105,-0.0407496460124106,0.0004475430989067576,-0.0034391526820011175,0.00561087063033483,-0.015932638780213892,0.012464245628507342,721,149000000,5.78,0,2,0
0.0,0.0,5.0,-0.8473953760079674,0.2091645905127127,5.546114347804663,-0.9856918833170258,0.0021945931154239476,0.0017187110458049659,0.16853409434394356,-0.05232190085986156,-0.0008634126615069366,-0.0054864326116668095,0.005079241691419156,-0.014635802290285937,0.012309468274906976,721,258000000,5.67,0,2,0
0.0,0.0,5.0,-0.8529370134305765,0.21094923159744564,5.545437170013087,-0.9857925193579203,0.0020740583979498677,0.0024475659588254397,0.16793694197705122,-0.0629375421411911,-0.0020366959996576026,-0.00728042287905574,0.004513994463195559,-0.013401342312135966,0.011959411676798481,721,372000000,5.59,0,2,0
0.0,0.0,5.0,-0.862353206818167,0.21382131211709415,5.544196604730028,-0.9859263925123349,0.0019365260070353654,0.0033687171725000015,0.16713482629077897,-0.07648133070693111,-0.003476965446988979,-0.009336146658276295,0.003829642514574516,-0.011987310608674306,0.011398252991057234,721,476000000,5.51,0,2,0
0.0,0.0,5.0,-0.876853888963409,0.21806909255945442,5.54222217170479,-0.986088059844374,0.0018657432292241549,0.004377473813675765,0.16615563474517264,-0.08946615384931172,-0.0045662304472236116,-0.010845701352730606,0.0016355831576220226,-0.009821297771850368,0.010611788820824586,721,611000000,5.41,0,2,0
0.0,0.0,5.0,-0.8912951401039793,0.22224551740488305,5.540293858652088,-0.9862218801155994,0.0018941030208450345,0.005089728357427575,0.1653387740980511,-0.09764245345171575,-0.0049969187562793425,-0.01131837901055026,0.0008675199126173538,-0.008014668583200546,0.010177429339819355,721,782000000,5.28,0,2,0
0.0,0.0,5.0,-0.904743338000288,0.22613911411987708,5.538569445890538,-0.9863337865471788,0.00197248175455198,0.0055671374037005545,0.16465350835120535,-0.10150343056056191,-0.004792440023824261,-0.010982964658455104,-0.0004695605412052828,-0.005882009872948402,0.009683770531410119,721,939000000,5.19,0,2,0
0.0,0.0,5.0,-0.9204302965192642,0.2307521524113179,5.5366942713764935,-0.9864534007817528,0.0021280262785062934,0.005892521978368777,0.1639220478611928,-0.102114253872678,-0.004123052675047786,-0.00995447964787835,-0.0018028601857622562,-0.0028068959409210947,0.008853309100231854,722,94000000,5.1,0,2,0
