x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test
0.0,0.0,5.0,-0.2765239060732157,-1.0492082575388533,4.955664911267094,-0.7881416530516894,1.8532340527303253e-05,2.360250778890036e-05,-0.6154938942218877,0.055294661657494984,-0.0008915410377704034,0.001071362921494954,5.991588380993562e-05,-0.0013352677342481911,-0.0016425210333181894,56,277000000,0.64,0,2,0
0.0,0.0,5.0,-0.2746290816839445,-1.0420919583820691,4.955807599205234,-0.7882028527666654,-3.1270854120372326e-05,8.185704626543068e-05,-0.6154155142763691,0.06629203940256648,-0.0009830372088778763,0.0012751302666962597,5.392056117159427e-05,-0.0012216738355164125,-0.0016680633621035668,56,357000000,0.63,0,2,0
0.0,0.0,5.0,-0.2724322225403236,-1.0337985605895665,4.955975005310739,-0.7882614406445807,-7.617658508027558e-05,0.00013445386804145814,-0.6153404564240965,0.07566830584633984,-0.0009965813387204105,0.0014623739116422841,4.800710300401079e-05,-0.001091274680220522,-0.0015253471246978734,56,467000000,0.62,0,2,0
0.0,0.0,5.0,-0.271235701979702,-1.0292640621630829,4.956067434107778,-0.7882890875976644,-9.670135789851727e-05,0.0001584978428943844,-0.6153050299662136,0.07990161800462617,-0.0010009851069592624,0.0015503498260064728,4.527022632316857e-05,-0.0010254099038320419,-0.001480488174365746,56,578000000,0.61,0,2,0
0.0,0.0,5.0,-0.268663207195306,-1.01950093947667,4.956268706591242,-0.7883454084922772,-0.0001339914024467471,0.00020215731028015631,-0.6152328486742806,0.08756578435477021,-0.0010680777901500504,0.0017159389624555217,4.037511658339099e-05,-0.0008987325429643533,-0.0015764141494400974,56,656000000,0.6,0,2,0
0.0,0.0,5.0,-0.26587897156247337,-1.008918373320522,4.956490066914771,-0.7884017774257219,-0.00016513252077316539,0.00024169626254541185,-0.6151605901438499,0.09407673025860061,-0.0010690983944655352,0.0018482033655930143,-0.00011117561271589693,-0.0008032926700707321,-0.0014861513477626431,56,769000000,0.59,0,2,0
0.0,0.0,5.0,-0.263422796172165,-0.9995623332482682,4.956684423090624,-0.7884466494338206,-0.00018358654781888798,0.0002766009505107838,-0.6151030570436758,0.098796635286864,-0.0010667159202102836,0.0019110740546160216,-0.00013893230317307825,-0.0007535941790592915,-0.0014410620906346594,56,877000000,0.58,0,2,0
0.0,0.0,5.0,-0.2603341577252838,-0.9877784650539412,4.9569265263124995,-0.7884991935573902,-0.0002020219345195477,0.00031623815900519203,-0.6150356745262098,0.10368215991143874,-0.0010636953150938572,0.0019613147360552953,-0.0002698742321172176,-0.0006585129142422375,-0.0014128190287010511,56,984000000,0.58,0,2,0
0.0,0.0,5.0,-0.25767007433576966,-0.9776045382522938,4.9571308240393686,-0.7885424196130455,-0.0002115886803806389,0.00034726187804492997,-0.6149802331052778,0.10472250638102962,-0.001061052252119166,0.0019608629393988433,-1.8351542807604204e-05,-0.0005910663332997501,-0.0014013406143931206,57,98000000,0.57,0,2,0
-0.002291386001864737,0.07066929128722992,5.08972966070103,-0.2536391306731216,-0.9622430873679426,4.957454495541637,-0.7886110447111276,-0.00024432521996035363,0.0003795461558428379,-0.6148921990150193,0.09244008291391735,-0.0009712110275361523,0.0018759509141253415,8.177303172374195e-05,-0.0005038323479311657,-0.0013905993569096609,57,214000000,0.56,0,2,2
-0.002291386001864737,0.07066929128722992,5.08972966070103,-0.2507057337523927,-0.9510784602165433,4.95771080561368,-0.7886682124666948,-0.000265684553120634,0.00039837501128847446,-0.6148188524709182,0.07217286164897524,-0.0007700001077008268,0.0016204452037402641,7.080297166339733e-05,-0.0002988454042451849,-0.0012421673318385729,57,366000000,0.55,0,2,2
-0.009160726391858276,0.14123938972314432,5.179278617806867,-0.24894337916811599,-0.9443677167404771,4.957932455384109,-0.7887130131068936,-0.00027239255597949794,0.00038617591862635244,-0.6147613842998765,0.03999859659019335,-0.00033700417681504027,0.002344028629983589,0.00040509438292701816,0.0007914259072094865,-0.0012421130008988257,57,504000000,0.54,0,2,2
-0.009160726391858276,0.14123938972314432,5.179278617806867,-0.24842772428715054,-0.9423434190395863,4.95823755446041,-0.7887522774349884,-0.00024421882196374456,0.000322109149432418,-0.6147110552478958,0.005334959494385859,0.00016272786404554918,0.0036029612682274086,0.00012429062365981736,0.0017608631992516166,-0.0013012880685892014,57,624000000,0.53,0,2,2
-0.009160726391858276,0.14123938972314432,5.179278617806867,-0.24864966577881303,-0.9431035264798416,4.9585710550062005,-0.7887847712235067,-0.0001947054461695629,0.0002566556894563703,-0.6146694078149054,-0.021452879045687195,0.0005240307876721417,0.004612350196574786,5.9231337612430934e-06,0.002227910340479866,-0.0013343042837732355,57,735000000,0.53,0,2,2
-0.020593580356818464,0.21161144053362013,5.268466531635311,-0.24996390656384804,-0.9478671229192254,4.9593413566392845,-0.7888347877403763,-0.0001124292925470702,0.00013769016009077396,-0.6146052766220522,-0.05716377711772498,0.001256945174689184,0.008144629510978814,0.0001734706486899995,0.002487755159563676,-0.001372229849039286,57,815000000,0.52,0,2,2
-0.020593580356818464,0.21161144053362013,5.268466531635311,-0.2523478354348951,-0.9565188174810472,4.960558290019749,-0.788886090724656,-3.07320506902123e-05,6.0806629053117315e-06,-0.6145394494088532,-0.08909148147330367,0.0019271868398715753,0.011800624239170188,0.00017329578838598536,0.0026463463427717215,-0.0014070019460632466,57,918000000,0.51,0,2,2
-0.03656591995530789,0.28168726406152494,5.357113789597273,-0.25630396604209993,-0.9708294742081386,4.962574557421532,-0.7889507159280308,7.471483071058729e-05,-0.0001521814737505469,-0.6144564582581425,-0.11849523311334231,0.0028636491159931996,0.017283299391345534,0.00028189134866352106,0.002759395306384249,-0.00167952138099281,58,44000000,0.5,0,2,2
-0.03656591995530789,0.28168726406152494,5.357113789597273,-0.2604221494758771,-0.9854988783795414,4.965029819898457,-0.7890183545299827,0.00016582855292822667,-0.00028710328153893537,-0.6143695356114227,-0.13088371628962453,0.003666152706961914,0.023068558148667966,6.930520157766296e-05,0.002655067191881244,-0.0019453420463833027,58,177000000,0.49,0,2,2
-0.05704419012769257,0.3513696907347439,5.445041867912629,-0.26478338007475566,-1.0007649067119833,4.9682090540102335,-0.7890916272999123,0.0002486781612240356,-0.0004093464683427444,-0.6142753245246116,-0.12976637446779596,0.0043780501482610255,0.02968273959360271,0.0003665864198865165,0.0021715719640269526,-0.001927953371705371,58,314000000,0.48,0,2,2
-0.05704419012769257,0.3513696907347439,5.445041867912629,-0.26830236387087647,-1.0127479700902893,4.971537458810881,-0.7891481950192278,0.00029026353121987643,-0.0004915348277967342,-0.6142025728035418,-0.11850418810871644,0.0049554973416657665,0.03593589107002826,0.0002491723350317443,0.0012318990457060863,-0.0017848062839220802,58,436000000,0.47,0,2,2
-0.05704419012769257,0.3513696907347439,5.445041867912629,-0.2708031292289884,-1.0209425062346567,4.974637696735019,-0.7891908677064747,0.00029079626538033485,-0.0005029632746092103,-0.6141477320597852,-0.09828811638955699,0.00530372086075972,0.04068702979973142,0.00013585174372110487,-0.00041333601359383465,-0.0017020080804286408,58,535000000,0.46,0,2,2
-0.0819853924892815,0.4205628929340893,5.53207369113335,-0.27388347579497835,-1.0303042314035502,4.980058180545584,-0.7892515464402743,0.00024121040648527882,-0.00045012776344856964,-0.6140698133308393,-0.06824552953441851,0.006118735544715857,0.04899387548800841,8.804764490832895e-05,-0.0016988506445159146,-0.0016029030916797637,58,608000000,0.45,0,2,2
-0.0819853924892815,0.4205628929340893,5.53207369113335,-0.27586658745594195,-1.0354829084844384,4.98533108453822,-0.7892994152364461,0.00017656135736715208,-0.0003745358950433771,-0.6140083563408192,-0.044671906547334134,0.006796363088685417,0.055606192230773274,0.00023123680108483313,-0.0021685865249310154,-0.0014812466019975545,58,720000000,0.44,0,2,2
-0.1113371926862321,0.4891727127417653,5.618033988749895,-0.27709746959313936,-1.0380333602729241,4.9900035713531254,-0.7893318831981756,0.00010928515798410359,-0.00031113027463398456,-0.6139666680052981,-0.02717353710068839,0.00729644619343219,0.06049706892714468,0.00036653101176398195,-0.002327801030332921,-0.0012113747857256385,58,830000000,0.43,0,2,2
-0.1113371926862321,0.4891727127417653,5.618033988749895,-0.2782367493219789,-1.0393435021761905,4.9964466988787155,-0.7893650385809734,2.354685779359098e-05,-0.0002275596755967494,-0.6139240861280795,-0.006225628253798297,0.008292429921162036,0.06768062485382761,0.0002894599560931965,-0.0023633833279745886,-0.0009860287264018552,58,905000000,0.42,0,2,2
-0.1113371926862321,0.4891727127417653,5.618033988749895,-0.2789775517002007,-1.0386840075907668,5.003588067902289,-0.7893888082353906,-6.0243818563954065e-05,-0.00014052933559514084,-0.613893546190948,0.013161655805616115,0.009263670266822531,0.07445716552204426,0.00031038626389090496,-0.0024617897452117177,-0.0005591667672888434,59,7000000,0.42,0,2,2
-0.14503805103201373,0.5571069845630509,5.702749648162685,-0.27931186168051786,-1.0368183439506695,5.00982398239701,-0.7893954802985914,-0.0001382975985959587,-7.109916401705404e-05,-0.6138849660179333,0.02795784212384637,0.010234330116652928,0.08061123847526938,0.0004845430225941527,-0.0025949998871510616,-7.604860030596683e-05,59,115000000,0.42,0,2,2
-0.14503805103201373,0.5571069845630509,5.702749648162685,-0.2794383955433386,-1.0338353477487472,5.016533583182569,-0.7893900450631165,-0.00022036544500727054,-1.1734537952834385e-06,-0.613891935272768,0.04168179995100309,0.011129294598567813,0.08632237126591116,0.0005667970299327862,-0.002668536717465031,0.0004594425860204865,59,182000000,0.42,0,2,2
-0.14503805103201373,0.5571069845630509,5.702749648162685,-0.2793289169794952,-1.0286629768417759,5.025533152943094,-0.7893661844111197,-0.0003208382660917682,8.694616424004628e-05,-0.6139225654847698,0.0573113241044893,0.012180207295962194,0.09280992726900754,0.00044847357685284805,-0.0026055475245811976,0.0010350004231440835,59,276000000,0.42,0,2,2
