x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2
0.0,0.0,5.0,-0.10505350778298825,1.9912095478175218,4.924180149163037,-0.706808310994022,-0.00034477282757671573,0.0007336196162382112,0.7074046610277132,0.03835472629982055,0.004635448144849212,0.001971189457198726,-0.00032344242413273605,0.00022877796652664983,0.004319300342103816,1717,929000000,2.78,0,2,0,-0.03820870669786384,0.01804142285323573,4.969975457382258
0.0,0.0,5.0,-0.10471210961931622,1.9890077635225651,4.924310741931616,-0.7069272030103848,-0.00035481111853816357,0.0007061295080249224,0.7072858722851052,0.019287822409842878,0.004027797627183768,0.0013366110777816662,-0.00029928349647434516,0.0009371085582188243,0.004120719358979841,1718,39000000,2.75,0,2,0,-0.03820870669786384,0.01804142285323573,4.969975457382258
0.0,0.0,5.0,-0.10434801640075676,1.9883113653685425,4.924403817615966,-0.707069364194472,-0.0003878747338102431,0.0006531043170548861,0.7071437882252568,-0.0028284759732201915,0.0033440396030688982,0.000590314979075212,-0.0002706948407649179,0.0013859010209671396,0.003949862548324745,1718,130000000,2.74,0,2,0,-0.03820870669786384,0.01804142285323573,4.969975457382258
0.0,0.0,5.0,-0.10399525847612193,1.990250410620069,4.924419851013278,-0.7072335190103807,-0.0004412228812020241,0.0005782769355941629,0.706979646458332,-0.027108930500094813,0.002609448542029809,-0.0002429564808053357,-0.00023964970949919007,0.0015694293779233703,0.0037856857261431287,1718,226000000,2.72,0,2,0,-0.03820870669786384,0.01804142285323573,4.969975457382258
0.0,0.0,5.0,-0.10372941024665419,1.994971153373933,4.92433837061424,-0.7073884961699705,-0.00049924464716115,0.000501194751443294,0.7068245999149935,-0.049354660088466694,0.001969598744346632,-0.0010684114972934124,-0.00021197999018340852,0.0016172311120499216,0.00356528264546796,1718,348000000,2.71,0,2,0,-0.03820870669786384,0.01804142285323573,4.969975457382258
-0.002291386001864737,0.07066929128722992,5.08972966070103,-0.10350327317963058,2.0035471430932033,4.924124117868736,-0.707562404297894,-0.0005706749299891216,0.00041018498562963256,0.7066505148251047,-0.06968596963480506,0.0014579465646480006,-0.0018242583719698222,-0.0001843323289563159,0.0016664678810229816,0.0035375056313569075,1718,472000000,2.69,0,2,0,-0.03820870669786384,0.01804142285323573,4.969975457382258
-0.002291386001864737,0.07066929128722992,5.08972966070103,-0.10335804666389731,2.0125706214356907,4.923892927381588,-0.7077151050218938,-0.0006337001645312949,0.0003323165637593797,0.7064975712015239,-0.07726211675579053,0.0012929082607757727,-0.00193195214887431,-0.0001639460165847595,0.001633798035527434,0.003694228485073836,1718,598000000,2.67,0,2,0,-0.03820870669786384,0.01804142285323573,4.969975457382258
-0.009160726391858276,0.14123938972314432,5.179278617806867,-0.10318470023903599,2.023210727881042,4.923714151823502,-0.7079026598485871,-0.0007097394058855058,0.0002557061185154543,0.7063096028397546,-0.07140196493997467,0.0015806794271653666,-5.6911086083855435e-05,0.00020562006710633796,0.0014115276599113713,0.0038616109577560565,1718,723000000,2.65,0,2,2,-0.03820870669786384,0.01804142285323573,4.969975457382258
-0.009160726391858276,0.14123938972314432,5.179278617806867,-0.10301776571637249,2.0296135605322423,4.923844924790242,-0.708041098698922,-0.0007565124724541381,0.00022339782354403897,0.706170786945704,-0.05400826330243606,0.0021159245924167536,0.002392526929353231,0.00020102184095094344,0.0006082476033952844,0.004002429750471492,1718,857000000,2.63,0,2,2,-0.03820870669786384,0.01804142285323573,4.969975457382258
-0.020593580356818464,0.21161144053362013,5.268466531635311,-0.10277969348560426,2.033606043109002,4.924228970879523,-0.7081855546847093,-0.0007641101794867765,0.00022829887734348377,0.7060259089800929,-0.028313490072263265,0.002807059296457358,0.005189649040352138,9.342988604998936e-05,-0.0004072642099117729,0.0041347807837155415,1718,973000000,2.62,0,2,2,-0.03820870669786384,0.01804142285323573,4.969975457382258
