x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,time
-5.962026688940954,2.4194371808094957,5.0,-4.36345572600093,3.4394231235060793,4.983739254381766,-0.7989515476470396,0.002118765820029987,-0.00320572160000604,0.6013831213900364,-0.1182666170506391,-0.18067490098712885,-0.002071963158603836,-0.0012672798789026274,-0.001857214999745338,-0.008308405267598573,2986,979000000,18.39,0,2,4,-4.4013472789987445,1.326085496025068,4.951950816823831,59.31736469268799
-6.012845793126372,2.367489823229123,5.0,-4.388148339763843,3.445588120173968,4.983687275124818,-0.7986054655732503,0.002249498153733746,-0.003152381729766302,0.60184243170785,-0.09626781915458564,-0.1858635732967308,-0.0019959711325330883,-0.001050935782132001,-0.002183169135605567,-0.010900813595071668,2987,86000000,18.34,0,2,4,-4.447550581538451,1.317703540525011,4.952277921322036,59.5267174243927
-6.012845793126372,2.367489823229123,5.0,-4.412679443058978,3.449210504007555,4.983645625539669,-0.7981444366200044,0.0023721466520371507,-0.0030787148095610963,0.6024536104364538,-0.07610986929511382,-0.1901193245817978,-0.001901137914242958,-0.0007374209019417322,-0.0023073625243341667,-0.01464409369873465,2987,212000000,18.27,0,2,4,-4.447550581538451,1.317703540525011,4.952277921322036,59.73082756996155
-6.062509670513252,2.314314986997085,5.0,-4.437022570664888,3.4505260371143684,4.983609484332776,-0.7975327569882893,0.002484977276305764,-0.002994538860745087,0.6032630928173925,-0.05748021713383431,-0.19388128464690008,-0.0018563446750642532,-0.0006332173313694511,-0.0023069908820616547,-0.019083003644482233,2987,333000000,18.19,0,2,4,-4.49692834174063,1.3202016373899859,4.9529835911929725,59.92510676383972
-6.062509670513252,2.314314986997085,5.0,-4.465217877100105,3.449356306130604,4.983572820544936,-0.7965977489286307,0.002608845600996751,-0.0028974579349818662,0.6044971671265165,-0.03721091749993975,-0.19784108192842473,-0.001812202232293968,-0.0005556824589803,-0.0022075894094086834,-0.024970576305349823,2987,452000000,18.08,0,2,4,-4.521319489007662,1.3250272258574523,4.9534568631678155,60.14401292800903
-6.062509670513252,2.314314986997085,5.0,-4.493166148026453,3.4455386647460062,4.983540071643745,-0.7954046904145285,0.002727759943539084,-0.0028083629102677574,0.6060660449901664,-0.018423095517744396,-0.2012535071806223,-0.0018224172473005659,-0.0006636289356265479,-0.0021136411760380724,-0.031083803332876414,2987,588000000,17.91,0,2,4,-4.521319489007662,1.3250272258574523,4.9534568631678155,60.362515926361084
-6.110984171244919,2.259934087258609,5.0,-4.516956145132083,3.440317649146176,4.983509368428587,-0.7941812015149242,0.0028274105367651703,-0.0027384814894482875,0.6076682693946592,-0.003522209372906885,-0.2037764424940232,-0.0018625533573884425,-0.0006001223653129273,-0.0020188501594020636,-0.035798849785351194,2987,725000000,17.7,0,2,4,-4.5775806784838515,1.3432235852408327,4.95482488232632,60.56438136100769
-6.110984171244919,2.259934087258609,5.0,-4.54057512215026,3.433486469664238,4.9834760703929435,-0.7927941317353246,0.0029199990468772538,-0.002671936471287857,0.6094766599691019,0.010061692019361494,-0.20556825140970583,-0.0019008988432595493,-0.0005352487448817556,-0.0019534813191057765,-0.03990260083810426,2987,848000000,17.49,0,2,4,-4.5775806784838515,1.3432235852408327,4.95482488232632,60.76725769042969
-6.158235379094583,2.204369535360273,5.0,-4.563994463998714,3.4252244086912773,4.9834397727805255,-0.7912572282109439,0.0030103715066477654,-0.0026072411700285114,0.6114704725175267,0.02261723019811352,-0.20683088145903605,-0.001962985514401577,-0.0006339013850720221,-0.0019330349232404842,-0.043816320976475254,2987,965000000,17.25,0,2,4,-4.5775806784838515,1.3432235852408327,4.95482488232632,60.964893102645874
-6.158235379094583,2.204369535360273,5.0,-4.587231220014253,3.415630701205609,4.983395273475851,-0.7895744995606594,0.0031029240251209587,-0.002547867229255821,0.6136415809563512,0.034387417912661755,-0.20786088891435156,-0.0020655981342767304,-0.0005934436217103212,-0.0018795832033902116,-0.04731252229248639,2988,80000000,16.99,0,2,4,-4.648693115616892,1.3764523181830692,4.95703767778698,61.19014930725098
-6.204229638839507,2.147644744659009,5.0,-4.617938379022183,3.4009979837377227,4.983322729142694,-0.7871395844937148,0.0032165645570885856,-0.002473288478543293,0.6167615512332247,0.04869524511937092,-0.2088657206008732,-0.002190343459906833,-0.0005097068537907035,-0.0017407661630386428,-0.05146884795976803,2988,213000000,16.71,0,2,4,-4.672118529135954,1.3891051259386584,4.957851784207298,61.43193340301514
-6.204229638839507,2.147644744659009,5.0,-4.644631890151324,3.3873319492154716,4.983247600071429,-0.7850298109359911,0.0033079676880707273,-0.002411312694395649,0.6194444598692176,0.04740123742706843,-0.20712217631838628,-0.0022882831199976072,-0.0004453085921340971,-0.0016711503803890082,-0.0439677169197239,2988,357000000,16.3,0,2,4,-4.672118529135954,1.3891051259386584,4.957851784207298,61.698652505874634
-6.204229638839507,2.147644744659009,5.0,-4.671312530570413,3.3754317203588298,4.983150007445613,-0.7834641176504571,0.003380379173976653,-0.002356750134958237,0.6214233622254897,0.027711374384000065,-0.20265789376563842,-0.0025331412811420927,-0.00023265402404604174,-0.0010407544436930039,-0.027327072893967852,2988,508000000,15.96,0,2,4,-4.730262773122472,1.4220446592854974,4.959942151729818,61.92840814590454
-6.24893358419099,2.0897841357178186,5.0,-4.698163003501784,3.367764049202486,4.98300579233714,-0.7826876030639727,0.0033462089003854847,-0.0023184184924758466,0.6224014330250709,-0.010213565447873739,-0.1953421533678455,-0.002759382613621064,0.0016992188307085598,0.0009455599240482115,-0.008435354266111972,2988,651000000,15.72,0,2,4,-4.730262773122472,1.4220446592854974,4.959942151729818,62.14794874191284
-6.24893358419099,2.0897841357178186,5.0,-4.725265212811042,3.3665966951967996,4.982808434046656,-0.7827140215682589,0.003161568236248711,-0.0023411253071986353,0.6223690898968444,-0.058812957463957524,-0.18583838068392391,-0.003147481495330614,0.002035346028606,0.0025742905108927516,0.008402543971897103,2988,789000000,15.61,0,2,4,-4.730262773122472,1.4220446592854974,4.959942151729818,62.3606743812561
-6.2923141662739965,2.030813140862436,5.0,-4.74869052641994,3.371171281174521,4.982568562697643,-0.7832452834268735,0.00296910162239883,-0.0024122915497373286,0.6217010465445523,-0.0995357855349259,-0.17823598024046677,-0.003610169672986065,0.001466314495246479,0.0032595823768133414,0.018455598183209077,2988,920000000,15.64,0,2,4,-4.730262773122472,1.4220446592854974,4.959942151729818,62.565194845199585
-6.2923141662739965,2.030813140862436,5.0,-4.776365819027427,3.3822946522609048,4.982212353286158,-0.7842253165295933,0.0027538020744802254,-0.0025420031512916096,0.62046483196727,-0.14142606104317815,-0.17106292075118387,-0.0041717549708239834,0.001068638391643617,0.003550440328581317,0.025371580886712763,2989,47000000,15.74,0,2,4,-4.730262773122472,1.4220446592854974,4.959942151729818,62.7767128944397
-6.3343386826493955,1.9707582080728947,5.0,-4.80039679065142,3.3958982411024894,4.981855643744818,-0.7852126265814039,0.002577740603599495,-0.002669757077726245,0.6192151150510288,-0.1660558656805867,-0.16702137321938537,-0.004364390833713554,0.0009431724095065874,0.003630329842962965,0.026189643540419638,2989,180000000,15.91,0,2,4,-4.865417649130952,1.4260347432936598,4.962594116007982,63.0072705745697
-6.3343386826493955,1.9707582080728947,5.0,-4.83271966261564,3.4166959035087308,4.98140416465001,-0.7863672378024926,0.0023489217691616505,-0.0028482222685933273,0.6177482800520848,-0.17558540152211788,-0.16543515549365434,-0.004076742238532844,0.0008324962720962503,0.0035641447766465717,0.018756349709292408,2989,312000000,16.07,0,2,4,-4.889956625804927,1.4109850683447243,4.962565353984471,63.251928091049194
