x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,time
0.0,0.0,5.0,-0.1354299583362004,0.6585110745942986,4.96228964107647,-0.7414474353415925,-0.0006221795486456188,-0.001232453634918897,0.6710095338935369,-0.16027392986491962,0.0004825963968490735,-0.0023244118865524705,0.0006960256882848626,-0.0017584529700798157,0.005877716694158153,72882,46000000,2.85,0,2,2,0.17551832305213158,-1.4986354039616925,4.941334630516614,0.0002105236053466797
-0.002291386001864737,0.07066929128722992,5.08972966070103,-0.13828166672243386,0.6906464145074818,4.961934688230735,-0.7418886276534471,-0.0005120573944966479,-0.0010068571262362718,0.6705221757663475,-0.11184826570344934,0.002483378121779422,-0.001356301481055849,0.00024655558519270926,-0.0021133468862899463,0.005171523253011401,72882,281000000,2.73,0,2,2,0.17551832305213158,-1.4986354039616925,4.941334630516614,0.401566743850708
-0.009160726391858276,0.14123938972314432,5.179278617806867,-0.1397514460880735,0.7135225047072767,4.961799430122596,-0.7423176677206272,-0.00035340742624378476,-0.0007917091024153335,0.6700475568865963,-0.06783820253096144,0.003976501161745402,0.0008231655133626965,0.0003183113534532822,-0.0018342750763622462,0.0047795734644751064,72882,575000000,2.64,0,2,2,0.21160519815345363,-1.683888875069701,4.936364378505302,0.8065674304962158
-0.020593580356818464,0.21161144053362013,5.268466531635311,-0.13988188199811435,0.7263781001692929,4.962783891328387,-0.7427294190375099,-0.00024723135505334376,-0.00061405167736546,0.6695913469523017,-0.03356363752031445,0.005071255066570942,0.007182580751248518,0.00041145088118810236,-0.0013229776527623471,0.004704423645307543,72882,810000000,2.55,0,2,2,0.21203379876156758,-1.679481271103734,4.936566840125396,1.2091374397277832
-0.020593580356818464,0.21161144053362013,5.268466531635311,-0.13908415747605976,0.7314093076229813,4.96564826481099,-0.7431085182574045,-0.00018625859447342127,-0.0004867768586829897,0.6691707244413118,-0.0096501458039235,0.005790410761944273,0.01689739613455368,0.00014566588077968845,-0.0009890654041555536,0.004803014371645986,72883,118000000,2.47,0,2,2,0.21203379876156758,-1.679481271103734,4.936566840125396,1.6148531436920166
-0.03656591995530789,0.28168726406152494,5.357113789597273,-0.13764095865266066,0.7315406976335147,4.971227029817109,-0.7435055531595498,-0.00012180194267890517,-0.00040353620745060847,0.6687296275354697,0.008377245769276027,0.006200864420342028,0.028797447129021915,-0.00010011982567448285,-0.0008175211917205161,0.005103447119836346,72883,356000000,2.4,0,2,2,0.20765039280124747,-1.635602969865142,4.941180959882889,2.0112454891204834
-0.05704419012769257,0.3513696907347439,5.445041867912629,-0.13572098798703797,0.727846502059601,4.979463483155985,-0.7439268204091223,-4.947842485128462e-05,-0.0003454293990136576,0.6682609999890681,0.02241651742043128,0.006348593174296774,0.03975416880155095,-0.00012773812301247744,-0.0006999323431955418,0.005224197639108752,72883,607000000,2.33,0,2,2,0.20765039280124747,-1.635602969865142,4.941180959882889,2.3972551822662354
-0.0819853924892815,0.4205628929340893,5.53207369113335,-0.1335072877994239,0.7214448402583175,4.99061150088185,-0.7443309484350034,1.204590312635091e-05,-0.00030078188115932527,0.6678108628848471,0.03142216101648678,0.006166230873950858,0.05286491377857845,-0.0001340117833592558,-0.000581651181619236,0.004994986511519528,72883,862000000,2.25,0,2,2,0.1989594150428044,-1.5622979718355623,4.956358963908748,2.77497935295105
-0.1113371926862321,0.4891727127417653,5.618033988749895,-0.1313918726443604,0.7141516809480857,5.00377049167235,-0.7447028637395811,6.578198816848814e-05,-0.00026456337536563223,0.6673961120781401,0.03593938498148986,0.0056979578391691665,0.06618596297014455,-0.00024626744448141835,-0.0005124127369526832,0.005074087721368414,72884,189000000,2.17,0,2,2,0.19355758810837095,-1.5184379373956949,4.968713684225867,3.159072160720825
-0.1113371926862321,0.4891727127417653,5.618033988749895,-0.12915550170670775,0.7055127151163795,5.021690575370381,-0.7450991172019096,0.0001253306204734849,-0.0002503751272716848,0.6669536919078162,0.03711471643469867,0.004817921365972238,0.08252312872001617,-0.00026897333214037644,-0.0003446815753704868,0.004818160459763021,72884,588000000,2.1,0,2,2,0.19355758810837095,-1.5184379373956949,4.968713684225867,3.5449039936065674
