x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2
0.0,0.0,5.0,1.93851765579156,-1.0641738930668743,4.9538546889487245,-0.42367608263602147,-0.0019188193540606467,-0.00033777421364017954,-0.9058116697432541,0.07474797983461798,0.03828645756589418,-0.002866464115249058,-0.0008998600435461412,-0.0001050191499984976,0.011075234942836687,271,149000000,19.51,38.68,2,0,0.20191517883292195,-0.029007740086489476,4.981407506742525
0.0,0.0,5.0,1.9297731251883357,-1.06054351042961,4.9535437481293,-0.4231283321600191,-0.0019033345152963449,-0.00028251675039341604,-0.9060677193375167,0.06481259130455301,0.034705299313708124,-0.002984694391921168,-0.0009933259434546926,-0.0001921723949749321,0.009082632095669396,271,299000000,19.44,38.77,2,0,0.1945408090542158,-0.028622994431836832,4.981422250801183
0.0,0.0,5.0,1.9212238865977573,-1.0573318264902,4.95313346043281,-0.4226379596475715,-0.0018870305271907607,-0.0002132812445474994,-0.9062966118726461,0.0482906974341321,0.029358548627862684,-0.003436787470670276,-0.001053457026500837,-0.00024410339847236173,0.00621179224253865,271,426000000,19.4,38.87,2,0,0.1891824850719104,-0.028341788293710916,4.981434903406654
-0.007994025752217304,0.06280566511082372,5.0,1.91579850489316,-1.0558067283430075,4.952705720178887,-0.422401021914139,-0.0018639255126603961,-0.00013790289359607655,-0.9064071289715048,0.029911525535100153,0.023780731444249605,-0.0040230810558564405,-0.0016474553603984532,-5.1070566797761785e-05,0.0022214369892026298,271,565000000,19.38,39.02,2,0,0.1831117643646588,-0.028018198805633707,4.981452504851195
-0.007994025752217304,0.06280566511082372,5.0,1.9123637030084137,-1.0555953007730376,4.95219724317889,-0.42241355070647213,-0.0018153847254586274,-4.842531024612366e-05,-0.9064013979539298,0.011619166633951458,0.01838533782919445,-0.004566028937066246,-0.0018501737713449984,0.0002683763341337908,-0.0030367605859282776,271,697000000,19.37,39.18,2,4,0.17805479803187593,-0.027741523987308173,4.981469815520203
-0.01697820740838507,0.1255483960083878,5.0,1.910847032472368,-1.0563127260414908,4.951725661575875,-0.422682767542259,-0.0017591261755794322,2.5524032771115975e-05,-0.9062759970596367,-0.0009713970907634338,0.01462927904868185,-0.004864280534150641,-0.0017432900108360627,0.0004697608261494679,-0.009822395713854348,271,813000000,19.4,39.31,2,4,0.17312435085788275,-0.02747108396361402,4.981486441557075
-0.026955524430023026,0.18821223430714068,5.0,1.9101480772269543,-1.0575342435767907,4.951239872219149,-0.42351288000193643,-0.0017022485565764064,9.2511349200598e-05,-0.9058884778293447,-0.007908494960812706,0.012080642499916451,-0.00485429673061848,-0.001550234026126418,0.00046764500893914374,-0.024106120872602332,271,905000000,19.44,39.36,2,4,0.16910317634383737,-0.027250685345016075,4.981496425556345
-0.03792871608951609,0.2507810623072051,5.0,1.9094119615325873,-1.0592634633025497,4.950586835425968,-0.4253929649243866,-0.0016702154224562432,0.00012619688014628124,-0.905007193257396,-0.0021515148912623562,0.012314501761281297,-0.004427215512722347,-0.00041745872181309096,6.303084418846083e-05,-0.03001254372065887,272,11000000,19.56,39.3,2,4,0.1651538097471362,-0.02703231707795299,4.98150711995109
-0.03792871608951609,0.2507810623072051,5.0,1.9077935933142725,-1.0598138969819824,4.950096858950099,-0.4267839238575555,-0.0016598371614935292,0.0001540981695696273,-0.9043520904664839,0.012806887260604416,0.014470116418568105,-0.003809309757151537,-0.0005270467568152526,-7.048914838492237e-05,-0.019497984067129437,272,140000000,19.81,39.03,2,4,0.15971132639729577,-0.02662799826887883,4.981518683476799
-0.04990027644803874,0.3132386055305398,5.0,1.9058434503445196,-1.0593926802479832,4.949818806411532,-0.42732685729908326,-0.0016541231459902043,0.00017472315416115303,-0.9040956754566002,0.025045705323725055,0.016295109228926102,-0.0033595262858816324,-0.00048234955443149374,-7.740362377717247e-05,-0.011610319506871747,272,259000000,20.01,38.75,2,4,0.15510166337861273,-0.02605571450947632,4.981530124795294
-0.06287244931678915,0.37556843537659224,5.0,1.902263277551756,-1.0578212665565772,4.949525077617879,-0.42761606887473197,-0.0016457530267825742,0.0001960901054121174,-0.9039589319685744,0.04264426194884558,0.01880835606674011,-0.002830978880276369,-0.0004207232677799766,6.809837183041623e-06,-0.002844153527803428,272,346000000,20.09,38.59,2,4,0.15205060070266496,-0.02552111704821539,4.9815391566338745
