x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,time
0.0,0.0,5.0,-1.2546451703849575,-0.5450099045015904,4.964523424960414,-0.9817198437952734,-0.0002123755147540284,0.001179473887950976,-0.19032790661532561,0.13209721805649327,0.0009416393582482698,0.0030581128508698286,-7.845562919328586e-05,1.5889380922118335e-05,0.005518862008102587,6432,554000000,2.09,0,2,1,0.6140203305249845,0.2814959488335873,4.994378552533245,5.435943603515625e-05
-0.0006168375916972835,0.07853658655910338,5.0627905195293135,-1.2367064185685097,-0.5376860861615156,4.965019144691392,-0.9816397243028646,-0.00021241797364073087,0.0011742137073617845,-0.19074073443124206,0.111856108193,0.00015181439911913404,0.0025963787968415536,1.7472308577737294e-05,8.804978648413453e-05,0.0050799379550880985,6432,760000000,1.98,0,2,1,0.6154311306065606,0.27971369374750876,4.994257773118687,0.28112006187438965
-0.0006168375916972835,0.07853658655910338,5.0627905195293135,-1.220420518571268,-0.5311551254209746,4.965455763041238,-0.9815563342317724,-0.0002107083805654891,0.0011546186568641755,-0.19116951950355582,0.08403946136215042,-0.00065113830684195,0.0017986108910907621,1.6785710954536626e-05,0.0003261039921653719,0.004672033992392244,6432,924000000,1.91,0,2,1,0.6134915310058335,0.2773166699448703,4.994129956024651,0.5731172561645508
-0.002467198171341778,0.15705379539064146,5.125333233564304,-1.2099827459581636,-0.5270194959912259,4.965938796544114,-0.9814797658623052,-0.0002147435132518067,0.0010960598647625258,-0.19156257917680775,0.04284033207788411,-0.0002702172596749588,0.003341428464317912,0.00018272399984198273,0.0008354856561254564,0.00429100327892229,6433,110000000,1.84,0,2,1,0.6134915310058335,0.2773166699448703,4.994129956024651,0.8887689113616943
-0.005550625190149816,0.23553225354821328,5.187381314585725,-1.2080681148292958,-0.5262634162204983,4.966867476831145,-0.9813916958792015,-0.0001867745922209472,0.0009292001932941093,-0.19201416864803794,-0.02156047723234945,0.0002198960993830251,0.005244715681341666,0.00021067263560325955,0.002176552857235947,0.004081769884578534,6433,292000000,1.78,0,2,1,0.601947191907883,0.26939823675997104,4.994098905287135,1.2473375797271729
-0.005550625190149816,0.23553225354821328,5.187381314585725,-1.2162644898762687,-0.5293803908348397,4.968201816551147,-0.9813240029117565,-0.00016587337293029459,0.0006696680103833824,-0.19236092467033633,-0.0717141169240659,0.0019253604156208332,0.009415601071083978,0.00031041817010191153,0.0031939754080667626,0.0038165925616340246,6433,516000000,1.72,0,2,1,0.5925813295123213,0.26436232825094624,4.995125891473673,1.5221798419952393
-0.009866357858641983,0.31395259764656686,5.248689887164855,-1.2341918615958516,-0.5358911452819648,4.9708520902789814,-0.9812569579224142,-0.00012861437796747713,0.0003372108680874603,-0.19270353467443563,-0.11406558210749658,0.0055312144706332065,0.017206784361890333,0.00028144480666014715,0.0033332893735860125,0.003195104682163219,6433,684000000,1.69,0,2,1,0.5862688264924374,0.26151252699196376,4.997038184791464,1.8586838245391846
-0.009866357858641983,0.31395259764656686,5.248689887164855,-1.2571046806021686,-0.5435799695233127,4.975186374821719,-0.9812019757255448,-9.677434614707191e-05,-2.2900406565746104e-06,-0.19298360930858643,-0.12543209231141736,0.009729739409670996,0.02569636294344793,0.00032142979193849897,0.0032331775855709566,0.002611794934637146,6433,887000000,1.66,0,2,1,0.5862688264924374,0.26151252699196376,4.997038184791464,2.1797170639038086
-0.015413331334360514,0.3922954786392247,5.3090169943749475,-1.2749939586288543,-0.5487783937179476,4.980098356577614,-0.9811638696226141,-8.467857538863152e-05,-0.00021895111833840542,-0.19317713590672175,-0.10766957156432591,0.014451110330349643,0.03491264468510903,0.00031036976793075155,0.002266671117467922,0.002358316010031558,6434,85000000,1.64,0,2,1,0.5862688264924374,0.26151252699196376,4.997038184791464,2.4444563388824463
-0.022190176984599574,0.47054156659257157,5.368124552684678,-1.2891790756824975,-0.5516798319940948,4.986427502198738,-0.9811247043873708,-0.00010686763077105284,-0.0002967322522694606,-0.19337583864090674,-0.06839111040824981,0.01896393401817811,0.04347788920526076,0.0004733620670549499,-0.0004091068490197358,0.002775412417577172,6434,244000000,1.63,0,2,1,0.5862688264924374,0.26151252699196376,4.997038184791464,2.7003538608551025
