x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,time
0.0,0.0,5.0,-1.1098145396124266,-0.2340115307544536,5.0269503580055845,-0.9727436009333017,-0.0006902467642643361,-0.0014233942249160694,0.23187795141323447,-0.21337644933628944,0.1179308474525482,0.016646816287862923,0.002971801040985156,0.0009366427491386276,-0.03958936395065393,20839,981000000,2.29,0,2,2,0.6177321334501763,-1.048322102707107,5.0458335256537215,3.552436828613281e-05
-0.002291386001864737,0.07066929128722992,5.08972966070103,-1.164723736188521,-0.16158707552741827,5.031073557645736,-0.9710792384274767,-0.0011244909823077372,-0.0014607858759736346,0.23875031794694485,-0.25732354816234904,0.11089601055774109,0.005747726481910517,0.0016474237440888828,0.0008303663662445615,-0.041694143510540016,20840,281000000,3.02,0,2,2,0.6889420497245694,-1.0334106442296556,5.055057898997632,0.4445981979370117
-0.009160726391858276,0.14123938972314432,5.179278617806867,-1.2245325323699399,-0.08908724940316388,5.031979835956645,-0.9695402892906106,-0.0013859059545140303,-0.0014463901677803403,0.2449236915091027,-0.22489157408623797,0.10172571834658431,0.0010468305805326865,0.0010568077982497925,-0.0015600855249431334,-0.02561998462624615,20840,629000000,3.89,0,2,2,0.7842732783854056,-1.024101150148905,5.06194152523926,0.9116432666778564
-0.009160726391858276,0.14123938972314432,5.179278617806867,-1.2601285631794215,-0.033444543092141676,5.03326468475049,-0.9688529269250861,-0.0014211495981585056,-0.0010172536590681862,0.2476306756391593,-0.13962461954222932,0.09857966338700454,0.00725153409190101,0.0004964440506682877,-0.002988322421515477,-0.012295774740778143,20840,973000000,4.69,0,2,2,0.8860002923746896,-1.0189522612667916,5.0656432976753525,1.3156607151031494
-0.020593580356818464,0.21161144053362013,5.268466531635311,-1.2728671481345364,0.007144636631519849,5.037132507093761,-0.9685111033794598,-0.0013462972148643461,-0.0005756686056806108,0.24896605937389577,-0.06945262780999978,0.09790020362556878,0.017180528850258718,2.7531849333684022e-05,-0.002854411172847904,-0.005608014362223912,20841,287000000,5.1,0,2,2,0.8860002923746896,-1.0189522612667916,5.0656432976753525,1.7178184986114502
-0.03656591995530789,0.28168726406152494,5.357113789597273,-1.267364737048969,0.042041712152423964,5.045092492721391,-0.9684550041588103,-0.00120935160495336,-0.0001706129896736604,0.24918549973797038,-0.006017283863949201,0.09799019335742565,0.030246396437276845,-0.00042628576011338737,-0.0021659832555087632,0.0041825971038633725,20841,586000000,5.33,0,2,2,1.0405307833644046,-1.0018440144538152,5.067984965267067,2.1649577617645264
-0.05704419012769257,0.3513696907347439,5.445041867912629,-1.2470419291597974,0.06680058988218447,5.057376486884406,-0.9687774914956486,-0.0010149150937150855,6.725530979397032e-05,0.24792970252770002,0.03904978040955209,0.09914390132660669,0.04689699811097363,-0.0012949751635460416,-0.0014348223544402572,0.012128939488320611,20841,923000000,5.42,0,2,2,1.0405307833644046,-1.0018440144538152,5.067984965267067,2.588109016418457
-0.0819853924892815,0.4205628929340893,5.53207369113335,-1.21575746968719,0.08613444196044953,5.075593893498137,-0.9693818490803855,-0.0007562520518429924,0.00016954686857639128,0.24555697915185848,0.07150032066503019,0.10068270009740006,0.06690088041588449,-0.0014241958638194774,-0.0007739951456642302,0.018960963461722713,20842,243000000,5.33,0,2,2,1.0988545476875398,-0.9484051300146868,5.078270738785875,3.0126569271087646
-0.1113371926862321,0.4891727127417653,5.618033988749895,-1.1768996161833625,0.10205207144422801,5.100498888908618,-0.9702130769365236,-0.00047902564340859805,0.00015772163669869175,0.24225261814824872,0.09238284293340446,0.10193590819448888,0.08826694231388962,-0.001952317120412772,-3.506713905920833e-05,0.02279483469465049,20842,576000000,5.1,0,2,2,1.0988545476875398,-0.9484051300146868,5.078270738785875,3.4342024326324463
-0.14503805103201373,0.5571069845630509,5.702749648162685,-1.1336524701290576,0.11625822292785623,5.132295699205586,-0.9711255452942557,-0.00017173212711873236,2.8047508166535745e-05,0.23856895229335284,0.10307783435746228,0.10280920706455074,0.10990868538393743,-0.002021362661253079,0.00048191119503826485,0.024831388327584136,20842,894000000,4.75,0,2,2,1.0988545476875398,-0.9484051300146868,5.078270738785875,3.8556249141693115
