x,y,z,phi,theta,psi,u,v,w,p,q,r,angle2,time,yaw_ref,x_ref,y_ref,z_ref
-0.4384579437520783,4.970629043251537,3.9413634450983417,-0.024555682372886387,-0.026733795926391628,-3.075575750582988,0.11658059996617949,-0.10034280779568078,-0.08563770161750323,0.0035320488257760676,0.0026060389249235247,0.004282576838418579,23.04,33.5,-2.692342341221879,-2.522706657837962,4.343157572190956,4.1236933199561365
-0.4509858944986192,4.980040544388194,3.933438635076875,-0.02421081679545551,-0.026469536743391878,-3.0751452945111537,0.11667080825790754,-0.09998170939011544,-0.08406695191046916,0.0036586274159202967,0.002528295863382141,0.004434875417630611,23.0,33.6,-2.692402629175116,-2.5363632922585424,4.350918773347629,4.117708773565047
-0.46351920520128487,4.989403587608245,3.9256648089905912,-0.023854407938019177,-0.026220753764437908,-3.074700124161671,0.11678434043905918,-0.09962063681150747,-0.08247141732621945,0.003770223039561209,0.0022962541257960244,0.0045685831604103545,22.96,33.7,-2.6924656152357653,-2.550044241778817,4.3586370326925445,4.111863551186455
-0.4760598924422931,4.998718006483305,3.918044532071357,-0.023489093110454565,-0.02599665563994471,-3.0742426472233553,0.11690947272359148,-0.09926283516793126,-0.080853615160475,0.0038425708654582454,0.002036860972350179,0.004668295800270218,22.92,33.800000000000004,-2.69253093260137,-2.563749371373339,4.3663122740496005,4.1061585758487364
-0.48860922737931506,5.00798395374537,3.9105802627859148,-0.02311843773342174,-0.025796903235311783,-3.0737759489392213,0.1170427429879609,-0.09890905736503966,-0.0792145183143321,0.003880862998337827,0.0018130506619753386,0.0047406737343304505,22.88,33.9,-2.6925982405541227,-2.5774785457780096,4.373944421667264,4.100594748433629
-0.5011682154453498,5.017201694917094,3.9032743989746157,-0.02274522502904935,-0.025616529583291074,-3.073302479962203,0.1171833651965103,-0.09855919364117696,-0.07755427575277447,0.003895988236354971,0.00165349919814997,0.004793940110940413,22.84,34.0,-2.692667213471383,-2.5912316294914244,4.381533400219318,4.09517294753398
-0.5137377215424133,5.026371536425429,3.8961292884987633,-0.022371307463075803,-0.02544827285292696,-3.0728241353272523,0.11733079962220974,-0.0982130723774159,-0.07587269791528843,0.003896077954077993,0.001574842358227887,0.00483194311050494,22.8,34.1,-2.692737544959532,-2.6050084867761947,4.389079134805608,4.089894029315005
-0.5263184803644376,5.03549380987743,3.8891472277953536,-0.02199784947389059,-0.025283674076534327,-3.0723425622265195,0.11748457408677819,-0.09787052982056484,-0.07416938617844283,0.0038869410927651307,0.0015841025038017625,0.004856178899529515,22.76,34.2,-2.6928089514888978,-2.6188089816603046,4.3965815509527815,4.0847588273790825
-0.5389111047849731,5.044568865479009,3.882330463427546,-0.021625523254501344,-0.02511398089405932,-3.0718592895889136,0.11764428542282868,-0.09753141897842352,-0.07244382081965628,0.0038726829359374136,0.0016800262934426353,0.004867465191748438,22.71,34.300000000000004,-2.692881172628578,-2.632632977938439,4.404040574615018,4.07976815263413
-0.5515161005115534,5.053597068188361,3.875681197171625,-0.021254655793086143,-0.02493090838951214,-3.071375734058165,0.11780960307250234,-0.09719561211694251,-0.07069543490708449,0.0038561431789038932,0.0018545272989327173,0.0048668389118246575,22.67,34.4,-2.692953968969707,-2.6464803391733374,4.4114561321747665,4.074922793165542
-0.56413388624364,5.062578794662895,3.8692015938052635,-0.020885339785211704,-0.024727218568187857,-3.0708931541662876,0.11798027783616331,-0.096863001350372,-0.06892367457634126,0.003839221842653682,0.002094820201295835,0.004855802910773035,22.63,34.5,-2.6930271186907677,-2.660350928697133,4.418828150443467,4.070223514111748
-0.5767648171970451,5.071514430285325,3.8628937903826843,-0.020517515520622562,-0.024497086731557042,-3.0704126020067593,0.11815613973662342,-0.09653349744232051,-0.06712804227523432,0.0038231440390017876,0.0023855197325588265,0.004836240167784494,22.59,34.6,-2.69310041343972,-2.6742446096127086,4.426156556662276,4.065671057543388
-0.5894092087720569,5.080404366066702,3.856759905920996,-0.02015103188216983,-0.024236287035560206,-3.0699348908366018,0.11833708068207965,-0.09620702616862084,-0.06530812591841241,0.003808611409601451,0.0027101434080431743,0.004810267382532077,22.54,34.7,-2.6931736542967437,-2.6881612447950416,4.433441278502783,4.061266142346126
-0.6020673583466877,5.089248995411509,3.8508020506570597,-0.019785692434650753,-0.02394222415241789,-3.069460585408799,0.1185230419659061,-0.09588352357306729,-0.06346361568917223,0.0037959397836803423,0.0030526740002178214,0.004779995377030877,22.5,34.800000000000004,-2.6932466482228237,-2.702100696892561,4.440682244067723,4.057009464107136
-0.6147395641108571,5.098048710866558,3.845022334190616,-0.019421288638733086,-0.023613822278532984,-3.068990017759079,0.11871400155433773,-0.09556293052541429,-0.061594308498046556,0.003785166844304426,0.0033988407785497045,0.004747316336395378,22.45,34.9,-2.693319205135191,-2.716062828328502,4.447879381891689,4.052901695005255
-0.6274261399850403,5.106803901042586,3.8394228720109584,-0.019057622917168376,-0.0232513034202835,-3.0685233232770015,0.11890996151378672,-0.09524518728596329,-0.059700102009346064,0.00377613640184504,0.0037370454223171045,0.004713749092201324,22.41,35.0,-2.6933911358921088,-2.730047501302266,4.455032620941839,4.048943483704846
-0.6401274258401058,5.115514947857433,3.8340057901221023,-0.018694524637688968,-0.022855909601184544,-3.0680604865744,0.11911092932748718,-0.09493022780792289,-0.05778098242855519,0.0037685493552842976,0.004058555393125199,0.004680410149089841,22.36,35.1,-2.693462251212196,-2.7440545777907746,4.4621418906185895,4.045135455253357
-0.6528437941308602,5.124182224219985,3.8287732277708866,-0.018331856036070165,-0.02242955826438311,-3.0676013983368864,0.11931692870018562,-0.09461797739260895,-0.05583700353189953,0.0037621073309944083,0.004358634679155671,0.004647839832571222,22.31,35.2,-2.693532361180577,-2.758083919549839,4.469207120756319,4.041478210982624
-0.6655756527101443,5.132806092374548,3.823727338230382,-0.017969511986028114,-0.021974467961127758,-3.0671459156486907,0.11952797976737833,-0.09430834994780578,-0.053868259913265146,0.003756489948067984,0.004636011619657081,0.0046161025241342035,22.27,35.300000000000004,-2.693601275296975,-2.772135388115519,4.476228241624058,4.037972328413914
-0.6783234434265678,5.141386902897445,3.8188702879003262,-0.017607424415312517,-0.021492844206236508,-3.0666939098172943,0.11974408883836053,-0.09400124602432214,-0.05187486443454707,0.003751288600960774,0.004892210290010231,0.004584901848840776,22.22,35.4,-2.6936688031541207,-2.7862088448054916,4.483205183926179,4.034618361166726
-0.6910876380807873,5.149924994250623,3.8142042542114747,-0.017245564038186174,-0.02098662908347554,-3.0662453021092415,0.11996524374165815,-0.09369655279198125,-0.04985692701638937,0.0037461305854631123,0.0051309471276395876,0.004553674172637474,22.17,35.5,-2.6937347554453708,-2.8003041507204247,4.490137878803078,4.031416838871369
-0.703868732889484,5.158420692787966,3.8097314228230506,-0.01688393490880556,-0.02045731529909264,-3.065800088752678,0.12019141206897957,-0.09339414493992146,-0.04781453652735494,0.0037407044812549357,0.005357450061081254,0.004521678907440261,22.12,35.6,-2.693798945092612,-2.814421166745336,4.497026257831855,4.028368267085326
-0.7166672423359172,5.1668743131003225,3.8054539845135644,-0.016522567469207303,-0.01990582942599901,-3.0653583533574174,0.12042254067482311,-0.09309388641332575,-0.04574774672921462,0.0037347705701077094,0.005577760396222638,0.004488129841000021,22.08,35.7,-2.693861188346218,-2.8285597535509774,4.5038702530269905,4.025473127213423
-0.7294836931327008,5.175286158576254,3.8013741321466608,-0.01616151141702632,-0.019332483347518397,-3.064920268296737,0.12065855634676526,-0.09279563266410164,-0.04365656685503335,0.003728158917249639,0.005798072238512884,0.004452258394641094,22.03,35.800000000000004,-2.6939213084407423,-2.842719771595206,4.5106697968410145,4.0227318764318065
-0.7423186188248568,5.1836565220990405,3.797494058028826,-0.015800829863046217,-0.01873698755388174,-3.0644860900315227,0.12089936675424698,-0.09249923321419556,-0.04154095699453868,0.0037207482056773483,0.0060241621207167894,0.00441335009969315,21.98,35.9,-2.693979145506786,-2.856901081124358,4.517424822165174,4.020144947615753
-0.7551702869732735,5.191986347829125,3.7938159008952184,-0.0154421112372122,-0.018116139131148623,-3.0640561178358143,0.1210990304057102,-0.09221410380533294,-0.03940103441365924,0.0036820930711184453,0.0063085280782566346,0.004370855695450554,21.93,36.0,-2.6940347496040347,-2.8711035421746365,4.524135262330098,4.017712749271311
-0.7680342669329099,5.200277333522879,3.7903417638934314,-0.015087709890816947,-0.017462829033646685,-3.063629581763998,0.12124822824921765,-0.09194149160247461,-0.037235697041227526,0.003627346496840467,0.006675407650327121,0.004348781242334291,21.88,36.1,-2.694088417643012,-2.885327014573484,4.530801051106449,4.015435665470795
-0.7809060800323743,5.208531107616775,3.7870738100734096,-0.014738154431815535,-0.016768653897755035,-3.0632037498550453,0.12135504322530295,-0.09167896316067126,-0.03504329065913009,0.0035786651407950613,0.007125581484402998,0.004363150108875805,21.84,36.2,-2.6941404857971643,-2.899571357940969,4.537422122705585,4.013314055792132
-0.7937820831311239,5.2167489533332105,3.784014283760465,-0.014392292085683966,-0.01602575690304331,-3.0627749721026585,0.12142794213844921,-0.09142414206139185,-0.03282212987821302,0.003547921529912023,0.007647308634573254,0.0044160499530267175,21.79,36.300000000000004,-2.694191257438581,-2.913836431691174,4.5439984117802,4.011348255262086
-0.806662947613771,5.2249308140331525,3.7811655431349096,-0.014046527209774761,-0.015229264497044608,-3.0623401812895605,0.12154510157078154,-0.09116052630262861,-0.0305708140976109,0.0035718710676656265,0.008192883624513371,0.004494767974647628,21.73,36.4,-2.6942407018899326,-2.928122095033579,4.550529853424978,4.009538574303349
-0.8195533003454124,5.233075455213599,3.778529996069554,-0.01369677096035403,-0.01437904042524128,-3.061898812760981,0.12170866155826413,-0.0908880341420714,-0.028289342748775634,0.0036230999950851582,0.008717670887025278,0.004558492802550552,21.68,36.5,-2.6942884582445705,-2.942428206974456,4.557016383177226,4.0078852986855225
-0.8324575108176719,5.241181763355628,3.776110001576202,-0.01334136715124395,-0.013478660136216293,-3.0614532366730716,0.12191051030993634,-0.09060865338314014,-0.02597830740451556,0.0036791590339839116,0.00919339546397801,0.004587886946785909,21.63,36.6,-2.6943341558399996,-2.956754626318255,4.563457937017514,4.006388689479992
-0.8453792112006875,5.2492489088663445,3.7739078789895024,-0.012980371262035051,-0.012533745202187233,-3.0610069007228033,0.12214311489423312,-0.0903241443300065,-0.023638502818541355,0.0037278504310770486,0.009607796004029482,0.004580175433697655,21.58,36.7,-2.694377447467468,-2.971101211669001,4.569854451370307,4.0050489830187
-0.8583213907511453,5.257276319665075,3.7719259217424357,-0.012614673252880798,-0.011549938648814003,-3.060563212585996,0.1224003813481792,-0.09003591125936929,-0.021270788095087586,0.0037647798778782816,0.009972429022590996,0.0045390449228420796,21.52,36.800000000000004,-2.694418004404808,-2.9854678214316865,4.576205863104588,4.003866390856827
-0.8712865126392156,5.2652636377460125,3.7701664037198843,-0.012245459700365268,-0.010531337685978567,-3.0601250970759666,0.12267724749503897,-0.08974507121518097,-0.018875791612737784,0.003788709036180753,0.010306165528401627,0.004470989348494697,21.47,36.9,-2.694455514005966,-2.9998543138136764,4.58251210953449,4.002841099739386
-0.8842766072741376,5.273210676678294,3.7686315839849494,-0.011873939204460355,-0.009479861228422993,-3.0596948909274704,0.12296958125954599,-0.08945246614828267,-0.01645389354291357,0.0038007559259526516,0.010633128978720017,0.004381929935542622,21.42,37.0,-2.694489681320887,-3.0142605468260975,4.588773128419906,4.001973271571728
-0.8972933575356512,5.2811173846699555,3.7673237094798218,-0.011501133544716914,-0.00839438142908172,-3.05927454623066,0.12327410183357734,-0.08915875187650282,-0.014005052665906582,0.0038037954029820965,0.010989479004475737,0.004274449149049901,21.37,37.1,-2.694520229264679,-3.0286863782852453,4.594988857967107,4.001263043393982
-0.910338167828319,5.28898381166363,3.7662450203907296,-0.01112785390137139,-0.007270547494775817,-3.058865810082315,0.12358813135475549,-0.08886431539225237,-0.011528742584143022,0.0037993576098548855,0.01140302728459827,0.0041507956573895895,21.32,37.2,-2.694546899700064,-3.0431316658139886,4.601159236829352,4.000710527359411
-0.9234122202524834,5.29681008461316,3.765397754650011,-0.01075467973090161,-0.0061010977573849575,-3.0584703408958536,0.1239095043584635,-0.08856946476966183,-0.009024053013274849,0.0037906814864459544,0.011903700770872197,0.004011074227909002,21.27,37.300000000000004,-2.694569453003971,-3.05759626684317,4.607284204107493,4.0003158107167
-0.9365165089260243,5.304596400905732,3.7647841428078057,-0.010381895983540642,-0.004877254135373059,-3.0580896512094933,0.12423612341549085,-0.08827454092252199,-0.006489941580496072,0.00378056019926737,0.01249179775056332,0.0038582574889021166,21.22,37.4,-2.694587663761401,-3.072080038613017,4.6133636993505736,4.000078955796184
-0.9496518664908657,5.312343015727771,3.764406408075218,-0.010009559717085838,-0.003591357365863633,-3.057724833090308,0.12456612722413707,-0.08797971504848741,-0.0039253975064974115,0.00377091815288549,0.013144816277951464,0.0036973540817208214,21.17,37.5,-2.6946013203983075,-3.086582838174551,4.619397662556434,4.0
