x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,real_x2,real_y2,real_z2,time
0.0,0.0,5.0,-1.744694569381597,0.3441809295778989,4.918951290714199,-0.9934848847501355,-0.0001478800339018692,0.0007883233599077057,0.11396113570329847,0.08071970340677977,0.004276881244255496,0.0008796644628021103,-6.682313156147757e-05,-0.0018540960013524455,-0.0019598368680817657,23474,906000000,1.09,0,2,1,0.3906754673150694,-0.19557220406097658,4.921280118606898,0.3906754673150694,-0.19557220406097658,4.921280118606898,7.724761962890625e-05
-0.0006168375916972835,0.07853658655910338,5.0627905195293135,-1.7185376201108826,0.33936166318876204,4.919241904627366,-0.9934549971258178,-0.00011126394455823567,0.0010293260533909203,0.11421951144157516,0.09507066711200267,0.003988929241314931,0.0007457177600337642,-4.982555807941935e-05,-0.0014057813473300484,-0.0016121848148031859,23475,373000000,1.05,0,2,1,0.39885354872593853,-0.19557588278564483,4.92134616959069,0.39885354872593853,-0.19557588278564483,4.92134616959069,0.42809438705444336
-0.002467198171341778,0.15705379539064146,5.125333233564304,-1.6867967344224148,0.3332575572899715,4.919586445046276,-0.9934289783429711,-9.140600207446846e-05,0.0012241119933368036,0.11444369001046373,0.10556633367382155,0.004188726644107268,0.0014039063927198682,0.00013398493052818594,-0.001153541268195113,-0.0008661019762712385,23475,712000000,1.01,0,2,1,0.4022311405378045,-0.1945400160267402,4.92141277130281,0.4022311405378045,-0.1945400160267402,4.92141277130281,0.8674910068511963
-0.005550625190149816,0.23553225354821328,5.187381314585725,-1.654624831759775,0.32717399597533453,4.920389498625272,-0.9934227459911711,-0.00010651582534494013,0.0013887918148109565,0.11449588490000395,0.1116823261069736,0.005346190024564436,0.0037979857038382076,0.00044207752409874956,-0.0010913491109931783,0.00034835261146781704,23476,24000000,0.98,0,2,1,0.40233781708589905,-0.1923765089124011,4.921890353139753,0.40233781708589905,-0.1923765089124011,4.921890353139753,1.287240982055664
-0.009866357858641983,0.31395259764656686,5.248689887164855,-1.6209975001917603,0.32125100142069535,4.922199055555572,-0.9934389013276232,-0.0001528986186189015,0.0015490345452339963,0.11435351521905529,0.11502171390810811,0.007262320994322491,0.007843573009741077,0.0004914164492220152,-0.0009946006912286975,0.0016994475799947395,23476,324000000,0.97,0,2,1,0.39995982193575086,-0.1894495653869145,4.9229167183140365,0.39995982193575086,-0.1894495653869145,4.9229167183140365,1.7180850505828857
-0.015413331334360514,0.3922954786392247,5.3090169943749475,-1.5750469907327946,0.3141889757260094,4.926914903834551,-0.993498087586985,-0.00025707622767670254,0.0017459291135903025,0.11383512465116546,0.11620225087735217,0.01062338690010305,0.015212166427151869,0.0007757241405670356,-0.000918547510764256,0.0035629366038847365,23476,646000000,0.98,0,2,1,0.39578041693553917,-0.18569426064559935,4.924801396670101,0.39578041693553917,-0.18569426064559935,4.924801396670101,2.249763250350952
-0.015413331334360514,0.3922954786392247,5.3090169943749475,-1.5272361674222945,0.3088820357781602,4.935771938829325,-0.993610701957461,-0.0004011109663178173,0.0018171286739221335,0.11284640051404538,0.09147658238619502,0.015096151302563995,0.024407327832681184,0.0005775446709321841,0.0006793581007968896,0.005676849013980245,23477,8000000,1.04,0,2,1,0.3881578206855651,-0.1792318203800179,4.9294253831780175,0.3881578206855651,-0.1792318203800179,4.9294253831780175,2.8202271461486816
-0.022190176984599574,0.47054156659257157,5.368124552684678,-1.501650180663492,0.30885901436057006,4.945343934107292,-0.9937276996849693,-0.0005036031127328736,0.0016029890876727581,0.11181429107546609,0.048574021147731836,0.01834515240741135,0.031101836422909663,0.0003358178531698286,0.0026871832687902497,0.006624155366807827,23477,318000000,1.16,0,2,1,0.3778711759543896,-0.16994705329239604,4.938255876552481,0.3778711759543896,-0.16994705329239604,4.938255876552481,3.297055959701538
-0.030195222724101356,0.5486715554552264,5.425779291565073,-1.493597594716195,0.3126491748189034,4.954813276803504,-0.9938334727276349,-0.0005934864601052899,0.0011879106466740484,0.11087499775984788,0.0040255806257402955,0.02094723710058907,0.036295691202549545,0.00035988390152397187,0.0031301814487960655,0.006682178309347364,23477,632000000,1.27,0,2,1,0.3689471772016108,-0.16114106105043194,4.94819999700784,0.3689471772016108,-0.16114106105043194,4.94819999700784,3.7307021617889404
-0.03942649342761051,0.6266661678215213,5.481753674101715,-1.4979529265445706,0.3210588166801374,4.967476295694053,-0.9939414273713456,-0.0006952631246175244,0.0007354874004775044,0.10990639027137011,-0.038714293674671586,0.02456765863252414,0.04287536123025279,0.00033150684544125397,0.00266688814463123,0.004628493388736388,23477,926000000,1.36,0,2,1,0.3687810886207696,-0.15479316684255634,4.958395886439498,0.3687810886207696,-0.15479316684255634,4.958395886439498,4.161316871643066
