x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,real_x2,real_y2,real_z2,time
0.0,0.0,5.0,-1.3340264102936943,-1.1719928680976324,4.4488533485057,-0.8872959815600895,0.005215414288495089,0.005564088504310741,-0.4611373780992304,0.043019339967078477,-0.01979331852833784,-0.0032499201186113025,0.0006648599082836881,-9.6491097423268e-05,0.00038609464638739155,18085,484000000,3.45,0,2,3,-0.17505390023294742,0.4100754427590126,4.349529223541385,-0.17505390023294742,0.4100754427590126,4.349529223541385,0.0002808570861816406
0.0,0.0,5.0,-1.3234127511506628,-1.165808203943321,4.448103588306467,-0.8872741555167496,0.005144361096270782,0.005535297722130353,-0.46118051669609494,0.04279000575865138,-0.019582550723074903,-0.0035000343149190517,0.0005189237072045216,-2.8925313166894284e-05,0.0002824678773549749,18085,725000000,3.4,0,2,3,-0.16363129999247727,0.41679807964231225,4.3506147212346935,-0.16363129999247727,0.41679807964231225,4.3506147212346935,0.6392762660980225
0.0,0.0,5.0,-1.3137056632274748,-1.1601251480938997,4.447362866986653,-0.8872647242137423,0.005096548660154458,0.005500052297690182,-0.4611996138142239,0.042127445136279175,-0.019337592605723423,-0.0034941272855734014,0.0005830845907439652,0.0007427285765970737,0.00010278501747507107,18085,971000000,3.35,0,2,3,-0.1544924868732135,0.422113044064076,4.351456663102268,-0.1544924868732135,0.422113044064076,4.351456663102268,1.2677676677703857
0.0,0.0,5.0,-1.3011750725697222,-1.1529834594681756,4.446558989991172,-0.8872591802002827,0.005149129986971457,0.005191365019608347,-0.4612132731610535,0.03953807004428824,-0.01901948521851927,-0.002481791983327133,0.0006474827500824176,0.002374384780523542,0.00017035111312679874,18086,208000000,3.31,0,2,3,-0.14604557289387168,0.42712110849025847,4.352253276356864,-0.14604557289387168,0.42712110849025847,4.352253276356864,1.9799284934997559
0.0,0.0,5.0,-1.2928692858215496,-1.1483955900504523,4.446183017065198,-0.8872469966617053,0.005211193886366896,0.004932335868323548,-0.461238856164509,0.038077277672528095,-0.01878649359482392,-0.0018321087463373687,0.0005301629585119372,0.002252882813991164,0.0002861349145177883,18086,448000000,3.22,0,2,3,-0.13474364669815553,0.4339962047379974,4.353326279693926,-0.13474364669815553,0.4339962047379974,4.353326279693926,2.6089329719543457
0.0,0.0,5.0,-1.2840442122965865,-1.1436298415359327,4.445915368205919,-0.8872293271354301,0.005270374165828663,0.0046854070746575865,-0.46127474588092143,0.03673545688540407,-0.018538695144873427,-0.0012297015920059778,0.0007287492564955755,0.0018983936797667411,0.0003415041959442533,18086,680000000,3.16,0,2,3,-0.12700603859816317,0.43879006725382974,4.354063633633792,-0.12700603859816317,0.43879006725382974,4.354063633633792,3.2088634967803955
0.0013280625,0.0,5.0,-1.2747697373832467,-1.138704010140366,4.445766534844505,-0.8872085596854203,0.005294199035755945,0.0044419377373831484,-0.4613168241746973,0.03533784093266832,-0.018136788579807057,-0.0006821720029360142,0.0006255183905068407,0.0015826976323296549,0.00028427177483081323,18086,926000000,3.1,0,2,3,-0.11859110881039492,0.4440378400833649,4.354870118743363,-0.11859110881039492,0.4440378400833649,4.354870118743363,3.809626579284668
0.005294500000000001,0.0,5.0,-1.2664378325400307,-1.1343665397575273,4.445738726453998,-0.8871980604685739,0.005309083817395504,0.004259037391734424,-0.4613385695238543,0.034198105558740456,-0.01796846253126433,-0.00025944105522624763,0.000798154030690057,0.0012941030831825628,0.00019176948171661934,18087,229000000,3.04,0,2,3,-0.10947218769002183,0.44980187670046723,4.355772234238781,-0.10947218769002183,0.44980187670046723,4.355772234238781,4.414850234985352
0.011872687500000001,0.0,5.0,-1.2575980405236349,-1.129893388577205,4.445808390560515,-0.8871800522256199,0.005301205838756635,0.004076111134549889,-0.46137494239243204,0.03310552973660699,-0.017943681837569843,0.00012504690873150096,0.00034253694707331306,0.0011787283028752427,0.0003693163421303325,18087,519000000,2.99,0,2,3,-0.1010191334738997,0.45519452360738305,4.3566340691751915,-0.1010191334738997,0.45519452360738305,4.3566340691751915,5.013983488082886
0.032757812500000004,0.0,5.0,-1.24957303394665,-1.125944954574374,4.445950305246344,-0.8871579037327564,0.0053332693823056635,0.00394067050261536,-0.46141833643472235,0.032297307747096604,-0.017926981594360243,0.0004219381023772251,0.0002517765182119547,0.001050961122928129,0.00041755372421903303,18087,839000000,2.94,0,2,3,-0.09188817233093595,0.46102623231030204,4.357590156904514,-0.09188817233093595,0.46102623231030204,4.357590156904514,5.612212896347046
0.047011500000000005,0.0,5.0,-1.2416475210284712,-1.1221279957328774,4.446150453597465,-0.8871333233045914,0.005360490834023628,0.0038371772216921557,-0.4614661503204097,0.03193243581582758,-0.017884310961187116,0.0005264533718465895,3.033814781616684e-05,0.0003044038180632924,0.0005311115103268094,18088,134000000,2.9,0,2,3,-0.08355615083476675,0.46637455751903595,4.358464998905485,-0.08355615083476675,0.46637455751903595,4.358464998905485,6.194806814193726
0.0637704375,0.0,5.0,-1.2336965182053252,-1.1182337555096953,4.446292775163002,-0.8870962663248269,0.005339815011868978,0.003891228471145365,-0.4615371696723637,0.03266929720146595,-0.017818302014238525,8.289735498178042e-05,-0.00045889150896982756,-0.001008053527584707,0.0007070760091210104,18088,469000000,2.87,0,2,3,-0.07530418303928098,0.4716593208550524,4.359328367335486,-0.07530418303928098,0.4716593208550524,4.359328367335486,6.766157627105713
0.08300800000000001,0.0,5.0,-1.2256002920351252,-1.1141937849955712,4.4463233013317005,-0.8870615376999094,0.0053183308966222335,0.004065918319246561,-0.4616026559695768,0.03355237793806194,-0.018090186065364507,-0.0004081366885297966,-0.0004719545330544861,-0.001509369303676067,0.0005796085360998404,18088,717000000,2.85,0,2,3,-0.0670993059317438,0.4768563989937247,4.360182346985364,-0.0670993059317438,0.4768563989937247,4.360182346985364,7.348047733306885
