x,y,z,phi,theta,psi,u,v,w,p,q,r
0.9999641478396272,3.9999504396568972,-1.0003643026021307,-3.141145694491206,0.00038087382074381004,-0.0003263335815892247,-0.0007130116971631105,-0.0009854555994613025,-0.007260498474439062,-0.006450837500179706,-0.00762910920626917,-0.008896331968650306
0.9998232068393229,3.9997579548018916,-1.0014342495314046,-3.139380491498903,0.0018578277971645907,-0.0015608675284771605,-0.0020731300767751755,-0.0028329633746303944,-0.014105836410936221,-0.01803565820562863,-0.0219640926471456,-0.026308625239271157
0.9995107975594002,3.9993380772912777,-1.0031733820673217,-3.135496539296365,0.005081065933254747,-0.004122422948305007,-0.004016689616389238,-0.005430628122804657,-0.020606042969452357,-0.032986035265138366,-0.042462417465484584,-0.0512772356075094
0.9989603484928145,3.998612369412676,-1.0055549851967085,-3.1288294306906614,0.010673850674172147,-0.008222103165116765,-0.00648358527567752,-0.008677005998484168,-0.02683029945259012,-0.04931501854407304,-0.06882457753522744,-0.08225487957207613
0.9981019535101167,3.9975060853482955,-1.0085635164725422,-3.118910515554698,0.01925568707232439,-0.013845127785914568,-0.009418010480063655,-0.012480719661634979,-0.03284442720484109,-0.06512713756906034,-0.10088279821517085,-0.11722655024473895
0.9968594076671746,3.995946411003277,-1.0121955826968954,-3.105504810404312,0.031448330072453734,-0.020766076775666494,-0.012769075041526171,-0.016760277884605677,-0.03870754901732479,-0.07891923561088258,-0.13850126937686788,-0.15396527438121108
0.9951477387334147,3.993861269985225,-1.0164602970872076,-3.088614414250681,0.047864669786654046,-0.0285950918429964,-0.0164914285024105,-0.021443675245756216,-0.04446888987342858,-0.08978729953625247,-0.18148449555672283,-0.19035667078761057
0.9928715430548727,3.991178591787108,-1.0213790514808192,-3.0684448372846465,0.06908468402266621,-0.03684450105870625,-0.020545795543723683,-0.026467675222052588,-0.05016556297135117,-0.09749739712773306,-0.22950109857189402,-0.2246825957939244
0.9899243745067582,3.9878258426596664,-1.0269848505935903,-3.0453434948168634,0.09562589473255412,-0.04500168896173288,-0.024899213028715138,-0.03177700374805351,-0.0558217875232244,-0.10243208681631788,-0.28203781778901543,-0.2557749968774091
0.9861893515521968,3.983729571726625,-1.0333213681174416,-3.0197268927933165,0.12791635073653107,-0.052595152654942134,-0.029524774620272465,-0.03732376379288264,-0.06144952796250608,-0.10545584134035267,-0.33839721355908703,-0.283017785997898
0.9815410582050775,3.9788147590900493,-1.0404418296830396,-2.992012923457159,0.16627606227984826,-0.05924468126909356,-0.034400840864395404,-0.043067219854803475,-0.06705019829542767,-0.10774542066694485,-0.3977405810306939,-0.3062377304060254
0.9758487237914175,3.9730038632019413,-1.0484077451933316,-2.9625690489575365,0.21090918740172637,-0.06469114834024181,-0.039509880658755825,-0.04897385366587011,-0.07261689835895299,-0.11061536306111246,-0.4591603112011095,-0.32555048646719037
0.9689805760857241,3.966215614706943,-1.0572874308375557,-2.9316799226969166,0.26190558460784774,-0.06880497862365684,-0.04483723834877835,-0.055017415759440046,-0.07813662057513988,-0.11535127483520172,-0.5217542808070582,-0.34121643801170004
0.9608091863803487,3.958363753654074,-1.067154193266815,-2.8995321973001986,0.3192478901554121,-0.07157451158712108,-0.05037007623340722,-0.06117865973690862,-0.08359194247129029,-0.12305462204278655,-0.5846767794913191,-0.3535344311734336
0.9512175849294205,3.9493560371507743,-1.078083998327216,-2.8662109699949583,0.3828198166815444,-0.07307653846967634,-0.056096555407238444,-0.06744453947423118,-0.08896186750103462,-0.134504616889832,-0.6471544169033799,-0.3627785133995967
0.9401059224226876,3.9390939441126527,-1.0901524247348164,-2.8317010792758412,0.45241282296335106,-0.07343181797213681,-0.06200511894689754,-0.07380682786464855,-0.09422168139026801,-0.1500519249768715,-0.7084721141292649,-0.36917019379016547
0.9273984603808897,3.9274735570358557,-1.1034307296192962,-2.795886206689873,0.5277306820057497,-0.07274864523537454,-0.06808365473456,-0.08026031025036459,-0.09934195686330245,-0.16956758611858405,-0.7679445701840809,-0.37287505560461287
0.9130506437781571,3.9143880764152827,-1.1179809537611265,-2.758538166514758,0.6083933577698435,-0.07105699920313777,-0.07431837472319258,-0.0868008322855777,-0.10428715139117566,-0.19246944265525293,-0.8248895542063116,-0.374013720407997
0.8970558972996966,3.8997322836331896,-1.1338501830180858,-2.719286396877845,0.6939419884928797,-0.06823260445805394,-0.08069239933107554,-0.09342347276811797,-0.10901452184543137,-0.21783176258240924,-0.8786138431177118,-0.37267998160549476
0.8794515830899668,3.8834089971927317,-1.1510643295124388,-2.677550953571394,0.783845549311101,-0.0639010747221519,-0.0871841933950971,-0.10012097311805289,-0.1134741845303072,-0.24455596939857335,-0.9284153454475123,-0.36896163765134105
0.8603233126888375,3.86533719559774,-1.1696220235411745,-2.6324051574776073,0.8775075591548793,-0.05729084848408669,-0.09376609884800861,-0.10688238838025445,-0.11761095496340819,-0.27155643289289955,-0.9735993330130434,-0.3629615461724524
0.8398066223842907,3.8454610811767913,-1.1894893271149565,-2.5822891755932322,0.9742684588992114,-0.046953731590444456,-0.10040322937530312,-0.11369186130565882,-0.12136811687026629,-0.29791099157033635,-1.0135038976780495,-0.35481763680269984
0.818085038286673,3.823759040219321,-1.2105959348313868,-2.524367892574192,1.073394404552411,-0.030140142956672278,-0.10705294566081176,-0.12052750969117186,-0.12469268082706621,-0.3229447172968556,-1.0475293834450263,-0.3447212303882736
0.7953838650265697,3.8002513030661724,-1.2328333426208316,-2.4529092638790018,1.1740279853771582,-0.0011978746938836485,-0.11366504589652306,-0.12736058204245224,-0.12754125277254777,-0.34624515691751934,-1.0751674603361452,-0.3329331859081674
0.7719596315488877,3.775005174641038,-1.2560552171589114,-2.3544126873794418,1.2750129672099613,0.05328196747727947,-0.12018270785235333,-0.13415514926149874,-0.1298855082181478,-0.36763060869416403,-1.0960266960165221,-0.31979725412041693
0.7480859009878403,3.748136985035018,-1.280079973780432,-2.1887033334528794,1.3741581896080697,0.17335891848110105,-0.12654412128553594,-0.14086858414187245,-0.1317164526136346,-0.3871004898725021,-1.109852350905127,-0.30574958137942576
0.7240369039490248,3.71981034851,-1.3046954116788232,-1.7839886878117246,1.463562573651013,0.5306810631226824,-0.13268466121661332,-0.14745294770460482,-0.13304701080926198,-0.4047905722091169,-1.1165386926133034,-0.291322653661917
0.7000709781167928,3.6902308326483433,-1.329665154623822,-0.5974456582257773,1.4933247725215217,1.6678972036477446,-0.13853938375811323,-0.15385721581643239,-0.13391287311688432,-0.42094375042333376,-1.116132621268357,-0.27714127838825914
0.6764159435294331,3.65963762886181,-1.3547365682695403,0.15567791243621867,1.4234878199606622,2.3695575871276815,-0.14404558804276787,-0.160030106516224,-0.13437182297651953,-0.4358960864657228,-1.108828056526333,-0.2639078360696589
0.6532582696728747,3.628293190441866,-1.3796497410077844,0.40135738343345,1.3306450695132686,2.561411672505244,-0.1491451893630385,-0.16592314953631018,-0.1345019350902135,-0.4500712945952043,-1.0949513860370679,-0.2523744217021077
0.6307372691212578,3.5964720006226663,-1.4041470213760958,0.5265766137908094,1.2352146104771449,2.6301975012702674,-0.15378669155730182,-0.17149359220281254,-0.13439906183639108,-0.4639746296188787,-1.0749391861130029,-0.243300965104549
0.6089447410055957,3.5644496290053542,-1.427982526824928,0.6107267385721125,1.1407862262789554,2.655044710423898,-0.15792662563913026,-0.1767067618437182,-0.1341739476512534,-0.47817800652059333,-1.0493101856250941,-0.23740099685145674
0.5879296758196245,3.532493051204359,-1.4509310165599527,0.6762894366056026,1.04858759423204,2.6581624911093504,-0.1615304212463813,-0.18153759477461645,-0.13394916975911486,-0.49329096532919986,-1.0186338843179514,-0.235280133633977
0.5677069851797092,3.500852904564377,-1.472795583438627,0.731777134003185,0.9592439237229082,2.6477855986731007,-0.16457268988222737,-0.18597113489196437,-0.13385592888698697,-0.5099165265083508,-0.9834981086511542,-0.23737289606292686
0.5482688282886695,3.4697580040147553,-1.493413775083592,0.7810442847642562,0.873133361705202,2.6274933783471646,-0.16703694413647077,-0.19000193963360193,-0.13403056317133766,-0.5285947908530654,-0.9444776282311138,-0.2438846148169031
0.529596985355889,3.439412105450268,-1.51266198733868,0.8260519695489309,0.7904889514735394,2.598984943611395,-0.16891486594055832,-0.1936325102858549,-0.13461057653903077,-0.5497401287399388,-0.9021057327357365,-0.2547479711504012
0.5116748350921829,3.4099926219548387,-1.5304582338871378,0.8678829677909022,0.7114374819054019,2.56310859360435,-0.17020529923902722,-0.19687104614226464,-0.13572999503300442,-0.5735808940948731,-0.8568502205019116,-0.2696055957005897
0.49449775631851434,3.3816508035556425,-1.5467636102060098,0.9071728610750012,0.6360208609126405,2.5203117473195484,-0.1709130549132153,-0.1997289150056378,-0.13751393823006716,-0.6001130224150418,-0.8090949855129477,-0.28782369609219377
0.47808111070305026,3.3545127677156485,-1.5615828844242385,0.9443102101211535,0.5642130986328144,2.4708649022384908,-0.17104801504176884,-0.20221844533255456,-0.14007276790920076,-0.6290785802012729,-0.7591271870235522,-0.30855255195737
0.4624653393476365,3.3286807249255745,-1.5749646099195447,0.9795309076962196,0.49593563466930357,2.414984590402172,-0.17062474527804158,-0.20435148416639531,-0.14349644741794274,-0.6599782831170151,-0.7071272048342966,-0.33082769782995425
0.4477180769305253,3.3042338292552516,-1.5870009683201551,1.0129585589867114,0.43107011172032594,2.352905528108514,-0.16966238714513177,-0.20613881761422229,-0.14784963905507786,-0.6921171133898101,-0.6531597798415093,-0.35367670323949246
0.4339334988227585,3.2812282447945607,-1.5978273120497557,1.0446160274247402,0.36946649363484685,2.2849241598698193,-0.16818501632367996,-0.20759044447832492,-0.153168347689564,-0.7246729889595345,-0.5971619165626223,-0.3762157909196928
0.42122937682591494,3.2596962105730176,-1.607621165388297,1.0744218731172628,0.3109444547875113,2.211424116276517,-0.166222471816374,-0.20871646342639563,-0.15945866163699984,-0.7567732517553731,-0.5389214058358016,-0.3977185483972154
0.4097425212655514,3.239644101059525,-1.6166003247810756,1.1021799938399408,0.25528718127308525,2.132889305323406,-0.1638116100988499,-0.2095282380122966,-0.16669771526232724,-0.7875633250374995,-0.47804054059274076,-0.41764521037679797
0.3996234115271057,3.2210496567597477,-1.6250197090481677,1.127566509888126,0.20222802920709615,2.0499081823818868,-0.16099815229990397,-0.21003958777237847,-0.17483686134949308,-0.8162578250899507,-0.41387297919606775,-0.4356399623566405
