0.0,0.0,5.0,-0.6373650081387436,0.1907175817567691,4.967720665987752,-0.9999957961498247,-0.0007504744622537602,-0.000428287237355889,0.00276785852276501,-0.045946556260678235,0.027713510232228435,-6.645180653013289e-05,0.01919393653224688,0.004172272792857257,0.023129072542360518,0,0,17.82,39.51,0,0
0.0,0.0,5.0,-0.6481078222800009,0.19787753587061907,4.967629050488834,-0.9999968367213858,-0.0020398370544189226,-0.0007797448041807534,0.0012480424887098551,-0.10382040015829641,0.07073512932984716,-0.001707730096092041,0.017969645705306903,0.005516536793948035,0.019805137162620667,0,0,17.32,39.46,0,0
0.0,0.0,5.0,-0.660361061311736,0.20637472766529072,4.967464334059548,-0.9999954368019403,-0.0028077016575830723,-0.0010604296340461397,0.00034449338130848606,-0.13316890855212574,0.09304889204135677,-0.002567473296356519,0.012007177338091424,0.0054600107887381455,0.017049149391823448,0,0,16.32,39.39,0,0
0.0,0.0,5.0,-0.6746231456390024,0.21645369445372087,4.967283259056977,-0.9999935025842077,-0.003322300825767566,-0.0013214721761594154,-0.0004591490812780319,-0.1470146286534373,0.1049097075914972,-0.0028874911023646457,0.004962085927218141,0.004606223819791921,0.01571670909470413,0,0,15.41,39.34,0,0
0.0,0.0,5.0,-0.690991745311079,0.22836330243516575,4.967085557876212,-0.9999928129960042,-0.003161452243998752,-0.0014765544899263388,-0.001482890045003793,-0.12621744132724938,0.09430154655776093,-0.0024675971885332387,-0.005353834103516419,0.000989477035773234,0.01826830230129417,0,0,14.42,39.3,0,0
0.0,0.0,5.0,-0.7025152569414346,0.23713519075266606,4.966953753045899,-0.9999917874556842,-0.002866798188603711,-0.0014685751357411316,-0.0024596293221158527,-0.10580174317953969,0.08324194730387764,-0.001964564245541541,-0.005930499082751339,-0.0009947763260242937,0.02050154344033217,0,0,13.26,39.28,0,0
0.0,0.0,5.0,-0.7103078779753778,0.24336770981274605,4.966870790873442,-0.9999900417742902,-0.002631743189238781,-0.0014095617185909113,-0.003317139701685068,-0.09023189346168106,0.07483421160736208,-0.001581179758109912,-0.005700501196770347,-0.001851722822721058,0.022086962235334795,0,0,12.37,39.31,0,0
0.0,0.0,5.0,-0.7183729391200956,0.250245404468987,4.966796211373207,-0.9999863992513054,-0.002353346271091334,-0.0013011981640252798,-0.004468775791525603,-0.07204328478248404,0.06506534689837537,-0.0010849154313860077,-0.005373153726395685,-0.0024236742092398345,0.023726622384856455,0,0,11.71,39.34,0,0
0.0,0.0,5.0,-0.7223686846636623,0.253915368692083,4.966767970785009,-0.9999833998321245,-0.0021965995577017216,-0.001226463727069779,-0.00518370497758458,-0.06174961051106419,0.05950362425051039,-0.0008007689814061173,-0.005090114746053587,-0.0025733000484251534,0.02382074817433022,0,0,10.98,39.41,0,0
0.0,0.0,5.0,-0.727712380097713,0.25932162107237555,4.966747482359158,-0.999977144834842,-0.0019538145655244804,-0.0010966081904636652,-0.006378860954515231,-0.045685494953231556,0.050819219539921454,-0.00035826057463667673,-0.00464648010165547,-0.002627019466672209,0.02397613243374508,0,0,10.58,39.46,0,0
0.0,0.0,5.0,-0.7308766767522943,0.26305113926742574,4.966754270055868,-0.9999710397030135,-0.0017751148245649883,-0.00099334086194423,-0.007333620972304444,-0.033748404052221743,0.04435753171438442,-3.061258466147266e-05,-0.004320770040067146,-0.002560393954809115,0.023562843853142112,0,0,9.99,39.55,0,0
0.0,0.0,5.0,-0.7331183330840035,0.2662911497349561,4.966779744850439,-0.9999642443483758,-0.001612987273311948,-0.0008932361293154642,-0.008252904098253744,-0.02254171526997517,0.0383341393102888,0.00024105052376667768,-0.003853175121548702,-0.002470900449225155,0.02245808755105827,0,0,9.58,39.63,0,0
0.0,0.0,5.0,-0.7347097000725721,0.2697103606965094,4.966832240552903,-0.9999550138007094,-0.0014258102388050075,-0.0007731512974804912,-0.009345569916117347,-0.009557999165175734,0.03138938413749049,0.0005042086190347859,-0.003681044927361654,-0.002347963618376525,0.021412456771940924,0,0,9.23,39.71,0,0
0.0,0.0,5.0,-0.7350598604004839,0.272487240796549,4.966902946271738,-0.9999451221022435,-0.001250542801373741,-0.0006596821042510284,-0.010380450190257295,0.0022860927422640024,0.025009951449998846,0.0007259024952848506,-0.003373988806743,-0.002186522578995209,0.02015379250224214,0,0,8.87,39.81,0,0
0.0,0.0,5.0,-0.733986316901316,0.2750523366398264,4.9670106572585055,-0.9999327009877348,-0.001060233251199694,-0.000535029305084796,-0.011540500182780578,0.015238030420849324,0.01804002067664081,0.0009678260586733548,-0.0030271589594121906,-0.001959741598511755,0.018604655633680522,0,0,8.57,39.91,0,0
0.0,0.0,5.0,-0.7319527790202028,0.27661191868456275,4.967118735107988,-0.9999221876297992,-0.0009168283853650152,-0.00044153168510284506,-0.012433147675439793,0.025004253654585855,0.012779433124531878,0.001151695854556735,-0.0027662055572363897,-0.001766527952895558,0.017213873979926575,0,0,8.3,40.03,0,0
0.0,0.0,5.0,-0.7289895789248959,0.2777001788014496,4.967242760908754,-0.9999117329230812,-0.0007857886235547043,-0.0003573575641856195,-0.013258250056885967,0.033785726541751486,0.008007737373015631,0.0013192408417842681,-0.002553318859099818,-0.0015834379382795305,0.015992685803212225,0,0,8.12,40.13,0,0
0.0,0.0,5.0,-0.7251855150555926,0.27835746975279496,4.9673787492506865,-0.9999014634239805,-0.000658623095529297,-0.00028038196913236194,-0.014019666335239434,0.04169044653866504,0.0035745661507812615,0.0014197060236317066,-0.0024831901100696996,-0.0014577015804206894,0.014622908201999962,0,0,7.98,40.23,0,0
