x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test
0.0,0.0,5.0,-1.0028688097949672,1.983040688514846,3.4997760621880625,-0.9973345498296553,-0.0027030965012640735,-0.0029281381046406337,0.07285543900508323,-0.006091962148088402,-0.10729136840884823,-0.0010265957784741135,0.011217879364266992,0.03142921705148183,-0.7664136530365795,0,339000000,89.99,0,0,0
0.0,0.0,0.0,-1.0054251742305174,1.9710653858418885,3.4998389396606973,-0.9941474514341808,-0.0029131682109725912,-0.0042269629514699175,0.10790964295235456,0.0010674940398168638,-0.13226871787651523,0.006214630129508336,-0.01461647443647962,0.019606772548286244,-0.5163507885299623,0,491000000,93.72,0,1,0
0.0,0.0,0.0,-1.0099554109025901,1.9479573523703417,3.5026278742105585,-0.9921669928031243,-0.002320693736607347,-0.004841621946804264,0.12480317091128029,0.009752617486999874,-0.15698549902687603,0.03033502082156721,-0.0010879016542730824,0.00016999710652498834,-0.006709637062840557,0,596000000,95.59,0,1,0
0.0,0.0,0.0,-1.0127550660758853,1.9319756500005902,3.5054008517781083,-0.9928169024318513,-0.0023390629881732622,-0.004717929660416521,0.11952768787892076,0.014154734043540357,-0.16447578910121421,0.013242565630307002,0.001997864637814928,-0.004637701567844488,0.2039117767708376,0,740000000,94.47,0,1,0
0.0,0.0,0.0,-1.0148788632323598,1.9152994015350584,3.504326877761788,-0.9944645501498419,-0.0023024505713384767,-0.004430395750460781,0.10495393661094016,0.018798140236102604,-0.1694854468283084,-0.029035846417826007,0.001098293080303847,-0.007308651538551203,0.3530082234647125,0,841000000,92.21,0,1,0
0.0,0.0,0.0,-1.0160861780930253,1.894609475502799,3.497276241060338,-0.9967122456428739,-0.0021484053831012837,-0.004033558193357716,0.08089384493365431,0.026033213094972855,-0.17287427353322346,-0.082009290019458,-0.0029757554784737295,-0.007184929245340754,0.4237928136717528,0,951000000,89.09,0,1,0
0.0,0.0,0.0,-1.0156342622024108,1.8770525157822409,3.4866613253935603,-0.9981981701856386,-0.0017809565192700313,-0.003780459855235276,0.05985774265040633,0.03313746049509662,-0.17410945044182333,-0.12391828505204901,-0.006854321372884442,-0.005536636854230892,0.41533764742780477,1,74000000,84.88,0,1,0
0.0,0.0,0.0,-1.0126361478588757,1.8522779906578875,3.4651376572864367,-0.9994740520697118,-0.0010447493631915846,-0.003537149509616054,0.03221826052823773,0.04329137608550505,-0.17522595301758132,-0.1770505983372454,-0.009818601301958552,-0.0035620181279227836,0.37543151702266186,1,175000000,81.49,0,1,0
0.0,0.0,0.0,-1.0097288568273224,1.83809418446373,3.4496959954445106,-0.9998356699184066,-0.00057189468849851,-0.0034368190114017197,0.017790288653055708,0.04884655827703256,-0.17586731336422828,-0.2039666132355072,-0.01030377115966985,-0.0027198256020710687,0.3486218396574259,1,309000000,77.25,0,1,0
0.0,0.0,0.0,-1.0049612976418831,1.8203740019967003,3.4275877555272753,-0.9999935715193944,1.255066229446434e-05,-0.0033290574788724303,0.0013319679683815866,0.055424042794714155,-0.1768396901403251,-0.23398184469675393,-0.011252598960709292,-0.0021406743144325446,0.31588520505465567,1,388000000,75.12,0,1,0
0.0,0.0,0.0,-0.9963503164483686,1.795624178306468,3.3919993093755854,-0.9998102092052652,0.000826134031043883,-0.003177577704766824,-0.019203282829154844,0.06338238644550558,-0.17861569346495598,-0.269943684632602,-0.009492827848589513,-0.001744993767260894,0.27278266206849366,1,485000000,72.78,0,1,0
0.0,0.0,0.0,-0.9890024340911425,1.777980791926749,3.3637864490934968,-0.9994797226505947,0.0013356747505774724,-0.003070269723654828,-0.03207917435151164,0.06811745845568362,-0.18014463436688824,-0.29153573119873916,-0.009055304053617874,-0.0015336706724156102,0.24516182020306587,1,630000000,69.99,0,1,0
0.0,0.0,0.0,-0.9790230335922371,1.7568554263047338,3.327283894528376,-0.9989370114039506,0.001944115657607744,-0.002932544781127382,-0.04596159095113855,0.07326159831312504,-0.18191836039137196,-0.314660453328926,-0.009144607429334428,-0.0016259596918644093,0.2205329990829341,1,731000000,68.33,0,1,0
0.0,0.0,0.0,-0.9698437239240162,1.7392963779082318,3.2949065754780436,-0.9983996805073039,0.00241254798882327,-0.0027979953457676213,-0.056430743368841574,0.07668934441965977,-0.18347007016265787,-0.33140279152982755,-0.007928012473712442,-0.0018766196717479033,0.2007536473684013,1,838000000,66.64,0,1,0
