x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,time
0.0,0.0,5.0,0.20441871544423865,0.30033590520250847,4.991348105577588,-0.41392812175666516,-0.00022297724016101636,-0.001334225951270635,0.9103085631483759,-0.03952284455920659,0.005831367233605644,-0.0005828920379743739,0.00022484083785911935,-0.0015990685824363027,0.006727844038323383,10697,881000000,3.0,0,2,3,-1.1960154735637523,-1.4610641801085538,4.946671365740363,4.220008850097656e-05
0.0,0.0,5.0,0.20891728406946677,0.3038299282125884,4.991240145602887,-0.41446411819906503,-0.00011100610398515607,-0.0012633601264168824,0.9100647704006056,-0.023839375921077287,0.006309694067786055,-0.0006697555257664435,0.00018986746539439991,-0.0013254531609163678,0.0063612400481360964,10698,50000000,2.93,0,2,3,-1.1960154735637523,-1.4610641801085538,4.946671365740363,0.3200836181640625
0.0,0.0,5.0,0.21195943989520216,0.3053676141304071,4.991097539702895,-0.4150327599707461,-9.399240167154064e-06,-0.0011984832656210483,0.9098056779887567,-0.008887033170194462,0.006526767812690233,-0.0007583508202014788,0.00015769387289310544,-0.0010691630905057536,0.00617714531472302,10698,228000000,2.86,0,2,3,-1.1511525040574748,-1.4140323228642537,4.94827860218303,0.6427857875823975
0.002985000000000067,0.0,5.0,0.21323655815308698,0.30480663590090884,4.990934894323563,-0.41557972170847357,7.233808160955117e-05,-0.0011457245435000122,0.9095560329013161,0.003758740791847637,0.006773873729149593,-0.0008380374908167221,0.00013099109565928302,-0.000860912558664495,0.005914700932407868,10698,430000000,2.78,0,2,3,-1.1511525040574748,-1.4140323228642537,4.94827860218303,0.9550187587738037
0.011880000000000134,0.0,5.0,0.21310136848526606,0.30279032153044017,4.990774067592108,-0.4160602507033044,0.0001320880038725096,-0.0011067358465515111,0.9093363654188853,0.013381441593707447,0.0067468341312767535,-0.0009021610825773345,0.00011093290837038694,-0.0007077742679939547,0.005846390422448167,10698,619000000,2.71,0,2,3,-1.1242707025667544,-1.3834750549778005,4.949695708303044,1.2654998302459717
0.011880000000000134,0.0,5.0,0.21174842350344816,0.29914655953255503,4.990603429332642,-0.4166026393565717,0.00019382906942214443,-0.0010676574244607429,0.909088039421405,0.022315166774243892,0.006818670680510078,-0.0007552888594165613,9.07500393054761e-05,-0.0007078620342326758,0.006043350595064112,10698,805000000,2.66,0,2,3,-1.1209958499634403,-1.3811062171580601,4.949751406077183,1.601102352142334
0.026595000000000202,0.0,5.0,0.20938936433890307,0.2942895707720263,4.990461653128347,-0.41714437263662674,0.0002513975892713009,-0.0010323996180976727,0.9088396136436153,0.029314753188562342,0.006978286853254814,-0.0006192058556083246,7.44884403047763e-05,-0.0006177692910114274,0.005911012340220623,10699,4000000,2.6,0,2,3,-1.1200855137488848,-1.381941556638809,4.949592143584416,1.9124228954315186
0.04704000000000026,0.0,5.0,0.20659596743531902,0.2890928910643163,4.99035593755368,-0.4176260464243876,0.00029575434264675435,-0.0010053910429090554,0.9086183946333878,0.03430183726209042,0.007090493200940058,-0.0005118683406125887,6.26115728152854e-05,-0.0005216988995471183,0.005878026149730431,10699,205000000,2.54,0,2,3,-1.1200855137488848,-1.381941556638809,4.949592143584416,2.202136278152466
0.04704000000000026,0.0,5.0,0.20332731567897713,0.28326584270297117,4.9902520288385706,-0.41809696939140595,0.00032190438300404555,-0.0009586063379299784,0.9084018392964529,0.03814555109357396,0.007460209922365213,-0.0006015688142672851,0.00038705425993157405,-0.0004359574916179554,0.005669236270477995,10699,383000000,2.48,0,2,3,-1.1200855137488848,-1.381941556638809,4.949592143584416,2.484835147857666
0.07312500000000033,0.0,5.0,0.200155901848008,0.2776619506989883,4.990144967451602,-0.41850559573812834,0.00033940953890642,-0.0009190760345578267,0.9082136898529343,0.040611936368185185,0.007922334015722728,-0.0006849148110106711,0.00033311579841210914,-0.0003694166707646218,0.005595204811470467,10699,561000000,2.43,0,2,3,-1.1200855137488848,-1.381941556638809,4.949592143584416,2.770561695098877
0.07312500000000033,0.0,5.0,0.19639407313446325,0.27099266411426953,4.990009883973479,-0.41896152629507566,0.0003557130380593455,-0.0008813659579928815,0.9080034890609083,0.04266716269009832,0.008370141227595426,-0.0007680698706531893,0.0002812126439266649,-0.00030514929676428437,0.005569568156715832,10699,731000000,2.38,0,2,3,-1.0764107317281495,-1.333048294276789,4.951280159915228,3.0804572105407715
0.1047600000000004,0.0,5.0,0.19123559328533907,0.26167722460960247,4.989809344537322,-0.41955338611919846,0.00037361981636799176,-0.0008427450997698109,0.9077301947081216,0.04405281226882038,0.009210975975057453,-0.0008396070284890601,6.88919641333996e-05,-0.00021240372518605,0.005330857948138146,10699,910000000,2.32,0,2,3,-1.057513151666333,-1.3108096959930717,4.952205317648106,3.4697840213775635
0.14185500000000045,0.0,5.0,0.18616232120387088,0.25215225009550507,4.989608647107946,-0.420126231927611,0.00038729347436993323,-0.0008285499684645389,0.907465212972388,0.040646759563132,0.009930417216558227,-0.0008203021095266405,0.00019077406534506736,-0.00012911513493918392,0.005032904346080613,10700,144000000,2.24,0,2,3,-1.0316069504248526,-1.280427346092346,4.9535262369536115,3.872073173522949
