x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,time
0.0,0.0,5.0,-0.3623930911438113,-0.2877545127487764,4.990131099596258,-0.9563818560677162,0.00013602799869174653,-0.0007161646098806684,-0.29211849306249843,-0.03811535101928642,0.0018021492936323449,0.00019432846629113834,0.00021490522499334475,-0.0018372649492448545,0.006177199975354597,13153,33000000,3.19,0,2,4,1.4557528004177276,1.0780590951386908,4.949595633635904,8.487701416015625e-05
-0.007994025752217304,0.06280566511082372,5.0,-0.3671914161406911,-0.2904502374493562,4.990179685979232,-0.956202251317537,6.91515665646628e-05,-0.000563831298676672,-0.29270622112896927,-0.018292050955275797,0.0026031088180256067,0.0002103645993708372,0.00025338117950468586,-0.001500254325037531,0.006146955183794489,13153,258000000,3.12,0,2,4,1.4557528004177276,1.0780590951386908,4.949595633635904,0.37871313095092773
-0.01697820740838507,0.1255483960083878,5.0,-0.3690753617663671,-0.29094505306944574,4.990215762254064,-0.9559999355238332,-9.577041201097255e-06,-0.00043039009300127314,-0.2933665590197264,0.00027352600313375813,0.003375402979000319,9.244948585971114e-05,0.0004258148351254931,-0.0012310446436458733,0.006361230043694377,13153,464000000,3.06,0,2,4,1.4557528004177276,1.0780590951386908,4.949595633635904,0.7523119449615479
-0.026955524430023026,0.18821223430714068,5.0,-0.36797606552457046,-0.2890328042055496,4.990210593784444,-0.9557929264393237,-9.076774478837294e-05,-0.00033353179189974963,-0.2940404092744971,0.016578072229826303,0.005376538956094053,-0.00011608584899045979,0.0006259264068830817,-0.0009477261187385011,0.006443119173127343,13153,688000000,2.99,0,2,4,1.4557528004177276,1.0780590951386908,4.949595633635904,1.138991117477417
-0.026955524430023026,0.18821223430714068,5.0,-0.3648399135163543,-0.2852524965243899,4.990167904043126,-0.9556024636913268,-0.00018330095102314704,-0.0002661419624796186,-0.2946588314581512,0.029598054561240712,0.008037315721614764,-0.00028227938179913243,0.0006390204816852929,-0.0008721257302113372,0.006503129361590254,13153,906000000,2.92,0,2,4,1.4557528004177276,1.0780590951386908,4.949595633635904,1.4888691902160645
-0.03792871608951609,0.2507810623072051,5.0,-0.3600585874946425,-0.2795761472711552,4.990094695569251,-0.9554056950942657,-0.0002620625787070433,-0.00020661713546525764,-0.29529620115065336,0.04098655923789728,0.011591941230993665,-0.00042826391170678723,0.000526386435240056,-0.0007379860448963882,0.006786775520595256,13154,109000000,2.85,0,2,4,1.3234468887852275,0.9857374880071789,4.955028979074733,1.7977464199066162
-0.04990027644803874,0.3132386055305398,5.0,-0.35396484168821113,-0.2722145494344261,4.989995582760563,-0.9552025499105251,-0.00032826943050200466,-0.00015735697486795293,-0.29595262479389184,0.050153056599072335,0.0145766786536145,-0.0005558530191532493,0.0006012189828652481,-0.0006232278963125282,0.006936577437954838,13154,299000000,2.79,0,2,4,1.2894709101687558,0.9625883943931846,4.95648554426946,2.141277313232422
-0.04990027644803874,0.3132386055305398,5.0,-0.34461442581530644,-0.2603806453340667,4.989834538190079,-0.9549299914811553,-0.00044976204279881444,-0.00010986847828389345,-0.29683075482978993,0.06000400558929027,0.019721999122002724,-0.0006994422147498491,0.0009872518148767995,-0.0005446825525723398,0.0074225925345672294,13154,501000000,2.72,0,2,4,1.2549833470865273,0.9397949965948514,4.9579587340917985,2.579364776611328
-0.06287244931678915,0.37556843537659224,5.0,-0.33339361849476007,-0.24434013047339134,4.989612391209826,-0.9545919276297072,-0.0005753802102520891,-8.850116504488845e-05,-0.29791594923628556,0.0504031748851573,0.024920593119735556,-0.0008344461613620001,0.00040959216960345657,-0.00021780201819865397,0.006745039763700333,13154,762000000,2.62,0,2,4,1.2549833470865273,0.9397949965948514,4.9579587340917985,3.074838399887085
-0.07684722320348403,0.4377539718994975,5.0,-0.33044633984838656,-0.23465086071368138,4.989414140978607,-0.9543815578805771,-0.000615721753831392,-0.00010708240079771456,-0.2985891012704981,0.010417723692763482,0.027319515945484686,-0.000796117519191185,0.00033032532087418076,0.0011352472256476176,0.004703253716797917,13155,59000000,2.5,0,2,4,1.2549833470865273,0.9397949965948514,4.9579587340917985,3.4814882278442383
