x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2
4076.841971747577,4076.841971747577,5.0,46.84937623438701,44.0884222645272,6.709116229761804,-0.8582293506308579,0.26706184976793085,-0.11224563973614947,-0.42369950020561686,1.6553653622721942,-0.2024041359172805,0.8333424978674314,0.009478743686486268,0.04941932384099346,0.06604412919841707,1918,512000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,47.05555514147703,44.353472798866484,6.719104604000123,-0.8577675658787416,0.2669806264991221,-0.11222696351664023,-0.42468960036764436,1.6728468267718803,-0.17871356954830458,0.8130541089047298,-0.013544834382628324,-0.027796225003839936,-0.019230710495321546,1918,720000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,47.326951352068654,44.71516362014604,6.72738586027267,-0.862346632002584,0.2615255048567868,-0.10830772774894654,-0.41980011040144183,1.710042102034287,-0.10650642064950118,0.8256078097738413,0.04952168201270979,-0.07475127786165103,-0.042369114453322254,1918,911000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,47.528137095733875,44.99594040210188,6.735895790404204,-0.866575618627956,0.2551636802669369,-0.10499634480843825,-0.41582924506229146,1.7358101000160002,-0.055521134245549095,0.8528804696870367,0.04020106389361899,-0.06708171349600889,-0.031239825693774037,1919,135000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,47.772593250158465,45.34973453661887,6.753210024264678,-0.8703628340162042,0.2485099451829559,-0.10249432724293925,-0.4125606103246682,1.7589613598569045,-0.013509930550562302,0.8934881754771377,-0.003876532741742267,-0.03191903688275488,-0.01829522825573804,1919,324000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,48.03945961295516,45.74200982055849,6.7757635679966395,-0.8704256370457323,0.25153697669879704,-0.10146015259394084,-0.41084570967989176,1.767046472851804,-0.009324452590159562,0.8978375908704814,-0.04876680650340859,0.020892829343210906,-0.019409236301726196,1919,549000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,48.28530059342299,46.10091478770026,6.794629935141885,-0.8688590049455821,0.25720359202661763,-0.1030304790352853,-0.4102621870991009,1.7569758251129755,-0.02812611969466671,0.8930635507431551,-0.06226405530469492,0.04780705821758602,0.0011250131848328238,1919,783000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,48.51135898928697,46.416631710830494,6.811015066773859,-0.8642217876449745,0.2632695893496982,-0.10634057089071099,-0.41533300864005906,1.7088087209256202,-0.1118741500388237,0.8680386313961332,-0.010271244627801934,0.07121743692550808,0.06996603478910401,1920,0,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,48.76296622295284,46.74845427203096,6.829524970772105,-0.8592175129050998,0.26477160064225047,-0.1103904884451249,-0.42362153518366075,1.6654918570691808,-0.18929502139280766,0.8437320673267207,0.040271317993756384,0.03560066979844123,0.07765400077914819,1920,205000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,48.9689922498705,47.01497347279103,6.843629918759441,-0.8581297574546045,0.2627381297662453,-0.11106642665277149,-0.42690308432760427,1.6645850226981866,-0.19345383432741542,0.8306288115756036,0.024615670554339886,-0.014223783637135057,0.02605201425467385,1920,418000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,49.19578271263771,47.314742898542576,6.856457538531167,-0.8604407963750205,0.25931949560367823,-0.10858779404816653,-0.42497497116551153,1.6945622345063114,-0.14251269867570376,0.8277643251179599,0.01101360844586452,-0.057807511620922014,-0.04090835100214463,1920,601000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,49.41970340734461,47.62336546837052,6.868540280579904,-0.8646643852886488,0.2543929310182289,-0.10509179671614059,-0.4202326162071798,1.7234556191043608,-0.08349898624795543,0.8467434324602694,0.03079682373936521,-0.06258615248952992,-0.04370469177956693,1920,795000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,49.641677716519666,47.941436701031336,6.884665557629068,-0.8686090813264381,0.24856719503773028,-0.10267440870134699,-0.416161722394245,1.746500224419475,-0.03580010398125013,0.8825529074460239,0.026867778979067225,-0.0440333995356923,-0.029706249551963992,1920,997000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,49.907211305034956,48.33231505157944,6.9098080233615375,-0.8705561206066219,0.24715959662619524,-0.10141649107315137,-0.41322980290430933,1.761783969670248,-0.010677217622445981,0.9082656466568357,-0.026502868240640964,0.0022514309080179373,-0.023501938267145306,1921,201000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,50.15114822271976,48.69413752914603,6.934210826583472,-0.8701159608564656,0.2509204988776451,-0.10244672561343635,-0.4116330724284777,1.761720136879132,-0.012527540901902579,0.9152714032542522,-0.07763803732814267,0.03902990065398626,-0.015908653222140856,1921,440000000,0,0,1,0,0,0,0
4076.841971747577,4076.841971747577,5.0,50.374817186692276,49.017201960821446,6.953330907051425,-0.8664824894760303,0.2597194104302325,-0.10463583592245963,-0.41328593626931154,1.7345140493862299,-0.06420334426830639,0.8873954842360888,-0.06599003245355561,0.07022263234830461,0.018709084906731732,1921,652000000,0,0,1,0,0,0,0
