x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,real_x2,real_y2,real_z2,time
0.0,0.0,5.0,1.1941401050251155,1.5920637903143817,4.9311118449176,-0.35638955565898717,-0.0006626147126609179,0.0012407781151312172,0.9343363987497229,-0.010032553317344308,-6.993974611247426e-05,-0.003423747517602805,0.011590040594455786,-0.0016195774833249743,-0.05773085758846719,64,367000000,32.08,0,2,3,-1.663609508676611,1.1105116441818645,5.008198715230024,-1.663609508676611,1.1105116441818645,5.008198715230024,0.0001270771026611328
0.0,0.0,5.0,1.1967518601598146,1.595766083121356,4.936014959840549,-0.34267058359783054,-0.0011220082083905126,0.0033360416733309865,0.9394490316458133,-0.012743734086663312,-0.005160495324386004,0.028167555997366544,0.011113697655673604,-0.0012985634498363652,-0.08775077512837015,64,717000000,32.22,0,2,3,-1.6633486021812958,1.1103248472147227,5.008204566343991,-1.6633486021812958,1.1103248472147227,5.008204566343991,0.7529990673065186
0.0,0.0,5.0,1.1985041552679268,1.5999634151704518,4.947790737052416,-0.3301230352284192,-0.001419563213022991,0.004844982763862694,0.9439244104237785,-0.01347474720920339,-0.00814984263268879,0.048495011861357185,0.010051757726614596,-0.0011056220273530926,-0.08376362238777801,65,76000000,30.47,0,2,3,-1.6630427133843322,1.1102292971693557,5.008215382406347,-1.6630427133843322,1.1102292971693557,5.008215382406347,1.4073524475097656
0.0,0.0,5.0,1.1998369777240168,1.605040073464281,4.965796603769768,-0.3183832242343925,-0.0016267830340246105,0.006182319853337866,0.9479405334852515,-0.011948369213998862,-0.010136872694396776,0.06145731652336163,0.006482911294369842,-0.0009512913663911604,-0.07170410171966068,65,756000000,28.86,0,2,3,-1.6627717785546197,1.1101931701788081,5.008204116422252,-1.6627717785546197,1.1101931701788081,5.008204116422252,2.1044816970825195
0.0,0.0,5.0,1.2003146368970157,1.6091002582112464,4.982345574673733,-0.3099055092929797,-0.0016827482755852668,0.006879010581883667,0.9507409862215441,-0.009322902320793547,-0.010831200204046645,0.06454320126201134,0.002839036596924416,-0.0006109419700806029,-0.06615514139411971,66,404000000,27.33,0,2,3,-1.6624632400201822,1.11018369892912,5.008195339026364,-1.6624632400201822,1.11018369892912,5.008195339026364,2.802267074584961
0.0,0.0,5.0,1.199646490241061,1.614585512263253,5.007958869782544,-0.2972258860049883,-0.0015785154627986314,0.006982523244230397,0.9547803545039177,-0.002846522162008673,-0.010095494298638468,0.05547683378484229,-0.0017348929191030038,0.00028101752889142517,-0.06137093732832,66,886000000,26.23,0,2,3,-1.6622537740113608,1.1102349680823356,5.00817883647271,-1.6622537740113608,1.1102349680823356,5.00817883647271,3.582015037536621
0.005294500000000001,0.0,5.0,1.1972286299182067,1.6179380958316625,5.028143326667722,-0.28509783311024783,-0.0013836938331668425,0.006313494718906149,0.9584766302480472,0.0034435468851772713,-0.007968842658396234,0.039891362538217554,-0.004585848682836513,0.000571365706036886,-0.059307837364031,67,328000000,24.59,0,2,3,-1.6620413458321295,1.1104365587481486,5.008153730121404,-1.6620413458321295,1.1104365587481486,5.008153730121404,4.335356712341309
0.011872687500000001,0.0,5.0,1.1944901512949126,1.6189832131385904,5.03869663448883,-0.2760941124212843,-0.00114596326979877,0.005346303406781256,0.9611150528913641,0.007093697545974402,-0.005791683604327969,0.025494105630087593,-0.009684107953944476,0.0008491616824812809,-0.057299190666526556,67,936000000,23.07,0,2,3,-1.662033680708819,1.1107037676669023,5.008102482961329,-1.662033680708819,1.1107037676669023,5.008102482961329,5.001365661621094
0.032757812500000004,0.0,5.0,1.191647329734874,1.6188989641675144,5.043953687623171,-0.26799082440071115,-0.0008386579823888836,0.003885904386026621,0.9634132625394556,0.008788658834385201,-0.003252329346288819,0.009811844056553904,-0.012271398736629635,0.0011451279874563625,-0.05451098259072751,68,538000000,21.98,0,2,3,-1.662037170058887,1.1108538296826753,5.00808358816754,-1.662037170058887,1.1108538296826753,5.00808358816754,5.65937066078186
0.047011500000000005,0.0,5.0,1.1889892851653436,1.618031843197287,5.0443657990882285,-0.2598081697302987,-0.0005135953558035142,0.0020691462406672682,0.965657894802832,0.007053343080929057,-0.0009720359363460729,-0.0062958978249963715,-0.011915927552763605,0.001295905587994639,-0.05138631058798637,69,36000000,21.01,0,2,3,-1.661780573310211,1.1108296510657487,5.00805019928134,-1.661780573310211,1.1108296510657487,5.00805019928134,6.332369327545166
0.0637704375,0.0,5.0,1.1877332695552758,1.6174757417434065,5.0404842384106505,0.25251457279444506,0.0002726422460850353,-0.0004717573118216097,-0.9675929379846062,0.0015385740299165434,-0.00033693290689606364,-0.01847300560247723,-0.010212196502834558,0.0012043812148476718,-0.049316017248202115,69,340000000,20.03,0,2,3,-1.6605165091020924,1.1102578814013302,5.008027020112819,-1.6605165091020924,1.1102578814013302,5.008027020112819,7.001361846923828
0.10469756250000001,0.0,5.0,1.1903889404683061,1.6195775939830823,5.026010924167925,0.2395490259669179,-1.630626934966237e-05,0.0017928483403538281,-0.9708826137011799,-0.013615636540172985,-0.002196958550380076,-0.030889606540712385,-0.006316357666946715,0.000707116595322077,-0.04648776157409884,69,728000000,19.13,0,2,3,-1.657523998870938,1.108837697248398,5.008026089053232,-1.657523998870938,1.108837697248398,5.008026089053232,8.070412158966064
0.15532618750000002,0.0,5.0,1.1991646779260414,1.6260608065013347,5.007392249052791,0.2258296593948278,-0.00014794702509038729,0.0031807856630265887,-0.9741616014049513,-0.02544801905680688,-0.0040123204992203905,-0.037604066841718936,-0.004104879690203234,0.0005376617309593712,-0.06030453441780992,70,110000000,17.4,0,2,3,-1.645287190674282,1.1029406282583523,5.008073717039357,-1.645287190674282,1.1029406282583523,5.008073717039357,9.205900430679321
0.2154433125,0.0,5.0,1.2077664843434903,1.632051767295196,4.993257958565645,0.2141126737530995,-0.00015073509124054348,0.003828699128245236,-0.9768014543806826,-0.031811772437277744,-0.004922766442282756,-0.04078447571711157,-0.00312246070279798,0.0006565760543253418,-0.07941859585116617,70,417000000,15.38,0,2,3,-1.6213057286400687,1.0917962619878865,5.008114923110937,-1.6213057286400687,1.0917962619878865,5.008114923110937,10.163152933120728
0.2848359375,0.0,5.0,1.224972046402259,1.6428522957496337,4.970366225324071,0.20984731478161817,8.416811855213027e-05,0.004479232153188328,-0.9777239047266819,-0.04306721325223894,-0.004106725505504646,-0.04381892499740372,-0.0014254351071940619,0.0019418766896706074,0.079472127254121,70,729000000,13.64,0,2,3,-1.598938828753601,1.0816675031324143,5.0080873070570915,-1.598938828753601,1.0816675031324143,5.0080873070570915,11.203536748886108
0.36329106250000004,0.0,5.0,1.2478453851532647,1.65564932104236,4.946225360063419,0.2396286758065207,0.00036308324596480597,0.004857348408688366,-0.9708523945833405,-0.05304087070900727,-0.000760587019658564,-0.045731070955594026,-0.0006326040193016524,0.001690963847522653,0.13780271547148004,70,995000000,12.45,0,2,3,-1.5541040007759352,1.0618942234876327,5.007834058171822,-1.5541040007759352,1.0618942234876327,5.007834058171822,12.268415451049805
0.4505956875,0.0,5.0,1.2738215791017964,1.6703631940665744,4.921281163284423,-0.2764133208323957,-0.0003967639701904389,-0.005021559328518865,0.9610256513676774,-0.055169892688035196,0.0020981783867201863,-0.04684720120999153,-0.00014588737400345053,0.00013558235423261067,0.14100849075475708,71,411000000,15.09,0,2,3,-1.4956736269365307,1.037015718174005,5.007361072860799,-1.4956736269365307,1.037015718174005,5.007361072860799,13.269274950027466
0.5465368125000001,0.0,5.0,1.2999784800562846,1.6864361583744234,4.8949314974022995,-0.3270878983230495,-0.00017550100660982228,-0.004982873307360965,0.9449807653828778,-0.053810475800838795,0.005384959330501114,-0.04752668184679553,0.0005003284798021923,8.367633697048404e-05,0.25517392496112734,71,821000000,18.39,0,2,3,-1.4241963012359227,1.0076454452171988,5.006761808939094,-1.4241963012359227,1.0076454452171988,5.006761808939094,14.314590215682983
0.6509014375000001,0.0,5.0,1.3171605608947765,1.7002405058963979,4.8793897099080725,-0.3639385151288112,-0.0004938730628586102,-0.003274936354003221,0.9314170859969828,-0.07029914852526735,-0.008281038103117738,-0.022891935055922366,0.01866900402092142,-0.0023986192672964535,0.07474682279280387,72,144000000,23.24,0,2,3,-1.3419029557293638,0.9749236795468862,5.006164473360372,-1.3419029557293638,0.9749236795468862,5.006164473360372,15.046385526657104
0.7634765625000001,0.0,5.0,1.3322780218406174,1.723301816850447,4.878610404322367,-0.36573145521933387,-0.0011138658545462275,-0.0004875356325295315,0.9307196271031428,-0.0970023318916988,-0.03192297888616892,0.017728953395763372,0.018314949738851283,-0.002952126692434831,-0.033949054341064766,72,462000000,26.77,0,2,3,-1.2820811485470403,0.9518629160269432,5.005885444933874,-1.2820811485470403,0.9518629160269432,5.005885444933874,15.754136323928833
0.8227765,0.0,5.0,1.350086673986939,1.7595946455467721,4.892185764901014,-0.3571357201464568,-0.0016324038313079688,0.002279051922742842,0.9340482956333341,-0.12282790334517864,-0.05309371250981505,0.05969410811680832,0.014656570328952512,-0.002833961661963258,-0.06323742200038396,72,773000000,25.9,0,2,3,-1.230287244717917,0.93243090877372,5.005750270575405,-1.230287244717917,0.93243090877372,5.005750270575405,16.480117797851562
0.947268,0.0,5.0,1.368961410108631,1.8022528113247727,4.916577432024333,-0.3476730401949526,-0.0018870664418249492,0.004364687886632095,0.9376037785768012,-0.13831787820962604,-0.06649852010818727,0.08967330266366783,0.010446576834510779,-0.002735954126364959,-0.05743578112742398,73,77000000,23.39,0,2,3,-1.171954268860935,0.9111414748142913,5.005708584006413,-1.171954268860935,0.9111414748142913,5.005708584006413,17.188168048858643
