x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,real_x2,real_y2,real_z2,time
-0.009160726391858276,0.14123938972314432,5.179278617806867,-1.7613006580556283,-0.9474439876710086,5.009926645767264,-0.9510153449190922,-1.2463324892572116e-06,-1.471670505547965e-05,0.30914367777828644,-0.00016917567780333088,5.365685927456668e-05,-0.0021195325219765778,1.2097003132538475e-05,-9.881311680004501e-06,0.02667518911039224,2802,44000000,10.21,0,2,2,0.34020852351280284,-1.970423239748779,5.010463774431553,0.34020852351280284,-1.970423239748779,5.010463774431553,0.0010857582092285156
-0.009160726391858276,0.14123938972314432,5.179278617806867,-1.761310520003788,-0.9474303009929842,5.009711682334951,-0.9514233995442518,-1.7347147171304867e-06,-1.4048332337603504e-05,0.30788555438554427,-0.0001445571016362863,6.79685687401157e-05,-0.0021284736014497325,3.4596486564453244e-05,-1.0391728011427404e-05,0.026301726757083088,2802,134000000,10.06,0,2,2,0.34023006857199006,-1.970478811690303,5.010234764979393,0.34023006857199006,-1.970478811690303,5.010234764979393,0.255084753036499
-0.020593580356818464,0.21161144053362013,5.268466531635311,-1.7611497122122775,-0.9473351385574538,5.009978586204251,-0.951825510613228,-3.712691810851175e-05,2.448025316827703e-06,0.30664017343046635,0.0015844482827831318,0.0032797091289014785,0.007268961995049279,0.0011409170269871538,-0.00016797454520656174,0.026086946127179544,2802,250000000,9.91,0,2,2,0.3401425335343656,-1.9701479812138258,5.010442947091674,0.3401425335343656,-1.9701479812138258,5.010442947091674,0.535022497177124
-0.020593580356818464,0.21161144053362013,5.268466531635311,-1.7606736374558645,-0.9470795463318926,5.0112137633203675,-0.9521442094640038,-9.481458763721107e-05,3.248622750556971e-05,0.3056491360023876,0.004030952204158386,0.008175851907981507,0.02167748942961514,0.0016548022131246398,-0.00034228880565478903,0.02598489518277347,2802,351000000,9.78,0,2,2,0.3398349442385877,-1.9690549189883324,5.0115327090664294,0.3398349442385877,-1.9690549189883324,5.0115327090664294,0.8216855525970459
-0.03656591995530789,0.28168726406152494,5.357113789597273,-1.7592538774793123,-0.9463281015058914,5.0151927498249576,-0.9526186828376133,-0.0001727411667703412,8.294532933506184e-05,0.30416707315107644,0.0077270670686405375,0.015357438939551299,0.04340613354938072,0.0014331245893117739,-0.0004600695376666408,0.025905387883540243,2802,450000000,9.68,0,2,2,0.3393787211541435,-1.967455659400945,5.013238734481008,0.3393787211541435,-1.967455659400945,5.013238734481008,1.108591079711914
-0.03656591995530789,0.28168726406152494,5.357113789597273,-1.7572953807723575,-0.9452729455594128,5.020917116372836,-0.9530116516238367,-0.00023009468314980183,0.00013025734117379781,0.30293352729380824,0.011579788034468614,0.02358807318517201,0.06828390414918127,0.0012448034794942942,-0.0006142659458419075,0.025887605079333298,2802,547000000,9.55,0,2,2,0.3381866347429424,-1.9632751125182164,5.017825664831199,0.3381866347429424,-1.9632751125182164,5.017825664831199,1.392193078994751
-0.05704419012769257,0.3513696907347439,5.445041867912629,-1.7545967971686964,-0.9437895187022827,5.029046154547108,-0.9534030882084974,-0.0002691932837166562,0.00017589573153109432,0.30169926746707204,0.015125844517591941,0.031243426946949187,0.09236346113232277,0.0010099631879256776,-0.0006748170108039631,0.02592578712210525,2802,637000000,9.46,0,2,2,0.33669550354472855,-1.958030631623794,5.023655392130864,0.33669550354472855,-1.958030631623794,5.023655392130864,1.667147159576416
-0.05704419012769257,0.3513696907347439,5.445041867912629,-1.7503134533410072,-0.9413567831823373,5.042367490819717,-0.9538733809891812,-0.0003044399459198402,0.0002359229072566894,0.3002089683819743,0.01957426495756011,0.0418441783992037,0.1260050350134849,0.0007030825372567051,-0.0008518808499502484,0.026137420718441717,2802,739000000,9.39,0,2,2,0.3346536866067414,-1.9507773692872814,5.031711905677358,0.3346536866067414,-1.9507773692872814,5.031711905677358,1.9468293190002441
-0.0819853924892815,0.4205628929340893,5.53207369113335,-1.7459425044778196,-0.9388007543818808,5.056373312301668,-0.9542663084500442,-0.000310169496547857,0.00028313262689710905,0.2989575825897775,0.02269219014662139,0.04964944716397944,0.15196220702025373,0.0006308506158347882,-0.0009446992009998212,0.026378190159448422,2802,832000000,9.33,0,2,2,0.3314787045981718,-1.9393417513739373,5.04441017814532,0.3314787045981718,-1.9393417513739373,5.04441017814532,2.2289655208587646
-0.1113371926862321,0.4891727127417653,5.618033988749895,-1.7386411131753956,-0.93435310035131,5.080621887483217,-0.9548249079567317,-0.00031998107093023965,0.00036792970732035834,0.2971685672901215,0.026562539112500633,0.06087618375569509,0.1902936475559355,0.0003927031571038242,-0.0011956048638239736,0.027056297403760254,2802,925000000,9.32,0,2,2,0.3281125801641244,-1.9268980500384572,5.058049687962343,0.3281125801641244,-1.9268980500384572,5.058049687962343,2.538320541381836
