x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2,real_x2,real_y2,real_z2,time
0.0,0.0,5.0,1.8170860835208429,0.0292231828946442,4.914499403287389,0.003764435329726701,-0.001082978596198614,-0.002648818961874908,-0.9999888199085606,0.11347007483100942,-0.0034211991155717715,-2.0274792076269655e-05,-0.001217260683006316,-0.0007148770521325787,0.0010193740990871447,25961,595000000,0.44,0,2,4,-0.3523274008124666,-0.004333930571206496,4.915591083515683,-0.3523274008124666,-0.004333930571206496,4.915591083515683,7.843971252441406e-05
0.0,0.0,5.0,1.7777126125576748,0.030007982456059706,4.914528311261813,0.003926536995550733,-0.0011841555823865553,-0.002440436704238803,-0.9999886121108938,0.11751268484546173,-0.0030122986584404784,-0.00024379315386488008,-0.0013976224408907,-0.0004535981446451842,0.0009214762371811958,25961,936000000,0.47,0,2,4,-0.352971502438774,-0.004352352197572358,4.915655475743058,-0.352971502438774,-0.004352352197572358,4.915655475743058,0.48146629333496094
0.0,0.0,5.0,1.7397222049459988,0.030613978121850807,4.914522198739983,0.004079796808108771,-0.001243937528807488,-0.002238385072669193,-0.9999883986875524,0.11952368651179615,-0.0026598880961474485,-0.000385131535365124,-0.0012035714235025807,-0.0003439972743990438,0.0010897322567871015,25962,295000000,0.49,0,2,4,-0.3511216144261135,-0.004300449832744324,4.915731761485701,-0.3511216144261135,-0.004300449832744324,4.915731761485701,0.9648768901824951
0.0,0.0,5.0,1.6868509431402328,0.031249043144826225,4.914420230634589,0.004324501968595573,-0.0013103599533537966,-0.0020236060036743003,-0.9999877432540152,0.12040176072889897,-0.002345460813884073,-0.0006560182881240297,-0.0007915574769867817,-0.00025065617990094324,0.0009990658668357355,25962,639000000,0.49,0,2,4,-0.34766735330582593,-0.003932654001405459,4.915803684115208,-0.34766735330582593,-0.003932654001405459,4.915803684115208,1.5479786396026611
0.0,0.0,5.0,1.6314643379601261,0.03184718554742689,4.914194530814073,0.004552930507674469,-0.001309918686252741,-0.0019180534289529234,-0.9999869379186267,0.10482688420480721,-0.00221079089665481,-0.0008609110246354873,-0.00020367623818629,0.00032409147365797253,0.0009346134788756899,25962,977000000,0.47,0,2,4,-0.34102409224872454,-0.0026186298339594427,4.915856351875353,-0.34102409224872454,-0.0026186298339594427,4.915856351875353,2.177633762359619
0.0,0.0,5.0,1.5972124733763546,0.032384675279548775,4.913950446675402,0.004692455663481865,-0.0011118039779113814,-0.0019150577395847233,-0.9999865385622023,0.06540383583190242,-0.002438851879079668,-0.0007514987194117093,0.0001877756858448265,0.002546104542489047,0.00027203276431464474,25963,313000000,0.41,0,2,4,-0.33237016959092264,0.00033833741922011963,4.915934647282523,-0.33237016959092264,0.00033833741922011963,4.915934647282523,2.704085111618042
0.0,0.0,5.0,1.5834309713288044,0.03315066295157081,4.91376363482159,0.004718502089746557,-0.0006122840320984764,-0.001985184360749263,-0.9999867098563594,0.017385973649026693,-0.0028018959078913107,-0.0004995545156257835,0.000817852071577363,0.003193870361428708,0.0003357773749712578,25963,636000000,0.32,0,2,4,-0.325547819102277,0.003978417478719793,4.916012582202608,-0.325547819102277,0.003978417478719793,4.916012582202608,3.175386428833008
-0.007994025752217304,0.06280566511082372,5.0,1.5847839484407276,0.03417618515241101,4.913615145801202,0.004801225162889722,-9.739675871960128e-05,-0.0021581385239594127,-0.999986140498416,-0.022505656616830384,-0.0032216495886450494,-0.0004105291758595054,0.001444022859686811,0.0028238682261871872,0.0005833495549723011,25963,978000000,0.21,0,2,4,-0.33279616915428006,0.007975158461148038,4.916048749424483,-0.33279616915428006,0.007975158461148038,4.916048749424483,3.6497867107391357
-0.01697820740838507,0.1255483960083878,5.0,1.5990648998345407,0.03561870634919895,4.9134568712717765,0.004895377137701329,0.0003513481950444602,-0.002450098354009623,-0.9999849543144042,-0.054691103615135406,-0.004259142633820915,-0.0004592508853517235,0.0020353870013423148,0.0022009179474480334,0.00027940662334913213,25964,283000000,0.1,0,2,4,-0.3583752068541265,0.012640778015712582,4.916095097951758,-0.3583752068541265,0.012640778015712582,4.916095097951758,4.096555233001709
-0.026955524430023026,0.18821223430714068,5.0,1.625054837812593,0.03783830811636503,4.913279782327095,0.004949698544474912,0.0007100097154361636,-0.0028473579137292654,-0.9999834443246717,-0.08030507688225051,-0.006247383961211383,-0.0006104175070826271,0.002233527357020648,0.0016037401451285405,0.0005651130720707442,25964,616000000,0.13,0,2,4,-0.40186225136108966,0.018380086503584102,4.916112040392253,-0.40186225136108966,0.018380086503584102,4.916112040392253,4.593374967575073
