ref_x,ref_y,ref_z,x,y,z,w,e1,e2,e3,u,v,w,p,q,r,sec,nanosec
0.0,0.0,0.0,0.5445845111521026,-1.9877025257111247,0.14001822282058363,-0.5297372604448618,-0.00012521263462475843,0.0006213941391999495,-0.8481615607226565,0.06690035362740301,-0.01875616786074557,-0.0032514250447404766,0.00011354353404158246,0.0006413080257061665,-0.0006086406074246042,1386,529000000
0.0,0.0,0.0,0.5432867210551092,-1.9808912283849454,0.14004927792974214,-0.5297589752572154,-0.00010014996169671722,0.0005886932843443724,-0.8481480245479718,0.06669830813462037,-0.017768363861919698,0.003319464368875446,0.00041180401524343324,0.0008709275164164865,-0.0004176634377017763,1386,597000000
0.0,0.0,0.0,0.542204497804894,-1.9755202407515149,0.14005783665649374,-0.5297706470262806,-7.907343171091412e-05,0.000550716192687567,-0.8481407619071397,0.06585628543709336,-0.01693118643890492,0.0022728917514701734,0.0005792848241981119,0.0010005358035414247,-0.0002938810411023951,1386,704000000
0.0,0.0,0.0,0.541381728914142,-1.9715724625514586,0.1400303967344672,-0.5297745350509556,-6.10518636788378e-05,0.00051923301226422,-0.8481383546811762,0.06460608948771937,-0.016269815844603044,0.0039528688111646225,0.0005343809107216657,0.0011014784377039177,-4.859710500682013e-05,1386,778000000
0.0,0.0,0.0,0.5397711166152187,-1.9640119698099952,0.14004246884628493,-0.5297647630527247,-1.575607092459377e-05,0.00045857041682208775,-0.8481444955269175,0.05984566962414043,-0.015000562085797942,-0.002268347664486299,0.00034504164432291873,0.0012230468655616278,0.0004053480012089494,1386,856000000
0.0,0.0,0.0,0.5383906079031959,-1.9565998089440317,0.14004777165006912,-0.5297025750725206,4.807411938536295e-05,0.0003888368709360914,-0.8481833695942802,0.04327010160779361,-0.013867444561141112,-0.0018840765818109676,0.00047509729768080433,0.0013604059518002032,0.0015728509083601239,1386,964000000
0.0,0.0,0.0,0.538083309081958,-1.952891166072837,0.14002452768152468,-0.5296190280714933,9.72294289742919e-05,0.00033473098060356204,-0.8482355590319327,0.02660479475037285,-0.013280500181434821,0.003068746604898738,0.0002655975976040281,0.0014957588291508728,0.0023626603024240467,1387,98000000
0.0,0.0,0.0,0.5383783976540286,-1.9511133458988603,0.14006558006805636,-0.5295271983274688,0.0001448346990811318,0.0002927391416752893,-0.8482928972696673,0.012072415847780077,-0.012915887613853608,0.000515957457604998,0.0002598051963786929,0.0016040757600421784,0.0029403261578409,1387,196000000
0.0,0.0,0.0,0.5393086175616985,-1.9506818255185312,0.1400611412736673,-0.5294108638460555,0.0002092706007082234,0.0002410010329694944,-0.8483655081190482,-0.010241573233406149,-0.012748664170739088,-0.0008841108067272181,0.0002488211521267658,0.0023925216737552546,0.0037938609239063226,1387,290000000
0.0,0.0,0.0,0.5421759909847936,-1.953078437458577,0.14006059050410077,-0.5291923191148117,0.0003424594906433505,0.0001421086038617082,-0.8485018278804878,-0.0435893934395376,-0.012640094633855407,0.0022876978608822648,0.00018032389448308095,0.0029610881938424427,0.004638624113795231,1387,372000000
0.0,0.0,0.0,0.5449976146746153,-1.956549025995648,0.14006176061269318,-0.5290299438119477,0.00044683322178712924,8.085400462733754e-05,-0.848603035790604,-0.06272752413966225,-0.012532614589003708,0.0006116393304860799,-0.00013360720174659946,0.003048838721042557,0.004882967823505169,1387,480000000
0.0,0.0,0.0,0.5493294699396621,-1.9625563860843553,0.1400106558890787,-0.5288207222160954,0.0005766321608336269,8.204461061548578e-06,-0.8487333569401436,-0.08111411137443508,-0.012340000701885687,-0.0037449441541537926,-0.00013051700733512916,0.002896691694331821,0.004962867160429596,1387,575000000
0.0,0.0,0.0,0.5522432956943089,-1.9668179434256168,0.14008423414904309,-0.5286959682511495,0.0006461532650715755,-3.430289863007427e-05,-0.8488110240001884,-0.08755646661301579,-0.012233442523495341,-0.0010018216680363432,5.131246822998037e-05,0.0025645114646977163,0.004836378730033175,1387,659000000
0.0,0.0,0.0,0.5552842533860446,-1.9713492864510678,0.14007386653298057,-0.5285755387631846,0.0007049007720024458,-7.24833297152593e-05,-0.8488859744879035,-0.0902579804674135,-0.012132596505755603,0.0018257873148000681,5.939789140541052e-05,0.0020093191324122017,0.004549783034235588,1387,725000000
0.0,0.0,0.0,0.5592087888464851,-1.9771414728526113,0.1400877536564015,-0.5284367283671898,0.00074545093803993,-0.00010008432084562433,-0.8489723543193903,-0.08313451833390315,-0.01203262165122726,0.0017320980999986195,5.810088730129337e-05,0.0005966957587588695,0.0037581257174679195,1387,789000000
0.0,0.0,0.0,0.5627682322403736,-1.982185824741249,0.140076652357574,-0.5283217012853865,0.0007349423234336548,-9.40644040058407e-05,-0.8490439511371504,-0.07051843904082475,-0.012162428418980816,0.0018207863499584826,-7.737133742580227e-05,-0.0009381042957556929,0.0031360587854578625,1387,865000000
0.0,0.0,0.0,0.5658750596445364,-1.9862553085027541,0.1400610427546964,-0.5282228288709627,0.0006852849363846061,-5.426331769227405e-05,-0.8491055119945965,-0.05669880179180829,-0.0125479865259711,0.0009452816633358757,-0.0002817468669036316,-0.0020221972363287932,0.002790021108012297,1387,949000000
0.0,0.0,0.0,0.5679052819961887,-1.9886449951115268,0.1400482187747768,-0.5281540409357216,0.0006293820789438247,-1.0264145923487712e-05,-0.8491483455887515,-0.04634858026865707,-0.01290299159863784,0.0017745105533986214,-0.00017526522242405917,-0.0025817889991230913,0.002643506422828068,1388,22000000
0.0,0.0,0.0,0.5702205460952281,-1.990955970769729,0.14005970426174869,-0.5280678909561463,0.0005354783607447179,5.638431134906332e-05,-0.8492019857636119,-0.03282843494829104,-0.013397825420615055,-0.00038597652868833454,-0.00033035834974270983,-0.003031023788935272,0.0024130262318067253,1388,81000000
0.0,0.0,0.0,0.5721034765910764,-1.9923028234538827,0.14006122620043826,-0.5279934841632714,0.00043828412444488457,0.00013550535006582576,-0.8492482971584079,-0.01996673613857617,-0.013859020442737508,-0.0015047318945351166,-0.0003048775511160784,-0.0031339793849838316,0.001982010326173622,1388,161000000
0.0,0.0,0.0,0.5735824932844464,-1.992753626829154,0.14002455795778704,-0.5279350627830188,0.00033853560038340895,0.0002069539313951579,-0.8492846472461439,-0.008171356903805835,-0.01423337158718746,-0.0026026230495738434,-8.754504889907366e-05,-0.002946312088170089,0.0015425009110003884,1388,246000000
0.0,0.0,0.0,0.5744455247662382,-1.9925536401158208,0.14002814634156152,-0.5278994541065328,0.00026785647337391046,0.0002536057705892437,-0.8493067939743842,-6.435122338495849e-05,-0.014467906178310893,-0.0018528328141984838,-6.0785257716133856e-05,-0.0027364335210222634,0.0013051700989308301,1388,327000000
0.0,0.0,0.0,0.5752971772924863,-1.9916345058224871,0.14002395437555265,-0.5278601803927228,0.00018149934426351288,0.00031062470497995214,-0.8493312077900133,0.0097953191946111,-0.014748632482065857,0.0030832001373545066,-8.565394935544646e-05,-0.0024547069415348233,0.0010267839456901129,1388,394000000
0.0,0.0,0.0,0.575838869717279,-1.9900460054423266,0.14004210565350322,-0.5278311078452493,0.00010570089416599143,0.0003608720313915041,-0.8493492686695825,0.018495317202585414,-0.014925121706418193,0.00026231042601773154,-6.116194199989877e-05,-0.002103279166476568,0.0007127263472739287,1388,470000000
0.0,0.0,0.0,0.5760620764694278,-1.9884718480960655,0.14004741265509282,-0.5278167519479671,5.7819875684974155e-05,0.0003930366176850672,-0.8493581803586618,0.024165068885500452,-0.014966160552389274,4.5835601260667574e-05,-5.9914272654282286e-05,-0.0017866358462015342,0.0004481794519506366,1388,536000000
0.0,0.0,0.0,0.5761466478131354,-1.986614207934724,0.14004237746444667,-0.5278093743731835,1.77873378066231e-05,0.00042028412421792765,-0.8493627536975317,0.02920881733808618,-0.014977656408302393,-0.00011605442174054456,-4.613657349494815e-05,-0.0014942676443752134,0.00018768687226611291,1388,611000000
0.0,0.0,0.0,0.5760674427903603,-1.9837563868881245,0.13999535560904805,-0.5278080162833299,-2.675603324810849e-05,0.00044354458927424684,-0.849363585574145,0.03483480424111858,-0.014880056195182947,-0.0030993363763615373,0.00020163008827012163,-0.0010799692518048687,-6.064466973043636e-05,1388,671000000
0.0,0.0,0.0,0.5758015059942361,-1.9805467718301553,0.1400269890038852,-0.5278135100372977,-6.198948258464033e-05,0.00045417897412644126,-0.8493601641829399,0.03930317017578118,-0.014697288080851762,0.0008762494944883435,0.0001655361813845957,-0.0007333675227982894,-0.0002304485988702254,1388,752000000
0.0,0.0,0.0,0.5754998503217563,-1.9779606274198986,0.14000866890704827,-0.5278205391570366,-7.88390284353428e-05,0.00045989120590477633,-0.8493557916023539,0.04189799987624312,-0.014475138376037264,-0.0014770636545535167,0.00019783104079351688,-0.0004706370646090363,-0.00028528372126856993,1388,817000000
0.0,0.0,0.0,0.574981585726807,-1.9743334835631838,0.14001838922895268,-0.5278297493516406,-9.544007890253473e-05,0.000456665956772924,-0.8493500680207067,0.04466804854182358,-0.014109046916949423,-0.00038894314533464503,0.00047346031806227984,-0.00018457558468298885,-0.0002624218694791125,1388,887000000
0.0,0.0,0.0,0.5743541835119716,-1.9705530928753738,0.14002295301614087,-0.5278384524994406,-0.00010640733887242376,0.000441441318371557,-0.8493446661220851,0.04658982762142314,-0.0136859000123653,0.0007873440975400562,0.00028690419924259913,8.995654923182883e-05,-0.0002517999490692091,1388,964000000
0.0,0.0,0.0,0.5738256142358013,-1.9676580485958877,0.14000572235011377,-0.5278447538532608,-0.00010511933260642985,0.0004327730139065539,-0.8493407546368151,0.047465537144433974,-0.013311009840766719,0.00012743249026738785,0.00019651525775543632,0.0002493578108442307,-0.000244322237108463,1389,39000000
0.0,0.0,0.0,0.5730664929826131,-1.963764846359677,0.13999744106874232,-0.5278528849045008,-9.761541528249996e-05,0.00041917275932614075,-0.8493357090476206,0.04803330276346489,-0.012810568639248213,-0.002431689987059196,0.0001861083745779979,0.00041484523478629853,-0.00023575701675326854,1389,117000000
0.0,0.0,0.0,0.572259329809607,-1.9598693144684816,0.1400337603365127,-0.5278602406083595,-8.509347898917561e-05,0.0004013019509944509,-0.8493311474923833,0.048085788064166274,-0.012274339144265902,0.0008245719436955146,0.0003085604731722924,0.0005676984301317134,-0.0001736963525900137,1389,190000000
0.0,0.0,0.0,0.5709970152447058,-1.9541100715041668,0.1400103151701909,-0.5278645558780996,-5.912380362155039e-05,0.00036799500967384303,-0.8493284828213788,0.04716248137757158,-0.011411679871067998,-0.0017032876131819411,0.00019188671274150693,0.0007320654617615219,-2.225946804657042e-05,1389,267000000
0.0,0.0,0.0,0.5701667332819919,-1.9504228319716779,0.1399984659120298,-0.5278640271193864,-4.070463141363868e-05,0.0003364618149303332,-0.8493288256087177,0.044927277964694576,-0.010860373445696361,-0.001331578785243563,0.000465954801143198,0.0008548374353267718,4.747553568051899e-05,1389,379000000
0.0,0.0,0.0,0.5692490815015494,-1.946190413443644,0.14000054207714724,-0.5278534565607839,-9.945980725785305e-06,0.0002989390645413059,-0.8493354101492211,0.03968306463336686,-0.010231933365452799,-0.00010524336957554623,0.00027415281067533215,0.0009539687994220003,0.0003896329531016818,1389,474000000
0.0,0.0,0.0,0.5685798463857417,-1.942589492251746,0.14000259139406418,-0.5278284106843398,2.4178006227468585e-05,0.00026239983844001004,-0.8493509871873892,0.031464931911892216,-0.009717950018523968,-0.0009956381429772527,0.0002499079400308801,0.0009680559173830261,0.0007398274760817003,1389,562000000
0.0,0.0,0.0,0.5683962003002796,-1.940490951923095,0.14002002894126944,-0.5277947440901225,6.0131278127248185e-05,0.00023527783111586818,-0.8493719144988334,0.019143151053733917,-0.00943864871693165,0.0010460061344996312,6.10634455000536e-05,0.001222954097102047,0.0011672476944113441,1389,667000000
0.0,0.0,0.0,0.5687282276688663,-1.9394810402545086,0.14001676202768756,-0.5277471529104555,0.0001165382869710724,0.0001976107364399607,-0.8494014892639009,0.0014489187082303216,-0.009222689607794762,0.0019436428315358592,4.513298108577146e-05,0.002085206415358698,0.0015733397390249593,1389,749000000
0.0,0.0,0.0,0.5696994981351701,-1.939799702986338,0.1400054055049953,-0.527686820081144,0.00019884009198976486,0.00014410284226936386,-0.8494389675601413,-0.017417409630561043,-0.00905208646118907,-0.0002127640972687705,5.0263273720929647e-05,0.002724359910644125,0.001943746042343264,1389,826000000
0.0,0.0,0.0,0.5713402899812327,-1.9414973435426852,0.13999942162947637,-0.5276137848975591,0.00029697519025069497,8.086596752319565e-05,-0.8494843137177424,-0.036337789130316225,-0.008937183549744128,-0.00045711117815126003,4.954669527990063e-05,0.002987816901622864,0.002319789405191841,1389,905000000
0.0,0.0,0.0,0.5742704835226411,-1.9454158103861974,0.13999930455170653,-0.5275076748530564,0.0004228379308476267,-1.4491616941809862e-07,-0.8495501598959211,-0.05704186403916668,-0.00886541474129957,-0.000507983770546177,5.069964430504115e-05,0.002973005280182406,0.0025886205776259885,1389,981000000
0.0,0.0,0.0,0.5771642401579383,-1.9496679310547869,0.14002097079128015,-0.5274173935746599,0.0005186061831844435,-6.185207149203765e-05,-0.8496061559198239,-0.06814626388309045,-0.00882430885608311,0.00027907797543092714,5.1092811759190226e-05,0.0027268411258773995,0.00270194468612317,1390,81000000
0.0,0.0,0.0,0.5795053295841952,-1.9532052169834926,0.14000829439547094,-0.5273519555600459,0.0005806579792593232,-0.0001020127334322329,-0.8496467309398117,-0.07097982811348506,-0.00879462565707665,0.0009637903263693568,4.275767935268959e-05,0.0022540115651281667,0.002434703333165089,1390,159000000
0.0,0.0,0.0,0.582671029488457,-1.958014740992632,0.14000501211908403,-0.5272764353716213,0.0006408804771968189,-0.0001438726465600037,-0.8496935502136471,-0.06986644878646653,-0.008758195827044383,-0.00013421930211190652,0.00019141228193575444,0.0013085163345749606,0.0020178891190880677,1390,230000000
0.0,0.0,0.0,0.5856350231624202,-1.9624171912490707,0.140005465296771,-0.5272161350996164,0.0006562707761244106,-0.00016135850885605566,-0.8497309516327641,-0.06171302846095742,-0.008806220156383077,-0.0009126653078804931,7.683674922986938e-05,-7.387307618955674e-05,0.0016092383475552197,1390,303000000
0.0,0.0,0.0,0.5876349727312488,-1.9652507004533335,0.14002209133386487,-0.527178417576485,0.0006400248556814106,-0.00015146310169095162,-0.8497543665487491,-0.05367350839574879,-0.008978818239992546,0.0020214709375635707,-8.739213939179535e-05,-0.0010186543875079224,0.001396601430769806,1390,377000000
0.0,0.0,0.0,0.5894249932155502,-1.967628399428304,0.14001937820650362,-0.527145269979724,0.0006048540192571437,-0.00012453605894410897,-0.849774960198516,-0.04525717661221741,-0.009229741613055408,-0.0002828648510183572,-0.00020174837516151456,-0.0017498333818366518,0.001239079085735284,1390,446000000
0.0,0.0,0.0,0.5919395779217816,-1.9705703612046859,0.1399989421348691,-0.5270971913577722,0.000520087956153364,-5.414799957125877e-05,-0.8498048466790831,-0.03123557333912726,-0.00966055769071308,-0.0020553831770170243,-0.00030846907179693517,-0.0024513525886504794,0.0010572311452961003,1390,514000000
0.0,0.0,0.0,0.5931739071577186,-1.9717302147695348,0.1400259342147842,-0.5270714704852995,0.00045877549767546233,-6.8479926680081065e-06,-0.8498208366936009,-0.02309488255637426,-0.009980637614653029,0.0028768223108573206,-0.000179390698917814,-0.00262474875398766,0.0009785785096028121,1390,598000000
0.0,0.0,0.0,0.5942149233482353,-1.9724551780713766,0.1400342524119694,-0.5270475371803305,0.00039317879997659505,3.9020036963697744e-05,-0.8498357120291049,-0.015349424734035819,-0.010298548748037182,0.0027500435590702504,-0.00021255546727161345,-0.0026704800802690443,0.0009141116322552989,1390,668000000
0.0,0.0,0.0,0.5953170622079077,-1.9727893551069478,0.14003917657054257,-0.5270178425526466,0.0003088744871577818,0.00010360212267294575,-0.8498541566023579,-0.005719498981668107,-0.010626515114474846,-0.0004532697328200958,-0.0002645032509462908,-0.002596656486275606,0.0008460053152248292,1390,731000000
0.0,0.0,0.0,0.5961166307815376,-1.9724573534530474,0.1399931275019103,-0.5269904884857237,0.00022946448438626842,0.00016387507507163094,-0.8498711346648904,0.0029876929455866525,-0.010916600681953523,-0.0028699804393459427,-0.00013743227924578605,-0.0023665613980483613,0.0007505708481403417,1390,801000000
0.0,0.0,0.0,0.5966463442795694,-1.9715368243619933,0.14003955284938693,-0.5269687832542518,0.0001578803473339817,0.00021471012250421774,-0.8498845983125547,0.010605356639242428,-0.011134364706013651,0.0017617217830046216,-0.0002170122755273951,-0.0020538021772154025,0.000532073761405627,1390,893000000
0.0,0.0,0.0,0.5969366850241737,-1.970102913827454,0.14002844359150127,-0.5269560230754016,9.56156139823488e-05,0.00025675697477884946,-0.8498925077196922,0.017278259832944676,-0.011275253450785405,-0.001542408181695098,9.777609832894996e-05,-0.001731232987367548,0.0002407268112847305,1390,972000000
0.0,0.0,0.0,0.5970127419873342,-1.9687287692815842,0.14002121785071894,-0.5269530052979285,5.3163335490140543e-05,0.0002790150811113876,-0.8498943755148196,0.021749865102400543,-0.011326925624412322,-0.0018671574704355709,0.00012549919858884095,-0.0014737763876837562,1.9985059085403378e-05,1391,39000000
0.0,0.0,0.0,0.5969783239819959,-1.9671326156375712,0.14000441343704664,-0.5269559797636028,1.8180117450183062e-05,0.00029675320763645395,-0.849892526734056,0.02571517367773072,-0.01130411804123973,-0.0002919753397156744,9.842771504509074e-05,-0.0011912755667253805,-0.00020422855726565103,1391,104000000
0.0,0.0,0.0,0.5967797895425714,-1.9647111510809545,0.14000137159169443,-0.5269670284598681,-1.5408685252521026e-05,0.0003187880251176811,-0.8498856682242287,0.030032931482663526,-0.011174261561953133,-0.0019466691358535203,7.1145263791372315e-06,-0.0008701941226263443,-0.0003896473316444826,1391,176000000
0.0,0.0,0.0,0.5965341183770334,-1.9627177029465985,0.14002225944110405,-0.5269772122790064,-3.5640392529981776e-05,0.000328741015544874,-0.8498793493183334,0.03263014233657198,-0.011051707707310694,0.0019677391641911702,8.891367855312637e-05,-0.0006555494053372968,-0.0003961576709343717,1391,240000000
0.0,0.0,0.0,0.5962198404655478,-1.9606050261467776,0.14002114846767189,-0.5269861437299214,-4.9650219729766216e-05,0.0003339846104840571,-0.8498738084597043,0.034738268578895476,-0.010900670498456087,-0.00030331738865950204,9.970202299314224e-05,-0.0003834991730400361,-0.00032131212890362804,1391,307000000
0.0,0.0,0.0,0.5957113213958304,-1.9576425241635527,0.14003756692444663,-0.5269979978166045,-5.993652362243265e-05,0.00033556343014269727,-0.8498664566283854,0.03689253576853082,-0.010658043879806128,0.0019208776984913974,0.00016067122601270967,-0.0001377041314754024,-0.0003719679909863771,1391,362000000
0.0,0.0,0.0,0.5952734549035016,-1.9553404231063132,0.1400298791545901,-0.5270080053867849,-6.489255223176608e-05,0.00033018465870525903,-0.8498602526446863,0.03809271521758983,-0.01042086480206173,0.0006800826692838071,0.0002636194778915524,1.606378501606276e-05,-0.00041317537124996306,1391,440000000
0.0,0.0,0.0,0.5946321286049154,-1.9522080430843147,0.14001385283700024,-0.5270245038239123,-6.545760547117804e-05,0.0003187026571356181,-0.8498500258946147,0.03897420007059665,-0.01006489096853913,0.0008037934660782066,0.00024089494843337889,0.0002188537621350406,-0.0005034765933942253,1391,513000000
0.0,0.0,0.0,0.5937629370177088,-1.9482493934297467,0.1400035889259512,-0.5270445006986129,-6.008286706706277e-05,0.0002979126457841266,-0.8498376326813577,0.0395209402870516,-0.00959317641938833,4.188309638092148e-05,0.000387027418469188,0.0003818691141077579,-0.0004098213537417905,1391,589000000
0.0,0.0,0.0,0.5930289831047663,-1.9450834507581718,0.1399996387262808,-0.5270579009041994,-5.2619764347137184e-05,0.00027509890070309445,-0.8498293303047466,0.03945511799681638,-0.00919168988862121,-0.0007208107516161235,0.0003789440626178475,0.0005236475658421114,-0.0004067089662385115,1391,690000000
0.0,0.0,0.0,0.5920920526975089,-1.9411909218803234,0.14000919074071966,-0.5270732365650359,-3.4894566655875904e-05,0.00025006949349049403,-0.8498198276955389,0.038598986527354474,-0.0086710691916633,0.0007854866451890766,0.00016480277764685525,0.000579424084889979,-0.00030766267684612103,1391,764000000
0.0,0.0,0.0,0.591049229860837,-1.9368257501101147,0.14000054490399666,-0.5270820670830617,-7.73865395764441e-06,0.0002222295344449904,-0.8498143592065234,0.03352340788741848,-0.008141424473911186,4.130301289939814e-05,0.00014753748587281734,0.0006700948688376229,-2.1949103334861775e-05,1391,856000000
0.0,0.0,0.0,0.5904560442892725,-1.9338505727306519,0.1400032517445533,-0.527075816363584,1.883403937361502e-05,0.0001997211427384365,-0.8498182414854398,0.02521996545808298,-0.007733883673383702,-4.433264914843743e-05,-7.441116234296885e-06,0.0007086980190251779,0.00030063188489748427,1391,988000000
0.0,0.0,0.0,0.5902609623998557,-1.932092467760189,0.1400040904511729,-0.5270607984542155,4.4135429311487954e-05,0.00018578234598445214,-0.8498275579609009,0.017390637502473,-0.007466637008018605,0.00032360830502152645,-4.407656071236943e-05,0.0007257176605435234,0.0005376790454647562,1392,85000000
0.0,0.0,0.0,0.5904218351615403,-1.9310916992009155,0.14001849141004327,-0.5270359830293032,7.872544500680921e-05,0.00015602773244045544,-0.8498429514033676,0.0037959365675763537,-0.0072956746087635945,0.0018689732497483174,0.0003004312333132475,0.0015433469116032938,0.0008983477243873494,1392,159000000
0.0,0.0,0.0,0.5911208794771764,-1.9312017712568204,0.1400069157535124,-0.5269997872580028,0.0001423895974903213,0.00010880078593487072,-0.8498653964702947,-0.01271682848845862,-0.007168293123734934,0.0005724294251994158,-2.353304693336611e-05,0.002309179853909882,0.0011420197438383184,1392,251000000
0.0,0.0,0.0,0.5928496680230732,-1.9330818402572698,0.14000344269496529,-0.526946301788275,0.00025311260468993365,3.75240803568205e-05,-0.8498985407433131,-0.03397403894072929,-0.007102796731979072,-0.0014023811824726974,0.00011337891692164703,0.002815030802594265,0.0013699499845643004,1392,331000000
0.0,0.0,0.0,0.5943187553769288,-1.935084582673861,0.14001593748744953,-0.5269095150201601,0.00032600819627939153,-8.681046982050026e-06,-0.84992132378504,-0.04544246086435798,-0.007075440299212012,0.0002576408741205316,-4.2330340832563706e-05,0.0028998792686252273,0.0014893108755131834,1392,418000000
0.0,0.0,0.0,0.5973705638399558,-1.9396416845529674,0.1400020875616889,-0.526844120868019,0.0004469834530133823,-8.464588922413489e-05,-0.8499618022874147,-0.06070022275869454,-0.007065023456224449,-6.291360247952784e-05,0.00010412768745027279,0.002767639807643718,0.001536612319341657,1392,494000000
0.0,0.0,0.0,0.6001858850407492,-1.9440372255084788,0.1400105026035198,-0.5267920281918473,0.0005331077415703306,-0.00013911911872167474,-0.8499940326117158,-0.06686171833808312,-0.007074471422746203,0.0010851900511767419,-5.797375273175476e-05,0.0023091251932783052,0.0015285246263374574,1392,587000000
0.0,0.0,0.0,0.6023478702866415,-1.947432196525805,0.14001052559872385,-0.5267550781561134,0.0005822974812623743,-0.00016727192541202078,-0.8500168942947504,-0.0651557120926625,-0.007104875048879756,0.000968057315809753,-6.839432913352539e-05,0.0014435709317695,0.0013350030940273427,1392,665000000
0.0,0.0,0.0,0.6050546161044073,-1.9515946642926747,0.14001416892642446,-0.5267161198401853,0.000608563996630157,-0.00018056991587233695,-0.8500410143898156,-0.05829389475502672,-0.007174297455020751,-0.0010391498815707462,-5.682501047488131e-05,0.0001682881318743057,0.0009899828796733345,1392,731000000
0.0,0.0,0.0,0.6068946083709439,-1.9543224244015536,0.14000703487160804,-0.5266945533216693,0.0006010624038295519,-0.00017360081176494855,-0.8500543841943479,-0.0514999423884792,-0.007269404226873518,0.00011369276645202707,-0.00010506472492011198,-0.000669832303401563,0.0007616906941620982,1392,807000000
0.0,0.0,0.0,0.6090588333506785,-1.957334729619126,0.13999826539834412,-0.52667081440742,0.0005627259673639608,-0.00014023947924971412,-0.8500691247915072,-0.041234241668187566,-0.007618866432252169,-0.0022401512411929668,-0.0002204717148401869,-0.0016456818684673635,0.000655342267918968,1392,875000000
0.0,0.0,0.0,0.6104568904054275,-1.9590956348912714,0.14001468556903782,-0.5266549960190545,0.000516765763781407,-0.00010401477455610413,-0.8500789594515568,-0.033421857500477825,-0.007922100230906639,0.0006462348300521482,-0.00021408142742984637,-0.0021173549839659245,0.0006045039128821372,1392,951000000
0.0,0.0,0.0,0.6120265847121479,-1.9607859509462005,0.1400109902174929,-0.5266332866757639,0.0004417081209989297,-4.7955552266146494e-05,-0.8500924561242049,-0.0232629706066352,-0.008340290751816812,-0.0003989642726654675,-0.00019320025188562795,-0.002454492732795188,0.0006613199388993962,1393,10000000
0.0,0.0,0.0,0.612991284362542,-1.9615785966928114,0.14000474030320498,-0.5266161130765575,0.00038124385349817727,-3.7284539771126996e-06,-0.8501031255602821,-0.0159904052941928,-0.00863365401632284,0.00025306014507927904,-0.00020126824864519222,-0.0025036584929694072,0.0006761619033568422,1393,85000000
0.0,0.0,0.0,0.6140115282325049,-1.9620415504201287,0.14001727824004623,-0.5265976617647554,0.00030412640055950586,5.927803011715322e-05,-0.8501145844044435,-0.006994046743135164,-0.00899865035081875,0.0005186381881223905,-0.00034697559101459774,-0.002414628966107557,0.000451534921808161,1393,151000000
0.0,0.0,0.0,0.6145916959788374,-1.9619755694591499,0.14000643504475588,-0.5265880366477886,0.00024987358307112964,0.0001046933716370403,-0.8501205598395545,-0.0007602698336888153,-0.009246111619207534,0.0003553994606202976,-0.000294968722869271,-0.002274281268910272,0.0003302573190921976,1393,219000000
0.0,0.0,0.0,0.6151368056796066,-1.9613881019051338,0.1400060881358955,-0.526579461521364,0.0001801234633993307,0.00015493181359399336,-0.8501258814173,0.006745237706139727,-0.009459084824570651,0.00035452182591412675,-3.437881588297387e-05,-0.0020224413674441166,0.0001755827170768498,1393,287000000
0.0,0.0,0.0,0.6153189834688143,-1.9609002247564062,0.14000448448886582,-0.5265776560290889,0.00014724084116134962,0.00017481185547573642,-0.8501270022366425,0.010164204253137014,-0.009540368947681718,-0.0012067206914113762,4.049756618940137e-05,-0.0018632568639986857,6.795565496986455e-05,1393,359000000
0.0,0.0,0.0,0.6155385849587647,-1.959183065847756,0.14001674585458032,-0.5265770953046136,7.557228014511685e-05,0.00021802855252984517,-0.8501273489618697,0.017624662430322523,-0.009649576577427581,0.00013495105818313747,-7.777039030543165e-05,-0.0015035894989523513,-7.534566606182125e-05,1393,414000000
0.0,0.0,0.0,0.6155254586091287,-1.9578567526828983,0.14001100056379953,-0.5265818175425843,4.2526507642931495e-05,0.00024234769224616451,-0.8501244196543472,0.021439126614368306,-0.009647057125790974,0.001352739878739316,-6.501285838567128e-05,-0.001266660217424942,-0.00024046326245752425,1393,512000000
0.0,0.0,0.0,0.6154169193053451,-1.9563419766895758,0.14001276185912642,-0.5265888961989142,1.3011183664603384e-05,0.0002592221678869807,-0.8501200309571499,0.02472462716763759,-0.009605883154789578,0.0014215182312798094,0.0001294246509075947,-0.0010268797268508933,-0.00031978322851955454,1393,576000000
0.0,0.0,0.0,0.6151448413082105,-1.9540785535235838,0.14003117129580342,-0.5266030492051699,-1.9757927042774733e-05,0.0002699743852191954,-0.8501112605366858,0.028454247720404308,-0.009520615707798542,0.0017173014736340455,0.000213389684233789,-0.0007105476470314898,-0.00048146638391699526,1393,634000000
0.0,0.0,0.0,0.6147461527845615,-1.951575744723879,0.13999918310622303,-0.5266216038947327,-4.365141744577614e-05,0.00027578305094392723,-0.8500997637628196,0.03149624234363614,-0.009419709393340771,-0.0024005010330853944,0.00011011092198032202,-0.0004921126560475386,-0.0005890383533824206,1393,701000000
0.0,0.0,0.0,0.6143787709197562,-1.949578206749562,0.1400159373150635,-0.5266374825457274,-5.4469936815161615e-05,0.0002813751892429124,-0.8500899245602946,0.03321651429996282,-0.009278158785576224,0.0004990690843371081,1.1534374610988607e-05,-0.00033623379636082973,-0.0006440999811729853,1393,778000000
