x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test,x2,y2,z2
0.0,0.0,5.0,0.44811974150337225,0.8229728217106485,4.944299239319466,-0.6627050281526649,-0.002591891584044762,0.0024245619993592815,0.7488721180938059,-0.01775571931305972,-0.015379222473371904,-0.005150588807024349,-0.015426262143591885,0.00804375758889364,-0.09712989121908322,38422,597000000,7.52,0,2,2,0.24572887257970977,-1.0482266894135635,4.833372181902703
0.0,0.0,5.0,0.4445101157365691,0.825574271188552,4.943466538865017,-0.6557123204773605,-0.002129281163400897,0.0010152487681339612,0.7550071444733892,-0.016732152174223795,-0.01772370987846729,-0.0013536629776133267,0.0016616619177511893,0.0021741127284258255,-0.05441698413051199,38422,841000000,5.7,0,2,2,0.8717428974470458,-1.2204017686723656,4.9699890890208485
0.0,0.0,5.0,0.44036930085099296,0.8431737405611179,4.944116406511273,-0.6527594272884263,-0.0020070936982406213,0.0010204875024431128,0.7575619184371858,-0.054335261128486786,-0.02309854261930699,0.0038454875311444785,-0.007189985353761585,-0.00150407686305698,-0.006817774828959955,38423,173000000,4.92,0,2,2,-0.20925038683381986,-0.40212877848391115,3.7185658493686864
0.0,0.0,5.0,0.4353032269689331,0.855865916393254,4.947148139921592,-0.6516964336074794,-0.002659005076728847,0.0005166721629407255,0.7584750629817502,-0.0406859522598806,-0.0168818054346257,0.03486042026180587,0.017083364218706265,0.03284866652393248,-0.04108814064238686,38423,453000000,4.72,0,2,2,-0.2870955554207321,-1.537742867726509,4.2011153422912635
0.0,0.0,5.0,0.4352599592454609,0.8700189048599337,4.966707793374716,-0.6450564026897158,-0.007435396368884501,-0.0036331638722256693,0.7640901467432478,-0.043899701428259705,-0.003517858481252357,0.08297522496166845,-0.043228819049545564,0.03147309762425721,-0.045381162635749206,38423,717000000,4.61,0,2,2,0.15671328066977475,-0.5513775464081266,4.578612283624073
0.0,0.0,5.0,0.4357115475506622,0.8772963501894089,4.989182958987767,-0.6428630981406899,-0.0061089513708625694,-0.008575744816006004,0.765908724563804,-0.03379671351022331,-0.0028034764899776566,0.08048975127519935,-0.014943261430744315,0.01263293061128934,-0.009530384068057174,38423,988000000,3.94,0,2,2,-0.4504259652472778,-1.1311034247287028,4.762863228862641
-0.002291386001864737,0.07066929128722992,5.08972966070103,0.43756370977015885,0.8914958942427561,5.011318345219259,-0.6421800005200895,-0.006356083208093879,-0.010824010236230532,0.7664510995103835,-0.06254631387860603,-0.003991397869643356,0.08304223012356066,-0.007283629838639172,0.003725533406395698,-0.0034305718372706906,38424,298000000,4.29,0,2,2,0.06549785178573136,-0.9434667548426809,4.20873222453574
-0.020593580356818464,0.21161144053362013,5.268466531635311,0.4381293101006426,0.9016118351527442,5.029833969366476,-0.642110385307726,-0.005235856355400557,-0.010683668872487551,0.7665198615219385,-0.026869321072893953,-0.007565856952981444,0.07040291885739508,-6.714306193256192e-05,-0.01484833046561107,-0.005050540812590043,38424,631000000,4.75,0,2,2,-0.3819136832647078,-1.3652437151355472,4.184933281466648
-0.03656591995530789,0.28168726406152494,5.357113789597273,0.4361054430632826,0.9039278445141726,5.0468879809623015,-0.6408035921412363,-0.0033677997387795097,-0.009450520171696205,0.7676393045514875,0.006886842949247139,-0.011440673834599152,0.06234028027102924,-0.011898435877810698,-0.015976656140992418,-0.010442944403621368,38424,864000000,5.42,0,2,2,0.684846290408256,-1.5368206046965924,4.848693357728845
-0.05704419012769257,0.3513696907347439,5.445041867912629,0.431326526290394,0.8975144466268054,5.0654008780813,-0.6405170575037626,-0.0009137245855904046,-0.009508304125209099,0.7678845331863153,0.03607036622821587,-0.01382270656499325,0.06281457940548588,-0.009265554217563476,-0.009714813313621562,-0.0036351887729324517,38425,177000000,6.22,0,2,2,-0.4011967692930182,-1.1522210316635255,4.435487747674398
-0.1113371926862321,0.4891727127417653,5.618033988749895,0.42448856788382977,0.8842770517130152,5.084891845305997,-0.6401010753497911,0.00038581544972532324,-0.009121801164937039,0.7682364591881767,0.054220867952650256,-0.017557037917479992,0.06872493531679862,0.007130845506253536,-0.008546781373297563,0.008271303431683918,38425,468000000,6.97,0,2,2,0.3833233305513471,-0.42648674643338436,4.380134082124969
-0.14503805103201373,0.5571069845630509,5.702749648162685,0.41690423242372404,0.8707207742242621,5.104227416886315,-0.6420317398389165,0.000675289744943317,-0.008414583740783663,0.7666315828373128,0.04258944266525325,-0.025268157811672954,0.09008557489141279,-0.010942584412987344,0.01232971762874513,0.03218765778001398,38425,784000000,7.49,0,2,2,-0.762141963670619,-1.7212800496390814,4.5316638147930925
-0.1830173760811178,0.6242758516287834,5.786050063307847,0.40566531606189793,0.8687931662695044,5.1459586287388195,-0.6475072642112605,-0.0014580087390444916,-0.012362502576861029,0.7619576008769797,0.0002999433107462947,-0.036833217950309555,0.13921382298191787,-0.008252879706560634,0.010951061358355219,0.038710181252099574,38426,23000000,7.89,0,2,2,0.009743782941887394,-0.7328350065984264,5.189140691313365
-0.27148488042758245,0.7559713369490784,5.947737324945997,0.3979666895508048,0.8687139022700229,5.17776659579448,-0.6503584297983305,-0.0011352651285142382,-0.013060670016894996,0.7595143467124554,-0.005740530732689203,-0.03681159908533298,0.147436559617632,0.001838609875903785,-0.0019319031252962304,0.02257083269796567,38426,347000000,8.19,0,2,2,0.00868290477016595,-1.6412533244708367,4.230828564041898
-0.32178831283960463,0.8203325293019702,6.0257985548118125,0.3910705907251262,0.8839754694065168,5.219996681165182,-0.6499118397048929,-0.0012924552572958084,-0.011943637803010054,0.7599146528965208,-0.07002031154180824,-0.03667975410319697,0.15300076542756758,0.014497549182124203,-0.011198083211638732,-0.013778112679574406,38426,633000000,8.7,0,2,2,0.28571190614324327,-0.7581934072351859,4.237793031160637
-0.4340107023969413,0.9456940227146827,6.175570504584947,0.3839282727065956,0.9016707261249445,5.262007074573473,-0.6487580786898085,-0.0008550700593841316,-0.009973116287870728,0.760928880475311,-0.07124763322356005,-0.04449943186589573,0.17529895583473618,-0.00932182601900422,0.0020735230236823554,0.0026652491669665324,38426,918000000,8.92,0,2,2,0.023191355828266022,-1.2184231166367614,4.846320765591508
