x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test
0.0,0.0,5.0,-0.4692729698283828,-0.0794396993369599,4.883716829120877,-0.9988446522769403,-4.0264015292513816e-05,0.0009479540431548578,-0.048046439823356046,0.05002904442625543,0.005670442564373499,0.006536300149093427,-0.00021211999836623363,-0.0003169027991134499,-0.010342567748011788,4230,363000000,8.22,0,2,0
0.0,0.0,5.0,-0.45913505866350407,-0.07736269332814649,4.885087223871093,-0.9988945929692612,-2.1448177194451957e-05,0.0009781969127587902,-0.04699611481335003,0.05265761923858322,0.005405685053242006,0.00693985819006975,-0.00017079161835908963,-0.0002687514125909729,-0.010629683310980909,4230,553000000,8.47,0,2,0
0.0,0.0,5.0,-0.44542084288327205,-0.07470149784721437,4.886951126074679,-0.9989628569650533,-2.202902545066221e-05,0.001013903686038295,-0.045521224920423764,0.05186752018424514,0.0055255162758403404,0.006919379381678246,1.537131542050929e-05,-0.00021426853749062502,-0.011855206412292318,4230,755000000,8.71,0,2,0
0.0,0.0,5.0,-0.4352665671489797,-0.07243341360465975,4.888380665279188,-0.9990227158426233,-2.6046578667701377e-05,0.0010276250504534534,-0.0441877419513641,0.04016569767506907,0.006920195733738098,0.005690282432562277,0.00042750413626890804,8.757459113439836e-05,-0.012510884153016377,4231,13000000,8.91,0,2,0
0.0,0.0,5.0,-0.4311239338736898,-0.07003580150292386,4.889157627647334,-0.9990875180817749,-9.606454748354779e-05,0.0009396990570277749,-0.04269940222630403,0.0018591673636011794,0.01118128938777014,0.0015487285006682094,0.0008273796709090675,0.0011730204391824373,-0.01421468477929011,4231,236000000,8.94,0,2,0
0.0,0.0,5.0,-0.4345179961562228,-0.06768952737498386,4.889069303393129,-0.9991492348901677,-0.0001795789957156059,0.000787518286625258,-0.04123292355296859,-0.031099812367164397,0.014717834034605772,-0.002114906806930667,0.0008171807508006168,0.0016313455148520006,-0.015047836768644629,4231,446000000,8.81,0,2,0
0.0,0.0,5.0,-0.44646150101143306,-0.06466389058456601,4.888076922024851,-0.9992269923961943,-0.0002458061137936131,0.0005860772159422536,-0.03930666304466862,-0.0635950356321356,0.01806063862619301,-0.005800278363904143,0.0006988808593177964,0.001600913697075157,-0.01681487356108846,4231,654000000,8.57,0,2,0
0.0,0.0,5.0,-0.4690130941579527,-0.06379239785348842,4.885894658887269,-0.9993201882446303,-0.0003141124889111886,0.0003808465778856301,-0.03686350032138802,-0.0933531768494412,-0.018148331845860857,-0.00908501513773506,0.00011237776149641832,0.0013266784208099125,-0.017794445921026636,4231,897000000,8.1,0,2,0
0.0,0.0,5.0,-0.48844478311872264,-0.07398878462805697,4.883932272939832,-0.999383198123923,-0.0003055879129211871,0.00025796122886683105,-0.03511500220178393,-0.10583914566047485,-0.06573438190813954,-0.010179308809713234,-0.00023335581005312633,0.0011266792512287793,-0.01693182002782123,4232,165000000,7.51,0,2,0
0.0,0.0,5.0,-0.5050833393936743,-0.09071863408339224,4.882240730158169,-0.9994300335843642,-0.00025639243527794735,0.00019741355681922714,-0.03375652915160687,-0.09244061778879753,-0.10372553688654802,-0.008553125736660592,-0.0005487923544933437,0.0004031405779869601,-0.013809015672450187,4232,361000000,7.04,0,2,0
