x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test
0.0,0.0,5.0,-0.1777835217346578,0.12786071066975752,4.9366269576088975,-0.8747765709283093,-0.005902068513770231,0.010511210321500722,0.48437653844890605,-0.02161790181024203,-0.007452073120909794,-0.025902911357981645,-0.0010433553939037665,0.0014046640330889204,0.018957732208946254,4640,629000000,36.77,0,2,0
0.0,0.0,5.0,-0.18126087935493176,0.13085303355428823,4.93123938440013,-0.8756967023808455,-0.0058928653892007955,0.01035657455370509,0.4827145128751891,-0.022574512730521284,-0.007158768696499061,-0.026862906916593904,-0.0009010503333684028,0.0008899142301288521,0.019082328253716696,4640,804000000,36.75,0,2,0
0.0,0.0,5.0,-0.18387111079085908,0.13304838326188098,4.927116112310173,-0.8764513227808673,-0.00586364464674248,0.010271467048139034,0.48134519155363253,-0.0190100540432128,-0.006786948055536578,-0.024120154421235385,-0.0008995961081836867,0.00033395238858702214,0.019866742150043137,4640,972000000,36.75,0,2,0
0.0,0.0,5.0,-0.1861386130896911,0.13479027271253247,4.923448767700814,-0.8772298672524446,-0.005829199411110689,0.010217624320105872,0.4799264324745376,-0.015376817258222947,-0.0063283931544233785,-0.02121028158268089,-0.000763919302926297,7.349896193886707e-05,0.020539529032248538,4641,176000000,36.76,0,2,0
0.0,0.0,5.0,-0.18827656434740858,0.13622173296930834,4.919889559232267,-0.8781173304153018,-0.005782346249707086,0.01017418659937749,0.47830221034738396,-0.01161042800630228,-0.0058775688768894704,-0.017969305282416227,-0.0008007490862382838,-0.00011136820674551018,0.020508260968199465,4641,335000000,36.76,0,2,0
0.0,0.0,5.0,-0.19012736021567422,0.13538535797246548,4.916886871750259,-0.8790244190543741,-0.005724303047731406,0.010135642828084473,0.47663463135319845,0.014982171805654684,-0.022655671032065453,-0.015124633865982179,-0.0009372165720833436,-0.0001726124835954579,0.021604083849524613,4641,505000000,36.75,0,2,0
0.0,0.0,5.0,-0.1920547366722352,0.1266513286354526,4.914367335288911,-0.8799525868320247,-0.005650707614427602,0.010092735709863606,0.47492067876328037,0.05117384326672669,-0.04691954307718934,-0.012523653152583084,-0.0010716528663579084,-0.00019786859439818727,0.02159616688004462,4641,685000000,36.74,0,2,0
0.0,0.0,5.0,-0.19400782924395965,0.1107120664501779,4.912284888451123,-0.8808813786988128,-0.0055804610992337845,0.010056259961416928,0.47319734440420014,0.08189153921716552,-0.06744552931354404,-0.010224260377262222,-0.0009559427383010188,-0.00024274557119952078,0.021800185277243145,4641,891000000,36.72,0,2,0
0.0,0.0,5.0,-0.19574435389925562,0.09147172147491996,4.91080721806294,-0.8816519817843649,-0.005580679709248878,0.010055221588693588,0.47176003598067373,0.10415820095939814,-0.0827592455088452,-0.007817569361414508,5.8653627732496716e-05,-0.00013356285677446067,0.019185604287486058,4642,77000000,36.71,0,2,0
0.0,0.0,5.0,-0.19769053048160412,0.06513239408414133,4.909562565271282,-0.8824707298716485,-0.0055696168462487,0.010037878218030438,0.47022721240785875,0.12501208390219215,-0.09702437204784477,-0.005613383298629531,-0.0004206160923558855,-2.441284703280644e-05,0.019676703232107684,4642,301000000,36.72,0,2,0
