x_ref,y_ref,z_ref,x,y,z,eta,e1,e2,e3,u,v,w,p,q,r,sec,nanosec,angle2,angle3,control_mode,std_test
0.0,0.0,5.0,0.29518964148466154,1.084332425820988,4.972207050696599,-0.6209311525248595,0.0002314064230655292,0.00038124072760980534,0.7838649787627487,0.09696267453195624,-0.002367715444223539,0.0023432821172366764,3.719561547654848e-05,-0.0011222507851016417,-0.006596174853257253,28,408000000,2.73,0,2,0
0.0,0.0,5.0,0.2929458722354409,1.0756518216727393,4.972432953786565,-0.6206766742768367,0.00027735671200299175,0.00040599975093224644,0.7840664667272169,0.08264996947043717,-0.001554938961370558,0.002013419875317119,-0.0002658160909163598,-0.000938800019412156,-0.00641452356830996,28,497000000,2.69,0,2,0
0.0,0.0,5.0,0.2915274123631853,1.0700138753457502,4.972578921387716,-0.6204795011409557,0.0003032641094704781,0.0004263596149292051,0.7842224906952292,0.06504255997616065,-0.0006921045278194098,0.0015555530116085395,6.76047726244633e-05,-0.000744109291872519,-0.006197451966727385,28,597000000,2.65,0,2,0
0.0,0.0,5.0,0.2907698997331113,1.0668588966129873,4.972662005035542,-0.6203341954329811,0.00030374354385586755,0.0004387116021478269,0.7843374281828617,0.04589659286015608,0.00019492200209081926,0.0011665465688145567,0.00041768112168938387,8.787325000980672e-05,-0.006167645915411413,28,682000000,2.62,0,2,0
0.0,0.0,5.0,0.29026838438228864,1.0644397478286816,4.9727319614790515,-0.6201411324197662,0.0002715253304738027,0.00043784574739877863,0.7844900958241768,0.017883147239440046,0.00144579409399249,0.0005263251539128951,0.0005825717039442679,0.001167028744930576,-0.0061430186633515405,28,744000000,2.6,0,2,0
0.0,0.0,5.0,0.2904280795997571,1.0643523756851334,4.972737821739161,-0.6199486785200881,0.00020223122556895157,0.000413619256718212,0.7846422267650643,-0.012892660886149251,0.002776645428594752,-0.000295450337667813,0.0005973695465399942,0.002118796919603483,-0.006127030928837485,28,822000000,2.57,0,2,0
0.0,0.0,5.0,0.2912497884157422,1.0666019666500683,4.972675417492631,-0.6197564142358317,0.00010859098427671031,0.00037293406994849844,0.7847941361540117,-0.042476031222272316,0.003987918796635543,-0.0011060922859921346,0.0007282894102900173,0.002695403009056463,-0.0061271806316653965,28,899000000,2.54,0,2,0
0.0,0.0,5.0,0.2926736078331822,1.070993312247457,4.972552289132927,-0.6195637705532326,-1.2472119792370168e-07,0.0003237479893555656,0.7849462589280143,-0.06845430494865627,0.00499356916134744,-0.0018037020058244689,0.0007044280550871918,0.0030345201139425626,-0.006145467477836064,28,977000000,2.51,0,2,0
0.0,0.0,5.0,0.29407806935259806,1.0754855938811434,4.9724283825507145,-0.6194187256081639,-8.471930531360622e-05,0.0002787203400080472,0.7850607349139106,-0.08451444115675866,0.005585342334373143,-0.002170508650246232,0.000390178226439275,0.0032378226478613215,-0.00616860656919016,29,57000000,2.49,0,2,2
-0.002291386001864737,0.07066929128722992,5.08972966070103,0.29689219257892707,1.0846638402794722,4.972192862061234,-0.619175529740043,-0.00022918007804420402,0.00018817246309959926,0.7852525551940299,-0.10310680556695509,0.006244839119875207,-0.0024387351066505435,0.0004364458419559014,0.003506649977680354,-0.0062153775161277736,29,135000000,2.47,0,2,2
-0.002291386001864737,0.07066929128722992,5.08972966070103,0.2993893492315076,1.0928872990227785,4.972001857839652,-0.6189807555310753,-0.00035216817422875944,0.0001132447388809957,0.7854060653161428,-0.10887852582211843,0.006345808029958695,-0.0023541348343321744,0.0004207013034829288,0.003620885831878695,-0.006162492263683816,29,223000000,2.43,0,2,2
-0.002291386001864737,0.07066929128722992,5.08972966070103,0.3018784934623075,1.1011211666176866,4.971830483830044,-0.6187895845491834,-0.0004659665980028423,3.455705089961715e-05,0.7855566381454545,-0.10420336009003879,0.005940473132415252,-0.002057967254714015,4.7237438494107664e-05,0.0032229567068498,-0.006002700638418901,29,303000000,2.4,0,2,2
-0.009160726391858276,0.14123938972314432,5.179278617806867,0.3036134416669668,1.1068707053999607,4.9717367665098955,-0.6186496766979201,-0.00053266696836816,-2.123964475083854e-05,0.7856667826351942,-0.0957091129657444,0.005372507509755821,-0.0010157437684318862,-0.00026716232355283864,0.0025444642233196646,-0.0058895938764180755,29,383000000,2.38,0,2,2
-0.009160726391858276,0.14123938972314432,5.179278617806867,0.3051581521831284,1.1120021544823222,4.971744664690669,-0.618512245928729,-0.0005742572658887545,-6.748648204231916e-05,0.7857749469856917,-0.08422490924886245,0.004644403202711543,0.0008115424693509961,-0.00042614908011273656,0.0016566966451136977,-0.005767179118265631,29,452000000,2.36,0,2,2
-0.009160726391858276,0.14123938972314432,5.179278617806867,0.30685816358105095,1.11765530609701,4.971930298995311,-0.618337094263089,-0.0005867001543221569,-0.00010413555633535291,0.7859127704758297,-0.06562711305139138,0.003589146653445404,0.003336171273461247,-0.0005512735867796437,0.00025392058233819625,-0.005438429707282921,29,509000000,2.34,0,2,2
-0.009160726391858276,0.14123938972314432,5.179278617806867,0.30785777567758116,1.120976908287236,4.972198101234588,-0.6182113896985382,-0.0005727461188852207,-0.00011385954329133066,0.7860116644458208,-0.05219497084336376,0.0028551637424228784,0.005170819501025386,-0.0005386579800870095,-0.00042479523756355775,-0.005262531885819044,29,580000000,2.31,0,2,2
-0.020593580356818464,0.21161144053362013,5.268466531635311,0.3088374220524983,1.124273059500514,4.972812032859475,-0.6180491021315372,-0.0005368519981456911,-0.00011211838380748449,0.7861393048142301,-0.03590936903858784,0.0016796533055602144,0.009554267600516812,-0.0005098946360249101,-0.0009455866916141531,-0.005093306162962108,29,648000000,2.29,0,2,2
-0.020593580356818464,0.21161144053362013,5.268466531635311,0.3094351402933956,1.1263736395454962,4.973771743467411,-0.6178911218328736,-0.0004872591700029954,-0.00010019050917896321,0.7862635144151583,-0.020742347346497818,0.0005978425812939192,0.013824668533156396,-0.000615586520780198,-0.0012994970347790513,-0.004977626485924702,29,728000000,2.27,0,2,2
-0.020593580356818464,0.21161144053362013,5.268466531635311,0.3096769239004942,1.1273577140083102,4.975063776240364,-0.6177360490155199,-0.00042867413561691823,-8.260257744153353e-05,0.7863853909896819,-0.006518675758951461,-0.0003934211113205471,0.017917464162791642,-0.0004555886732759973,-0.0015021171293483349,-0.004900280373476562,29,805000000,2.24,0,2,2
-0.020593580356818464,0.21161144053362013,5.268466531635311,0.3095836948537642,1.1273036070350642,4.97670371576009,-0.6175828556214231,-0.0003698119167262746,-5.715302303172846e-05,0.7865057383231013,0.0064047131031087865,-0.0014571889549585128,0.02291604859344532,-0.0003863282159954906,-0.001566227240346052,-0.004851233416047762,29,882000000,2.22,0,2,2
